ROWID	_StageClearDropid|INTEGER	_MinLevel|INTEGER	_MaxLevel|INTEGER	_Job|INTEGER	_DropID|INTEGER	_ExDifficulty|INTEGER	_ClearGold|INTEGER
1000628	78283760	64	64	4	226498562	0	0
1000629	78283760	65	65	4	226498563	0	0
1000630	78283760	66	66	4	226498564	0	0
1000631	78283760	67	67	4	226498565	0	0
1000632	78283760	68	68	4	226498566	0	0
1000633	78283760	69	69	4	226498567	0	0
1000634	78283760	70	70	4	226498568	0	0
1000635	78283760	71	71	4	226498569	0	0
1000636	78283760	72	72	4	226498570	0	0
1000637	78283760	73	73	4	226498571	0	0
1000638	78283760	74	74	4	226498572	0	0
1000639	78283760	75	75	4	226498573	0	0
1000640	78283760	76	76	4	226498574	0	0
1000641	78283760	77	77	4	226498575	0	0
1000642	78283760	78	78	4	226498576	0	0
1000643	78283760	79	79	4	226498577	0	0
1000644	78283760	80	80	4	226498578	0	0
1000645	78283760	81	81	4	226498579	0	0
1000646	78283760	82	82	4	226498580	0	0
1000647	78283760	83	83	4	226498581	0	0
1000648	78283760	84	84	4	226498582	0	0
1000649	78283760	85	85	4	226498583	0	0
1000650	78283760	86	86	4	226498584	0	0
1000651	78283760	87	87	4	226498585	0	0
1000652	78283760	88	88	4	226498586	0	0
1000653	78283760	89	89	4	226498587	0	0
1000654	78283760	90	90	4	226498588	0	0
1000655	78283760	91	91	4	226498589	0	0
1000656	78283760	92	92	4	226498590	0	0
1000657	78283760	93	93	4	226498591	0	0
1000658	78283760	94	94	4	226498592	0	0
1000659	78283761	1	1	4	226498405	0	0
1000660	78283761	2	2	4	226498406	0	0
1000661	78283761	3	3	4	226498407	0	0
1000662	78283761	4	4	4	226498408	0	0
1000663	78283761	5	5	4	226498409	0	0
1000664	78283761	6	6	4	226498410	0	0
1000665	78283761	7	7	4	226498411	0	0
1000666	78283761	8	8	4	226498412	0	0
1000667	78283761	9	9	4	226498413	0	0
1000668	78283761	10	10	4	226498414	0	0
1000669	78283761	11	11	4	226498415	0	0
1000670	78283761	12	12	4	226498416	0	0
1000671	78283761	13	13	4	226498417	0	0
1000672	78283761	14	14	4	226498418	0	0
1000673	78283761	15	15	4	226498419	0	0
1000674	78283761	16	16	4	226498420	0	0
1000675	78283761	17	17	4	226498421	0	0
1000676	78283761	18	18	4	226498422	0	0
1000677	78283761	19	19	4	226498423	0	0
1000678	78283761	20	20	4	226498424	0	0
1000679	78283761	21	21	4	226498425	0	0
1000680	78283761	22	22	4	226498426	0	0
1000681	78283761	23	23	4	226498427	0	0
1000682	78283761	24	24	4	226498428	0	0
1000683	78283761	25	25	4	226498429	0	0
1000684	78283761	26	26	4	226498430	0	0
1000685	78283761	27	27	4	226498431	0	0
1000686	78283761	28	28	4	226498432	0	0
1000687	78283761	29	29	4	226498433	0	0
1000688	78283761	30	30	4	226498434	0	0
1000689	78283761	31	31	4	226498435	0	0
1000690	78283761	32	32	4	226498436	0	0
1000691	78283761	33	33	4	226498437	0	0
1000692	78283761	34	34	4	226498438	0	0
1000693	78283761	35	35	4	226498439	0	0
1000694	78283761	36	36	4	226498440	0	0
1000695	78283761	37	37	4	226498441	0	0
1000696	78283761	38	38	4	226498442	0	0
1000697	78283761	39	39	4	226498443	0	0
1000698	78283761	40	40	4	226498444	0	0
1000699	78283761	41	41	4	226498445	0	0
1000700	78283761	42	42	4	226498446	0	0
1000701	78283761	43	43	4	226498447	0	0
1000702	78283761	44	44	4	226498448	0	0
1000703	78283761	45	45	4	226498449	0	0
1000704	78283761	46	46	4	226498450	0	0
1000705	78283761	47	47	4	226498451	0	0
1000706	78283761	48	48	4	226498452	0	0
1000707	78283761	49	49	4	226498453	0	0
1000708	78283761	50	50	4	226498454	0	0
1000709	78283761	51	51	4	226498455	0	0
1000710	78283761	52	52	4	226498456	0	0
1000711	78283761	53	53	4	226498457	0	0
1000712	78283761	54	54	4	226498458	0	0
1000713	78283761	55	55	4	226498459	0	0
1000714	78283761	56	56	4	226498460	0	0
1000715	78283761	57	57	4	226498461	0	0
1000716	78283761	58	58	4	226498462	0	0
1000717	78283761	59	59	4	226498463	0	0
1000718	78283761	60	60	4	226498464	0	0
1000719	78283761	61	61	4	226498465	0	0
1000720	78283761	62	62	4	226498466	0	0
1000721	78283761	63	63	4	226498467	0	0
1000722	78283761	64	64	4	226498468	0	0
1000723	78283761	65	65	4	226498469	0	0
1000724	78283761	66	66	4	226498470	0	0
1000725	78283761	67	67	4	226498471	0	0
1000726	78283761	68	68	4	226498472	0	0
1000727	78283761	69	69	4	226498473	0	0
1000728	78283761	70	70	4	226498474	0	0
1000729	78283761	71	71	4	226498475	0	0
1000730	78283761	72	72	4	226498476	0	0
1000731	78283761	73	73	4	226498477	0	0
1000732	78283761	74	74	4	226498478	0	0
1000733	78283761	75	75	4	226498479	0	0
1000734	78283761	76	76	4	226498480	0	0
1000735	78283761	77	77	4	226498481	0	0
1000736	78283761	78	78	4	226498482	0	0
1000737	78283761	79	79	4	226498483	0	0
1000738	78283761	80	80	4	226498484	0	0
1000739	78283761	81	81	4	226498485	0	0
1000740	78283761	82	82	4	226498486	0	0
1000741	78283761	83	83	4	226498487	0	0
1000742	78283761	84	84	4	226498488	0	0
1000743	78283761	85	85	4	226498489	0	0
1000744	78283761	86	86	4	226498490	0	0
1000745	78283761	87	87	4	226498491	0	0
1000746	78283761	88	88	4	226498492	0	0
1000747	78283761	89	89	4	226498493	0	0
1000748	78283761	90	90	4	226498494	0	0
1000749	78283761	91	91	4	226498495	0	0
1000750	78283761	92	92	4	226498496	0	0
1000751	78283761	93	93	4	226498497	0	0
1000752	78283761	94	94	4	226498498	0	0
1000753	78283760	1	1	5	226498687	0	0
1000754	78283760	2	2	5	226498688	0	0
1000755	78283760	3	3	5	226498689	0	0
1000756	78283760	4	4	5	226498690	0	0
1000757	78283760	5	5	5	226498691	0	0
1000758	78283760	6	6	5	226498692	0	0
1000759	78283760	7	7	5	226498693	0	0
1000760	78283760	8	8	5	226498694	0	0
1000761	78283760	9	9	5	226498695	0	0
1000762	78283760	10	10	5	226498696	0	0
1000763	78283760	11	11	5	226498697	0	0
1000764	78283760	12	12	5	226498698	0	0
1000765	78283760	13	13	5	226498699	0	0
1000766	78283760	14	14	5	226498700	0	0
1000767	78283760	15	15	5	226498701	0	0
1000768	78283760	16	16	5	226498702	0	0
1000769	78283760	17	17	5	226498703	0	0
1000770	78283760	18	18	5	226498704	0	0
1000771	78283760	19	19	5	226498705	0	0
1000772	78283760	20	20	5	226498706	0	0
1000773	78283760	21	21	5	226498707	0	0
1000774	78283760	22	22	5	226498708	0	0
1000775	78283760	23	23	5	226498709	0	0
1000776	78283760	24	24	5	226498710	0	0
1000777	78283760	25	25	5	226498711	0	0
1000778	78283760	26	26	5	226498712	0	0
1000779	78283760	27	27	5	226498713	0	0
1000780	78283760	28	28	5	226498714	0	0
1000781	78283760	29	29	5	226498715	0	0
1000782	78283760	30	30	5	226498716	0	0
1000783	78283760	31	31	5	226498717	0	0
1000784	78283760	32	32	5	226498718	0	0
1000785	78283760	33	33	5	226498719	0	0
1000786	78283760	34	34	5	226498720	0	0
1000787	78283760	35	35	5	226498721	0	0
1000788	78283760	36	36	5	226498722	0	0
1000789	78283760	37	37	5	226498723	0	0
1000790	78283760	38	38	5	226498724	0	0
1000791	78283760	39	39	5	226498725	0	0
1000792	78283760	40	40	5	226498726	0	0
1000793	78283760	41	41	5	226498727	0	0
1000794	78283760	42	42	5	226498728	0	0
1000795	78283760	43	43	5	226498729	0	0
1000796	78283760	44	44	5	226498730	0	0
1000797	78283760	45	45	5	226498731	0	0
1000798	78283760	46	46	5	226498732	0	0
1000799	78283760	47	47	5	226498733	0	0
1000800	78283760	48	48	5	226498734	0	0
1000801	78283760	49	49	5	226498735	0	0
1000802	78283760	50	50	5	226498736	0	0
1000803	78283760	51	51	5	226498737	0	0
1000804	78283760	52	52	5	226498738	0	0
1000805	78283760	53	53	5	226498739	0	0
1000806	78283760	54	54	5	226498740	0	0
1000807	78283760	55	55	5	226498741	0	0
1000808	78283760	56	56	5	226498742	0	0
1000809	78283760	57	57	5	226498743	0	0
1000810	78283760	58	58	5	226498744	0	0
1000811	78283760	59	59	5	226498745	0	0
1000812	78283760	60	60	5	226498746	0	0
1000813	78283760	61	61	5	226498747	0	0
1000814	78283760	62	62	5	226498748	0	0
1000815	78283760	63	63	5	226498749	0	0
1000816	78283760	64	64	5	226498750	0	0
1000817	78283760	65	65	5	226498751	0	0
1000818	78283760	66	66	5	226498752	0	0
1000819	78283760	67	67	5	226498753	0	0
1000820	78283760	68	68	5	226498754	0	0
1000821	78283760	69	69	5	226498755	0	0
1000822	78283760	70	70	5	226498756	0	0
1000823	78283760	71	71	5	226498757	0	0
1000824	78283760	72	72	5	226498758	0	0
1000825	78283760	73	73	5	226498759	0	0
1000826	78283760	74	74	5	226498760	0	0
1000827	78283760	75	75	5	226498761	0	0
1000828	78283760	76	76	5	226498762	0	0
1000829	78283760	77	77	5	226498763	0	0
1000830	78283760	78	78	5	226498764	0	0
1000831	78283760	79	79	5	226498765	0	0
1000832	78283760	80	80	5	226498766	0	0
1000833	78283760	81	81	5	226498767	0	0
1000834	78283760	82	82	5	226498768	0	0
1000835	78283760	83	83	5	226498769	0	0
1000836	78283760	84	84	5	226498770	0	0
1000837	78283760	85	85	5	226498771	0	0
1000838	78283760	86	86	5	226498772	0	0
1000839	78283760	87	87	5	226498773	0	0
1000840	78283760	88	88	5	226498774	0	0
1000841	78283760	89	89	5	226498775	0	0
1000842	78283760	90	90	5	226498776	0	0
1000843	78283760	91	91	5	226498777	0	0
1000844	78283760	92	92	5	226498778	0	0
1000845	78283760	93	93	5	226498779	0	0
1000846	78283760	94	94	5	226498780	0	0
1000847	78283761	1	1	5	226498593	0	0
1000848	78283761	2	2	5	226498594	0	0
1000849	78283761	3	3	5	226498595	0	0
1000850	78283761	4	4	5	226498596	0	0
1000851	78283761	5	5	5	226498597	0	0
1000852	78283761	6	6	5	226498598	0	0
1000853	78283761	7	7	5	226498599	0	0
1000854	78283761	8	8	5	226498600	0	0
1000855	78283761	9	9	5	226498601	0	0
1000856	78283761	10	10	5	226498602	0	0
1000857	78283761	11	11	5	226498603	0	0
1000858	78283761	12	12	5	226498604	0	0
1000859	78283761	13	13	5	226498605	0	0
1000860	78283761	14	14	5	226498606	0	0
1000861	78283761	15	15	5	226498607	0	0
1000862	78283761	16	16	5	226498608	0	0
1000863	78283761	17	17	5	226498609	0	0
1000864	78283761	18	18	5	226498610	0	0
1000865	78283761	19	19	5	226498611	0	0
1000866	78283761	20	20	5	226498612	0	0
1000867	78283761	21	21	5	226498613	0	0
1000868	78283761	22	22	5	226498614	0	0
1000869	78283761	23	23	5	226498615	0	0
1000870	78283761	24	24	5	226498616	0	0
1000871	78283761	25	25	5	226498617	0	0
1000872	78283761	26	26	5	226498618	0	0
1000873	78283761	27	27	5	226498619	0	0
1000874	78283761	28	28	5	226498620	0	0
1000875	78283761	29	29	5	226498621	0	0
1000876	78283761	30	30	5	226498622	0	0
1000877	78283761	31	31	5	226498623	0	0
1000878	78283761	32	32	5	226498624	0	0
1000879	78283761	33	33	5	226498625	0	0
1000880	78283761	34	34	5	226498626	0	0
1000881	78283761	35	35	5	226498627	0	0
1000882	78283761	36	36	5	226498628	0	0
1000883	78283761	37	37	5	226498629	0	0
1000884	78283761	38	38	5	226498630	0	0
1000885	78283761	39	39	5	226498631	0	0
1000886	78283761	40	40	5	226498632	0	0
1000887	78283761	41	41	5	226498633	0	0
1000888	78283761	42	42	5	226498634	0	0
1000889	78283761	43	43	5	226498635	0	0
1000890	78283761	44	44	5	226498636	0	0
1000891	78283761	45	45	5	226498637	0	0
1000892	78283761	46	46	5	226498638	0	0
1000893	78283761	47	47	5	226498639	0	0
1000894	78283761	48	48	5	226498640	0	0
1000895	78283761	49	49	5	226498641	0	0
1000896	78283761	50	50	5	226498642	0	0
1000897	78283761	51	51	5	226498643	0	0
1000898	78283761	52	52	5	226498644	0	0
1000899	78283761	53	53	5	226498645	0	0
1000900	78283761	54	54	5	226498646	0	0
1000901	78283761	55	55	5	226498647	0	0
1000902	78283761	56	56	5	226498648	0	0
1000903	78283761	57	57	5	226498649	0	0
1000904	78283761	58	58	5	226498650	0	0
1000905	78283761	59	59	5	226498651	0	0
1000906	78283761	60	60	5	226498652	0	0
1000907	78283761	61	61	5	226498653	0	0
1000908	78283761	62	62	5	226498654	0	0
1000909	78283761	63	63	5	226498655	0	0
1000910	78283761	64	64	5	226498656	0	0
1000911	78283761	65	65	5	226498657	0	0
1000912	78283761	66	66	5	226498658	0	0
1000913	78283761	67	67	5	226498659	0	0
1000914	78283761	68	68	5	226498660	0	0
1000915	78283761	69	69	5	226498661	0	0
1000916	78283761	70	70	5	226498662	0	0
1000917	78283761	71	71	5	226498663	0	0
1000918	78283761	72	72	5	226498664	0	0
1000919	78283761	73	73	5	226498665	0	0
1000920	78283761	74	74	5	226498666	0	0
1000921	78283761	75	75	5	226498667	0	0
1000922	78283761	76	76	5	226498668	0	0
1000923	78283761	77	77	5	226498669	0	0
1000924	78283761	78	78	5	226498670	0	0
1000925	78283761	79	79	5	226498671	0	0
1000926	78283761	80	80	5	226498672	0	0
1000927	78283761	81	81	5	226498673	0	0
1000928	78283761	82	82	5	226498674	0	0
1000929	78283761	83	83	5	226498675	0	0
1000930	78283761	84	84	5	226498676	0	0
1000931	78283761	85	85	5	226498677	0	0
1000932	78283761	86	86	5	226498678	0	0
1000933	78283761	87	87	5	226498679	0	0
1000934	78283761	88	88	5	226498680	0	0
1000935	78283761	89	89	5	226498681	0	0
1000936	78283761	90	90	5	226498682	0	0
1000937	78283761	91	91	5	226498683	0	0
1000938	78283761	92	92	5	226498684	0	0
1000939	78283761	93	93	5	226498685	0	0
1000940	78283761	94	94	5	226498686	0	0
1000941	78283760	1	1	6	226498875	0	0
1000942	78283760	2	2	6	226498876	0	0
1000943	78283760	3	3	6	226498877	0	0
1000944	78283760	4	4	6	226498878	0	0
1000945	78283760	5	5	6	226498879	0	0
1000946	78283760	6	6	6	226498880	0	0
1000947	78283760	7	7	6	226498881	0	0
1000948	78283760	8	8	6	226498882	0	0
1000949	78283760	9	9	6	226498883	0	0
1000950	78283760	10	10	6	226498884	0	0
1000951	78283760	11	11	6	226498885	0	0
1000952	78283760	12	12	6	226498886	0	0
1000953	78283760	13	13	6	226498887	0	0
1000954	78283760	14	14	6	226498888	0	0
1000955	78283760	15	15	6	226498889	0	0
1000956	78283760	16	16	6	226498890	0	0
1000957	78283760	17	17	6	226498891	0	0
1000958	78283760	18	18	6	226498892	0	0
1000959	78283760	19	19	6	226498893	0	0
1000960	78283760	20	20	6	226498894	0	0
1000961	78283760	21	21	6	226498895	0	0
1000962	78283760	22	22	6	226498896	0	0
1000963	78283760	23	23	6	226498897	0	0
1000964	78283760	24	24	6	226498898	0	0
1000965	78283760	25	25	6	226498899	0	0
1000966	78283760	26	26	6	226498900	0	0
1000967	78283760	27	27	6	226498901	0	0
1000968	78283760	28	28	6	226498902	0	0
1000969	78283760	29	29	6	226498903	0	0
1000970	78283760	30	30	6	226498904	0	0
1000971	78283760	31	31	6	226498905	0	0
1000972	78283760	32	32	6	226498906	0	0
1000973	78283760	33	33	6	226498907	0	0
1000974	78283760	34	34	6	226498908	0	0
1000975	78283760	35	35	6	226498909	0	0
1000976	78283760	36	36	6	226498910	0	0
1000977	78283760	37	37	6	226498911	0	0
1000978	78283760	38	38	6	226498912	0	0
1000979	78283760	39	39	6	226498913	0	0
1000980	78283760	40	40	6	226498914	0	0
1000981	78283760	41	41	6	226498915	0	0
1000982	78283760	42	42	6	226498916	0	0
1000983	78283760	43	43	6	226498917	0	0
1000984	78283760	44	44	6	226498918	0	0
1000985	78283760	45	45	6	226498919	0	0
1000986	78283760	46	46	6	226498920	0	0
1000987	78283760	47	47	6	226498921	0	0
1000988	78283760	48	48	6	226498922	0	0
1000989	78283760	49	49	6	226498923	0	0
1000990	78283760	50	50	6	226498924	0	0
1000991	78283760	51	51	6	226498925	0	0
1000992	78283760	52	52	6	226498926	0	0
1000993	78283760	53	53	6	226498927	0	0
1000994	78283760	54	54	6	226498928	0	0
1000995	78283760	55	55	6	226498929	0	0
1000996	78283760	56	56	6	226498930	0	0
1000997	78283760	57	57	6	226498931	0	0
1000998	78283760	58	58	6	226498932	0	0
1000999	78283760	59	59	6	226498933	0	0
1001000	78283760	60	60	6	226498934	0	0
1001001	78283760	61	61	6	226498935	0	0
1001002	78283760	62	62	6	226498936	0	0
1001003	78283760	63	63	6	226498937	0	0
1001004	78283760	64	64	6	226498938	0	0
1001005	78283760	65	65	6	226498939	0	0
1001006	78283760	66	66	6	226498940	0	0
1001007	78283760	67	67	6	226498941	0	0
1001008	78283760	68	68	6	226498942	0	0
1001009	78283760	69	69	6	226498943	0	0
1001010	78283760	70	70	6	226498944	0	0
1001011	78283760	71	71	6	226498945	0	0
1001012	78283760	72	72	6	226498946	0	0
1001013	78283760	73	73	6	226498947	0	0
1001014	78283760	74	74	6	226498948	0	0
1001015	78283760	75	75	6	226498949	0	0
1001016	78283760	76	76	6	226498950	0	0
1001017	78283760	77	77	6	226498951	0	0
1001018	78283760	78	78	6	226498952	0	0
1001019	78283760	79	79	6	226498953	0	0
1001020	78283760	80	80	6	226498954	0	0
1001021	78283760	81	81	6	226498955	0	0
1001022	78283760	82	82	6	226498956	0	0
1001023	78283760	83	83	6	226498957	0	0
1001024	78283760	84	84	6	226498958	0	0
1001025	78283760	85	85	6	226498959	0	0
1001026	78283760	86	86	6	226498960	0	0
1001027	78283760	87	87	6	226498961	0	0
1001028	78283760	88	88	6	226498962	0	0
1001029	78283760	89	89	6	226498963	0	0
1001030	78283760	90	90	6	226498964	0	0
1001031	78283760	91	91	6	226498965	0	0
1001032	78283760	92	92	6	226498966	0	0
1001033	78283760	93	93	6	226498967	0	0
1001034	78283760	94	94	6	226498968	0	0
1001035	78283761	1	1	6	226498781	0	0
1001036	78283761	2	2	6	226498782	0	0
1001037	78283761	3	3	6	226498783	0	0
1001038	78283761	4	4	6	226498784	0	0
1001039	78283761	5	5	6	226498785	0	0
1001040	78283761	6	6	6	226498786	0	0
1001041	78283761	7	7	6	226498787	0	0
1001042	78283761	8	8	6	226498788	0	0
1001043	78283761	9	9	6	226498789	0	0
1001044	78283761	10	10	6	226498790	0	0
1001045	78283761	11	11	6	226498791	0	0
1001046	78283761	12	12	6	226498792	0	0
1001047	78283761	13	13	6	226498793	0	0
1001048	78283761	14	14	6	226498794	0	0
1001049	78283761	15	15	6	226498795	0	0
1001050	78283761	16	16	6	226498796	0	0
1001051	78283761	17	17	6	226498797	0	0
1001052	78283761	18	18	6	226498798	0	0
1001053	78283761	19	19	6	226498799	0	0
1001054	78283761	20	20	6	226498800	0	0
1001055	78283761	21	21	6	226498801	0	0
1001056	78283761	22	22	6	226498802	0	0
1001057	78283761	23	23	6	226498803	0	0
1001058	78283761	24	24	6	226498804	0	0
1001059	78283761	25	25	6	226498805	0	0
1001060	78283761	26	26	6	226498806	0	0
1001061	78283761	27	27	6	226498807	0	0
1001062	78283761	28	28	6	226498808	0	0
1001063	78283761	29	29	6	226498809	0	0
1001064	78283761	30	30	6	226498810	0	0
1001065	78283761	31	31	6	226498811	0	0
1001066	78283761	32	32	6	226498812	0	0
1001067	78283761	33	33	6	226498813	0	0
1001068	78283761	34	34	6	226498814	0	0
1001069	78283761	35	35	6	226498815	0	0
1001070	78283761	36	36	6	226498816	0	0
1001071	78283761	37	37	6	226498817	0	0
1001072	78283761	38	38	6	226498818	0	0
1001073	78283761	39	39	6	226498819	0	0
1001074	78283761	40	40	6	226498820	0	0
1001075	78283761	41	41	6	226498821	0	0
1001076	78283761	42	42	6	226498822	0	0
1001077	78283761	43	43	6	226498823	0	0
1001078	78283761	44	44	6	226498824	0	0
1001079	78283761	45	45	6	226498825	0	0
1001080	78283761	46	46	6	226498826	0	0
1001081	78283761	47	47	6	226498827	0	0
1001082	78283761	48	48	6	226498828	0	0
1001083	78283761	49	49	6	226498829	0	0
1001084	78283761	50	50	6	226498830	0	0
1001085	78283761	51	51	6	226498831	0	0
1001086	78283761	52	52	6	226498832	0	0
1001087	78283761	53	53	6	226498833	0	0
1001088	78283761	54	54	6	226498834	0	0
1001089	78283761	55	55	6	226498835	0	0
1001090	78283761	56	56	6	226498836	0	0
1001091	78283761	57	57	6	226498837	0	0
1001092	78283761	58	58	6	226498838	0	0
1001093	78283761	59	59	6	226498839	0	0
1001094	78283761	60	60	6	226498840	0	0
1001095	78283761	61	61	6	226498841	0	0
1001096	78283761	62	62	6	226498842	0	0
1001097	78283761	63	63	6	226498843	0	0
1001098	78283761	64	64	6	226498844	0	0
1001099	78283761	65	65	6	226498845	0	0
1001100	78283761	66	66	6	226498846	0	0
1001101	78283761	67	67	6	226498847	0	0
1001102	78283761	68	68	6	226498848	0	0
1001103	78283761	69	69	6	226498849	0	0
1001104	78283761	70	70	6	226498850	0	0
1001105	78283761	71	71	6	226498851	0	0
1001106	78283761	72	72	6	226498852	0	0
1001107	78283761	73	73	6	226498853	0	0
1001108	78283761	74	74	6	226498854	0	0
1001109	78283761	75	75	6	226498855	0	0
1001110	78283761	76	76	6	226498856	0	0
1001111	78283761	77	77	6	226498857	0	0
1001112	78283761	78	78	6	226498858	0	0
1001113	78283761	79	79	6	226498859	0	0
1001114	78283761	80	80	6	226498860	0	0
1001115	78283761	81	81	6	226498861	0	0
1001116	78283761	82	82	6	226498862	0	0
1001117	78283761	83	83	6	226498863	0	0
1001118	78283761	84	84	6	226498864	0	0
1001119	78283761	85	85	6	226498865	0	0
1001120	78283761	86	86	6	226498866	0	0
1001121	78283761	87	87	6	226498867	0	0
1001122	78283761	88	88	6	226498868	0	0
1001123	78283761	89	89	6	226498869	0	0
1001124	78283761	90	90	6	226498870	0	0
1001125	78283761	91	91	6	226498871	0	0
1001126	78283761	92	92	6	226498872	0	0
1001127	78283761	93	93	6	226498873	0	0
1001128	78283761	94	94	6	226498874	0	0
1001129	78283760	1	1	7	226499063	0	0
1001130	78283760	2	2	7	226499064	0	0
1001131	78283760	3	3	7	226499065	0	0
1001132	78283760	4	4	7	226499066	0	0
1001133	78283760	5	5	7	226499067	0	0
1001134	78283760	6	6	7	226499068	0	0
1001135	78283760	7	7	7	226499069	0	0
1001136	78283760	8	8	7	226499070	0	0
1001137	78283760	9	9	7	226499071	0	0
1001138	78283760	10	10	7	226499072	0	0
1001139	78283760	11	11	7	226499073	0	0
1001140	78283760	12	12	7	226499074	0	0
1001141	78283760	13	13	7	226499075	0	0
1001142	78283760	14	14	7	226499076	0	0
1001143	78283760	15	15	7	226499077	0	0
1001144	78283760	16	16	7	226499078	0	0
1001145	78283760	17	17	7	226499079	0	0
1001146	78283760	18	18	7	226499080	0	0
1001147	78283760	19	19	7	226499081	0	0
1001148	78283760	20	20	7	226499082	0	0
1001149	78283760	21	21	7	226499083	0	0
1001150	78283760	22	22	7	226499084	0	0
1001151	78283760	23	23	7	226499085	0	0
1001152	78283760	24	24	7	226499086	0	0
1001153	78283760	25	25	7	226499087	0	0
1001154	78283760	26	26	7	226499088	0	0
1001155	78283760	27	27	7	226499089	0	0
1001156	78283760	28	28	7	226499090	0	0
1001157	78283760	29	29	7	226499091	0	0
