ROWID	_StaticName|TEXT	_Class|INTEGER	_SkinName|INTEGER	_AniName|INTEGER	_ActName|INTEGER	_CamName|INTEGER	_Press|INTEGER	_SizeParam1|INTEGER	_SizeParam2|INTEGER	_Material|INTEGER	_Weight|DOUBLE	_Height|INTEGER	_RotationAngleSpeed|DOUBLE	_PressLevel|INTEGER	_TwoPassAlpha|BOOLEAN	_RandomFrameSummon|BOOLEAN	_throughpass|BOOLEAN	_ContentsID|TEXT
1111	Npc_Elite_Soilder_wounded2	100	2198	2644	3012	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1112	Npc_Elite_Soilder_wounded3	100	2198	2644	3013	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1113	NPC_GoblinBlue	100	2100	2575	2892	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1114	NPC_OrcBlue	100	2109	2579	2896	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1115	Npc_Elena	100	2107	2685	3014	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1116	Mon_Goblin_son01	11	2236	2575	2892	3316	0	35	0	0	1.0	100	720.0	0	true	true	false	
1117	Npc_Jake_Summon	100	2230	2686	3015	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1118	Npc_Daisy	100	2237	2687	3016	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1119	NPC_PVP_Gambler	100	2238	2688	3017	0	0	35	0	0	1.0	100	720.0	10	true	true	false	
1120	Npc_Invisible2	100	2239	2672	3018	0	0	45	0	0	1.0	100	720.0	10	true	true	false	
1121	Mon_Goblin_son04	11	2240	2575	2892	3316	0	35	0	0	1.0	100	720.0	0	true	true	false	
1122	Mon_NPC_Ghoul_Blue	100	2090	2689	3019	3314	0	35	0	0	1.3	100	720.0	0	true	true	false	
1123	Npc_Quest_Board	100	2241	2690	3020	0	0	30	0	0	1.3	100	720.0	10	true	true	false	
1124	Npc_TombStone01	100	2242	2691	3021	0	0	30	0	0	1.3	100	720.0	10	true	true	false	
1125	NPC_SoceressYullia_Stand	100	2173	2618	3022	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1126	Npc_Auction_Manager_Scrooge	100	2243	2692	3023	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1127	Npc_Saint_BlackSmith_Dwarf	100	2244	2693	3024	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1128	Npc_Adventure_David_Chef	100	2245	2694	3025	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1129	Npc_Karakule	100	2246	2695	3026	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1130	Npc_MandragoraBaby	100	2247	2696	3027	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1131	Npc_MandragoraMom	100	2248	2697	3028	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1132	Npc_Nerwin	100	2249	2698	3029	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1133	Npc_Noble_Woman_Alia	100	2250	2699	3030	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1134	Npc_Adventure_David	100	2251	2700	3031	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1135	Npc_Adventure_David_wounded	100	2251	2700	3032	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1136	Npc_Geraint_Openeye	100	2252	2634	2953	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1137	Npc_Geraint_Closeeye	100	2253	2634	2953	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1138	Npc_Cl_N_Jake_BackStand	100	2230	2679	3033	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1139	Npc_Beggar	100	2254	2701	3034	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1140	Npc_Karakule	100	2246	2695	3026	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1141	Npc_Nerwin	100	2249	2698	3029	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1142	Npc_Teramai	100	2255	2702	3035	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1143	Npc_barnak	100	2256	2703	3036	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1144	Npc_Velskud_Human	100	2257	2704	3037	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1145	Npc_Event_Red	100	2258	2705	3038	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1146	Npc_Runaway_boy2	100	2259	2706	3039	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1147	NPC_Rose_faint	100	2157	2602	3040	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1148	Npc_ArgentaWithGeraint	100	2260	2707	3041	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1149	NPC_HoundNormal	100	2080	2572	2887	3313	0	30	0	0	1.2	100	720.0	10	true	true	false	
1150	NPC_HopGoblinOld	100	2261	2708	3042	3331	0	30	0	0	1.2	100	500.0	10	true	true	false	
1151	Npc_lady_darkelf	100	2106	2685	3014	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1152	Npc_Elite_Soilder_dead_1	100	2198	2644	3043	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
1153	Npc_Elite_Soilder_dead_2	100	2198	2644	3044	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
1154	NPC_KoboldWarrior_Quest	100	2097	2574	3045	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
1155	NPC_Orc_Quest	100	2110	2579	3046	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
1156	Npc_Geraint_Closeeye	100	2253	2634	3047	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1157	NPC_Teleju	100	2262	2709	3048	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1158	Npc_Rose_Casting	100	2157	2602	3049	0	0	30	0	0	1.0	50	720.0	10	true	true	false	
1159	Npc_Geraint_Sword_Prop	100	2263	2710	3050	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1160	Npc_Velskud_Hurt	100	2264	2711	3051	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1161	Npc_Event_SchoolLook	100	2265	2712	3052	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1162	NPC_Gacha	100	2266	2713	3053	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1163	Npc_Worldmap_Market	100	2267	2714	3054	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1164	NPC_Town_Board	100	2268	2715	3055	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1165	Geraint_Sword_01	100	2269	2716	3056	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1166	Npc_Event_China	100	2270	2717	3057	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1167	Npc_Darklair_Castia	100	2271	2718	3058	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1168	Npc_Darklair_Chou	100	2272	2719	3059	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1169	Npc_Darklair_MilleFeuille	100	2273	2720	3060	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1170	Npc_Geraint_Blind	11	2253	2634	3061	0	0	30	0	0	1.0	100	720.0	2	true	true	false	
1171	Npc_InfoBoard	100	2274	2721	3062	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1172	Npc_InfoBoard_guildwar	100	2275	2722	3063	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1173	Npc_Adventure_Guildwar	100	2276	2723	3064	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1174	NPC_Rose_down	100	2157	2602	3065	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1175	Knoll_Gunner	100	2433	2802	3180	3346	0	30	0	0	1.1	100	720.0	0	true	true	false	
1176	Npc_Mecharoid_v2	100	18917	19531	18916	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1177	Npc_Mecharoid_v3	100	19532	19531	18916	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1178	Npc_Desert_Dragon	100	20476	20475	20474	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1179	Npc_Geraint_Blind	11	2253	2634	21008	0	0	30	0	0	1.0	100	720.0	2	true	true	false	
1180	Npc_Desert_Dragon	100	20476	20475	20474	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1181	Npc_Casiu_ancestor	100	22030	2634	2953	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1182	Npc_Casiu_ancestor	100	22029	2634	2953	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1183	NPC_SaintHaven_WarpStone	100	23790	23791	23792	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1500	Mon_NPC_EliteSoilder	10	2198	2644	3066	0	0	10	0	0	1.1	100	720.0	1	true	true	false	
1501	goblin_son04.skn	100	2277	2724	3067	0	0	35	0	0	1.0	100	720.0	0	true	true	false	
1502	Woman_Present_Amelia	100	2199	2645	2965	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1503	Mon_Npc_Adventure_Wilber	16	2183	2628	2947	0	0	30	0	0	0.0	50	0.0	10	true	true	false	
1504	Mon_Npc_Adventure_Luke	11	2278	2725	3068	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1505	Npc_Woman_Trader_Eloise	100	2279	2726	3069	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1506	Npc_White-Rose_Lena	100	2280	2727	3070	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1507	Npc_Lena_Duglars	100	2281	2728	3071	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1508	NPC_Orc_Oneeye	100	2282	2579	2896	3320	0	45	0	0	1.1	100	720.0	10	true	true	false	
1509	NPC_LizardmanGreen	100	2112	2580	2897	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1510	Npc_Tei	100	2283	2729	3072	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1511	Npc_Adventure_Luke	100	2278	2725	3073	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1512	Npc_Noble_Man_Pushibal	100	2284	2730	3074	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1513	Npc_Woman_Trader_Eloise_Gloomy	100	2279	2726	3075	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1514	Geraint_Openeye	11	2252	2634	2953	0	0	30	0	0	1.0	100	720.0	2	true	true	false	
1515		100	2093	2574	2890	3315	0	35	0	0	1.05	100	720.0	0	true	true	false	
1516		100	2108	2579	2896	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
1517	Npc_Wisp_Kevin	100	2285	2731	3076	3332	0	50	0	0	1.1	100	120.0	1	true	true	false	
1518	Npc_sparta_goblin	100	2286	2575	3077	0	0	30	0	0	1.0	100	720.0	5	true	true	false	
1519	Npc_Animal trainer_Lindsay	100	2287	2732	3078	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1520	Npc_Geraint_Closeeye_noWeapone	100	2253	2634	2953	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1521	Npc_MinotaurosRed	100	2288	2592	3079	3328	0	130	0	0	5.0	300	360.0	1	true	true	false	
1522	Npc_minotauros_White	100	2148	2592	2909	3328	0	130	0	0	5.0	300	360.0	1	true	true	false	
1523	Npc_minotauros_Bison	100	2135	2592	2909	3328	0	130	0	0	5.0	300	360.0	1	true	true	false	
1524	Npc_OgreWhite	100	2126	2585	2902	3325	0	100	0	0	5.0	100	200.0	2	true	true	false	
1525	HarpyWhite	100	2138	2593	2910	3329	0	50	0	0	1.1	100	720.0	1	true	true	false	
1526	Goblin_Chef	11	2289	2575	3080	0	0	35	0	0	1.0	100	720.0	0	true	true	false	
1527	Npc_Goblin_Chef	100	2289	2575	3081	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1528	Npc_sparta_goblin_jpn	100	2290	2575	3077	0	0	30	0	0	1.0	100	720.0	5	true	true	false	
1529	Npc_Fm_Man	100	2291	2733	3082	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1530	Npc_Fm_Man02	100	2292	2733	3082	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1531	NPC_BlackSmith_x_mas	100	2293	2604	2922	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1532	Npc_Saint_BlackSmith_Dwarf_x_mas	100	2294	2693	3024	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1533	Npc_Charty	100	2295	2734	3083	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1534	Npc_Sidel	100	2296	2735	3084	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1535	Npc_Event_Red	100	2297	2736	3085	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1536	Npc_Velskud_Wing	100	2298	2737	3086	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1537	Npc_King_Casius_Stand	100	2299	2637	3087	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1538	Npc_OldKarakule	100	2300	2738	3088	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1539	Npc_HoundJack	100	2301	2739	3089	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1540	Npc_BookDoctor	100	2302	2740	3090	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1541	Npc_Broom	100	2303	2741	3091	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1542	Npc_Sidel_With_Chaty	100	2304	2742	3092	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1543	Npc_lotus_BlackSmith	100	2305	2743	3093	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1544	Npc_Lucita	100	2306	2744	3094	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1545	Npc_Lotus_Handric	100	2307	2745	3095	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1546	Npc_Lotus_WarriorFedro	100	2308	2746	3096	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1547	Npc_Lotus_ArcherZenya	100	2309	2747	3097	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1548	Npc_Lotus_SoceressTamara	100	2310	2748	3098	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1549	Npc_lotus_yohan	100	2311	2749	3099	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1550	Npc_lotus_Champa	100	2312	2750	3100	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1551	Npc_OldKarakule_Story	100	2313	2751	3101	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1552	Npc_Charty_Shadowarm	100	2314	2752	3102	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1553	Npc_OldKarakule_Chair_Story	100	2315	2753	3103	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1554	Npc_lotus_nativemanA	100	2316	2754	3104	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1555	Npc_lotus_nativemanB	100	2317	2755	3105	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1556	Npc_Master_Jose	100	2318	2756	3106	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1557	Npc_Lotus_Man01	100	2319	2757	3107	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1558	Npc_Lotus_Man02	100	2320	2758	3108	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1559	GD_D_SmallGem	100	2321	2759	3109	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1560	Npc_karahan_dark	100	2322	2760	3110	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1561	Npc_Chaty_Shadow	100	2323	2761	3111	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1562	Npc_Sidel_down	100	2296	2735	3112	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1563	Npc_Velskud_Mob	100	2324	2762	3113	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1564	BishopNestRoom	100	705	2763	3114	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1565	Npc_Chartygrandfather	100	2325	2764	3115	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1566	PropMonster_Ancient	100	2326	2765	3116	0	0	10	0	2	0.0	10	0.0	10	true	true	false	
1567	Npc_Idol_Haloli	100	2327	2766	3117	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1568	Npc_Nyangnyang	100	2328	2767	3118	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1569	Npc_Velskud_Hurt_sit	100	2264	2711	3119	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1570	Npc_Academic_Station	100	2329	2768	3120	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1571	Academic_Receiver	100	2330	2769	3121	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1572	Apocalypse_TimeMachine	100	2331	2770	3122	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1573	Npc_Jasmin	100	2332	2771	3123	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1574	NPC_Warrior_Lambert	100	2333	2772	3124	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1575	Npc_Academic	100	2334	2773	3125	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1576	NPC_CrazyDug_Saruhigesan	100	2335	2774	3126	0	0	100	0	0	1.0	100	720.0	10	true	true	false	
1577	Npc_Academic_down	100	2334	2773	3127	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1578	Npc_Lotus_Elder_Teramai	100	15331	15332	15333	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1579	Npc_DeathKnight_Barnak	100	15334	15335	15336	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1580	Npc_DeathKnight_Barnak_quest	100	15334	15335	15508	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1581	NPC_Rose_quest	100	2157	2602	15509	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1582	Npc_Lotus_Elder_Teramai_quest	100	15331	15332	15510	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1583	Npc_geraint_Kid	100	16041	16040	16039	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1584	Npc_Deathknight	100	15922	15923	15921	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1585	Npc_Rojalin	100	16273	16272	16271	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1586	Npc_Velskud_quest	100	2324	2762	17179	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1587	Npc_DeathKnight_Barnak_dead	100	15334	15335	17181	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1588	Npc_Typhoon_Kim	100	16269	16270	16268	0	0	100	0	0	5.0	250	360.0	10	true	true	false	
1589	Npc_Pcbang	100	19063	19062	19061	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1590	Npc_Anvil	100	19414	19413	19412	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1591	Npc_Academic_Commelina	100	19578	2773	19596	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1592	Npc_Academic_29	100	2334	2773	19585	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1593	Npc_Academic_dead	100	2334	2773	19597	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1594	Npc_Mechaduck	100	2346	2784	3148	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1595	Npc_Event_Halloween	100	20464	20465	20463	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1596		100	19324	2575	17205	3316	0	35	0	0	1.05	100	720.0	0	true	true	false	
1597	Orc_Desert01	100	19792	2579	2896	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
1598		100	18798	2595	19366	0	0	80	0	0	1.1	100	720.0	10	true	true	false	
1599	Npc_Jasmin_No_glasses	100	21223	2771	3123	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1600	npc_sarasa	100	21227	21228	21229	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1601	Npc_Begger_CaptainHat	100	21480	21479	21478	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1602	Npc_valkiri	100	20945	2571	20999	0	0	35	0	0	1.1	100	720.0	10	true	true	false	
1603	Npc_nornen	100	21038	2571	20999	0	0	35	0	0	1.1	100	720.0	10	true	true	false	
1604	Npc_Pcbang	100	22306	22305	22304	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1605	Npc_mechaduck_2	100	2346	2784	23073	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1606	Npc_FallenElf	100	22277	22276	22275	0	0	30	0	0	1.1	100	720.0	10	true	true	false	
1607	Npc_elf_queen	100	23445	23446	23444	0	0	0	0	0	1.1	100	720.0	10	true	true	false	
1608	Npc_Assassinsnyang	100	24087	24088	24089	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1609	Npc_Wisp_1	100	2285	2731	24105	3332	0	50	0	0	1.1	100	120.0	1	true	true	false	
1610	DragonSycophant_Cedric	100	2413	2795	3166	3340	0	50	0	0	1.1	100	720.0	1	true	true	false	
1611	Npc_Academic_Commelina	100	19578	2773	19585	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1612	Npc_AN_guard	100	24298	24297	24296	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1613	Npc_AN_guard	100	24295	24297	24296	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1614	Npc_AN_guard_dead	100	24298	24297	24299	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1615	Npc_AN_guard_down	100	24298	24297	24300	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1616	Npc_Archer_Lulien02	100	24301	24303	24302	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1617	Npc_Archer_Lulien02_die	100	24301	24303	24304	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1618	Npc_Archer_Lulien03	100	24305	24307	24306	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1619	Npc_Archer_Lulien03_die	100	24305	24307	24308	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1620	Npc_Archer_Azelia	100	24350	24352	24351	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1621	Npc_Archer_Azelia_down	100	24350	24352	24354	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1622	Npc_Archer_Azelia_dead	100	24350	24352	24353	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1623	Npc_AN_Elf_Elder	100	24347	24349	24348	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1624	Npc_AN_Market	100	24381	24383	24382	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1625	Npc_Lunaria	100	24445	24444	24443	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1626	Npc_Bishop_GuardianNest	100	2191	2636	24569	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1627	Npc_Arrow	100	25005	25006	25004	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1628	Npc_Razak	100	25260	25258	25257	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1629		100	25748	2660	2981	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1630	Npc_Saint_BlackSmith_Merlin	100	26279	26281	26280	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1631	Npc_White_dragon	100	27691	27689	27688	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1632	Npc_Velskud_Human_Event	100	27986	27984	27983	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1633	Npc_Geraint_Openeye_Event	100	2252	28061	28060	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1634	MiniPureStone_Black	10	28030	2848	3256	0	0	1	0	0	1.0	100	720.0	0	true	true	false	
1635	Npc_Argenta_Battle	12	28443	28442	28441	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1636	Npc_Guard_Dalcy	10	2213	2659	29126	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1637	Npc_geraint_Kid_80Lv_Sword	100	28835	28833	28832	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1638	Npc_Hound_Ghost	100	28836	28840	28839	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1639	Npc_Pether_Lv80	100	29712	29710	29709	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1640	Npc_Geraint	100	2189	2634	29781	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1641	Npc_Velskud	100	2165	2610	29795	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1642	Npc_Beggar	100	2254	2701	29767	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1643	goblin_son04.skn	100	2277	2724	29782	0	0	35	0	0	1.0	100	720.0	0	true	true	false	
1644	NPC_duke_stwart	100	2192	2638	29776	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1645	Npc_Academic	100	2334	2773	29764	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1646	NPC_Guard_Steave	100	2161	2606	29783	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1647	NPC_royal_magician_kalaen	100	2190	2635	29790	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1648	NPC_Orc_Oneeye	100	2282	2579	29801	3320	0	45	0	0	1.1	100	720.0	10	true	true	false	
1649	Npc_sparta_goblin	100	2286	2575	29761	0	0	30	0	0	1.0	100	720.0	5	true	true	false	
1650	Npc_Fm_Man02	100	2292	2733	29779	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1651	Npc_Saint_BlackSmith_Dwarf	100	2244	2693	29791	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1652	Npc_Razak	100	25260	25258	29788	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1653	Npc_Elite_Soilder_Quest	100	2198	2644	29778	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1654	NPC_Warrior_Lambert	100	2333	2772	29797	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1655	Npc_Crew_Kevin	100	2217	2664	29774	0	0	35	0	0	1.0	100	720.0	10	true	true	false	
1656	Npc_Lena_Duglars	100	2281	2728	29785	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1657	Woman_Present_Amelia	100	2199	2645	29798	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1658	Goblin_Spartan.skn	100	2553	2575	29760	3362	0	35	0	0	1.0	100	720.0	5	true	true	false	
1659	Npc_Rojalin	100	16273	16272	29789	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1660	Npc_Tei	100	2283	2729	29794	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1661	Npc_Academic_Commelina	100	19578	2773	29765	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1662	NPC_Lily	100	2156	2601	29786	0	0	30	0	0	1.0	50	720.0	10	true	true	false	
1663	Npc_Circusleader	100	2541	2868	29771	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1664	Npc_Mechaduck	100	2346	2784	29763	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1665	NPC_Master_Decud	100	2177	2622	29787	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1666	Npc_Scholar_Starshy	100	2202	2648	29792	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1667	Npc_SoceressTiana	100	2187	2632	29793	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1668	Npc_Archer_Adellin	100	2185	2630	29766	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1669	NPC_Warrior_Chandler	100	2184	2629	29796	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1670	Npc_Cl_master_Germain	100	2186	2631	29773	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1671	Npc_Worldmap_Market	100	2267	2714	29800	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1672	NPC_Woman_Trader_May	100	2179	2624	29799	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
1673	Npc_Darklair_Chou	100	2272	2719	29775	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
