ROWID	_Name|TEXT	_QuestType|INTEGER	_QuestCode|INTEGER	_QuestLv|INTEGER	_QuestTalk|TEXT	_QuestScript|TEXT	_QuestImageTitle|INTEGER	_QSortIndex|INTEGER	_QuestRepeatable|INTEGER	_IsEvent|INTEGER	_QuestMarkHide|BOOLEAN	_QuestHideLv|INTEGER	_Map|INTEGER	_LevelCapReward|INTEGER	_guide|BOOLEAN	_EmergenceSet|BOOLEAN	_DailyPartyMapIndex|INTEGER	_DailyPartyMaplevel|INTEGER	_GuildQuestType|INTEGER	_Authority|INTEGER	_OpenDate|TEXT	_OpenTime|TEXT
214	맹독의 여왕	2	1	18	mq08_214_queen_of_toxin.xml	mq08_214_queen_of_toxin.lua	13706	34	0	0	false	0	8	0	false	false	0	0	0	0	0	0
215	결전	2	1	20	mq08_215_decisive_battle.xml	mq08_215_decisive_battle.lua	13707	35	0	0	false	0	8	0	false	false	0	0	0	0	0	0
216	아르젠타의 숨결	2	1	20	mq08_216_argentas_kiss.xml	mq08_216_argentas_kiss.lua	13708	36	0	0	false	0	8	0	false	false	0	0	0	0	0	0
217	축복받은 돌	2	1	22	mq08_217_blessed_stone.xml	mq08_217_blessed_stone.lua	13709	37	0	0	false	0	8	0	false	false	0	0	0	0	0	0
218	깨어난 수호자	2	1	22	mq08_218_awakened_guardian.xml	mq08_218_awakened_guardian.lua	13710	38	0	0	false	0	8	0	false	false	0	0	0	0	0	0
221	캐더락 관문입니다	2	1	9	mq08_221_cataract.xml	mq08_221_cataract.lua	13693	21	0	0	false	0	8	0	false	false	0	0	0	0	0	0
222	한 발 늦었습니다	2	1	10	mq08_222_too_late.xml	mq08_222_too_late.lua	13694	22	0	0	false	0	8	0	false	false	0	0	0	0	0	0
223	누군가의 소행입니다	2	1	12	mq08_223_work_of_someone.xml	mq08_223_work_of_someone.lua	13695	23	0	0	false	0	8	0	false	false	0	0	0	0	0	0
224	그녀를 만났습니다	2	1	12	mq08_224_she_meets.xml	mq08_224_she_meets.lua	13696	24	0	0	false	0	8	0	false	false	0	0	0	0	0	0
225	물건을 돌려받습니다	2	1	12	mq08_225_get_back.xml	mq08_225_get_back.lua	13697	25	0	0	false	0	8	0	false	false	0	0	0	0	0	0
226	의외의 상황입니다	2	1	13	mq08_226_unexpected_situation.xml	mq08_226_unexpected_situation.lua	13698	26	0	0	false	0	8	0	false	false	0	0	0	0	0	0
227	데이터가 부족합니다	2	1	14	mq08_227_lack_of_data.xml	mq08_227_lack_of_data.lua	13699	27	0	0	false	0	8	0	false	false	0	0	0	0	0	0
228	출력 부족입니다	2	1	14	mq08_228_out_of_fuel.xml	mq08_228_out_of_fuel.lua	13700	28	0	0	false	0	8	0	false	false	0	0	0	0	0	0
229	지금 만나러 갑니다	2	1	14	mq08_229_go_see.xml	mq08_229_go_see.lua	13701	29	0	0	false	0	8	0	false	false	0	0	0	0	0	0
230	쉽게 바꿀 수는 없습니다	2	1	16	mq08_230_cant_change.xml	mq08_230_cant_change.lua	13702	30	0	0	false	0	8	0	false	false	0	0	0	0	0	0
231	대상을 파괴합니다	2	1	16	mq08_231_destroy_the_target.xml	mq08_231_destroy_the_target.lua	13703	31	0	0	false	0	8	0	false	false	0	0	0	0	0	0
232	강해질 수 있습니다	2	1	17	mq08_232_ucan_be_strong.xml	mq08_232_ucan_be_strong.lua	13704	32	0	0	false	0	8	0	false	false	0	0	0	0	0	0
233	숙명의 바람이 불어옵니다	2	1	18	mq08_233_get_the_wind.xml	mq08_233_get_the_wind.lua	13705	33	0	0	false	0	8	0	false	false	0	0	0	0	0	0
234	막을 수 없습니다	2	1	18	mq08_234_cant_stop.xml	mq08_234_cant_stop.lua	13706	34	0	0	false	0	8	0	false	false	0	0	0	0	0	0
235	방법을 모색합니다	2	1	20	mq08_235_how_to_find.xml	mq08_235_how_to_find.lua	13707	35	0	0	false	0	8	0	false	false	0	0	0	0	0	0
236	결말은 정해져 있습니다	2	1	22	mq08_236_ending.xml	mq08_236_ending.lua	13708	36	0	0	false	0	8	0	false	false	0	0	0	0	0	0
237	눈을 떴습니다	2	1	22	mq08_237_rouse.xml	mq08_237_rouse.lua	13709	37	0	0	false	0	8	0	false	false	0	0	0	0	0	0
238	[전직] 전사의 뒷모습	6	1	15	sq08_238_change1_worrior.xml	sq08_238_change1_worrior.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
239	[전직] 텔레지아	6	1	15	sq08_239_change1_archer.xml	sq08_239_change1_archer.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
240	[전직] 다시 찾은 길	6	1	15	sq08_240_change1_sorceress.xml	sq08_240_change1_sorceress.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
241	[전직] 인연	6	1	15	sq08_241_change1_cleric.xml	sq08_241_change1_cleric.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
242	[전직] 자신을 믿습니다	6	1	15	sq08_242_change1_aca.xml	sq08_242_change1_aca.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
243	[전직] 내면의 진실	6	1	15	sq08_243_change1_kalli.xml	sq08_243_change1_kalli.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
244	[전직] 하나이면서 둘	6	1	15	sq08_244_change1_assassin.xml	sq08_244_change1_assassin.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
245	[전직] 정의의 길	6	1	15	sq08_245_change1_lencea.xml	sq08_245_change1_lencea.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
246	[전직] 명상의 시간	6	1	15	sq08_246_change1_machina.xml	sq08_246_change1_machina.lua	13712	0	0	0	false	0	8	0	true	false	0	0	0	0	0	0
248	아이린의 전직 선물	1	1	15	sq08_248_change_job7.xml	sq08_248_change_job7.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
249	자칭 모험가의 실체	1	1	14	sq08_249_meet_david.xml	sq08_249_meet_david.lua	13711	0	0	0	true	16	9	1	false	false	0	0	0	0	0	0
250	미인의 보양식	1	1	13	sq08_250_food_for_beauty.xml	sq08_250_food_for_beauty.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
251	추억의 멜로디Ⅰ	1	1	9	sq08_251_melody_of_the_memories1.xml	sq08_251_melody_of_the_memories1.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
252	추억의 멜로디Ⅱ	1	1	10	sq08_252_melody_of_the_memories2.xml	sq08_252_melody_of_the_memories2.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
253	그녀가 나를 보네	1	1	9	sq08_253_she_look_at_me.xml	sq08_253_she_look_at_me.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
254	스파르타 고블Ⅰ	1	1	10	sq08_254_sparta.xml	sq08_254_sparta.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
255	스승의 유해Ⅰ	1	1	13	sq08_255_ashes_of_saint1.xml	sq08_255_ashes_of_saint1.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
256	스승의 유해Ⅱ	1	1	13	sq08_256_ashes_of_saint2.xml	sq08_256_ashes_of_saint2.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
257	스승의 유해Ⅲ	1	1	13	sq08_257_ashes_of_saint3.xml	sq08_257_ashes_of_saint3.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
258	스승의 유해Ⅳ	1	1	14	sq08_258_ashes_of_saint4.xml	sq08_258_ashes_of_saint4.lua	13711	0	0	0	true	16	10	0	false	false	0	0	0	0	0	0
259	아르젠타의 보양식	1	1	13	sq08_259_argenta_food.xml	sq08_259_argenta_food.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
260	원대한 스케일	1	1	14	sq08_260_argenta_flower.xml	sq08_260_argenta_flower.lua	13711	0	0	0	true	16	9	1	false	false	0	0	0	0	0	0
261	아르젠타와 우유	1	1	14	sq08_261_argenta_milk.xml	sq08_261_argenta_milk.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
262	특별한 장치Ⅰ	1	1	16	sq08_262_argenta_trap1.xml	sq08_262_argenta_trap1.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
263	특별한 장치 II	1	1	17	sq08_263_argenta_trap2.xml	sq08_263_argenta_trap2.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
264	아르젠타의 독서	1	1	18	sq08_264_argenta_book.xml	sq08_264_argenta_book.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
265	아르젠타와 독주머니	1	1	18	sq08_265_argenta_spider.xml	sq08_265_argenta_spider.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
266	아르젠타와 다크엘프	1	1	21	sq08_266_argenta_darkelf.xml	sq08_266_argenta_darkelf.lua	13711	0	0	0	true	24	4	1	false	false	0	0	0	0	0	0
267	허풍선이의 위기	1	1	21	sq08_267_crisis_of_david.xml	sq08_267_crisis_of_david.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
268	허풍선이의 평판	1	1	22	sq08_268_fame_of_david.xml	sq08_268_fame_of_david.lua	13711	0	0	0	true	24	9	1	false	false	0	0	0	0	0	0
269	[전직] 내면의 진실	4	1	15	sq08_269_test_kali1.xml	sq08_269_test_kali1.lua	13712	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
270	소문난 요리	1	1	12	sq08_270_famous_food.xml	sq08_270_famous_food.lua	13711	0	0	0	true	16	9	1	false	false	0	0	0	0	0	0
271	고블린 할배의 슬픔	1	1	16	sq08_271_grandpa_goblin06.xml	sq08_271_grandpa_goblin06.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
272	[전직] 밀약의 계승자	1	1	15	sq08_272_test_kali2.xml	sq08_272_test_kali2.lua	13712	0	0	0	false	0	10	0	false	false	0	0	0	0	0	0
273	반지 제작Ⅰ	1	1	10	sq08_273_make_ring1.xml	sq08_273_make_ring1.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
274	반지 제작Ⅱ	1	1	10	sq08_274_make_ring2.xml	sq08_274_make_ring2.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
275	도전자 김오크 Ⅰ	1	1	21	sq08_275_catherock_challenger_1.xml	sq08_275_catherock_challenger_1.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
276	도전자 김오크 Ⅱ	1	1	23	sq08_276_catherock_challenger_2.xml	sq08_276_catherock_challenger_2.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
277	도전자 김오크 Ⅲ	1	1	23	sq08_277_catherock_challenger_3.xml	sq08_277_catherock_challenger_3.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
278	[전직] 전사의 증명 Ⅰ	4	1	15	sq08_278_test_warrior1.xml	sq08_278_test_warrior1.lua	13712	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
279	[전직] 전사의 증명 Ⅱ	1	1	15	sq08_279_test_warrior2.xml	sq08_279_test_warrior2.lua	13712	0	0	0	false	0	10	0	false	false	0	0	0	0	0	0
280	[전직] 텔레지아Ⅰ	4	1	15	sq08_280_test_archer1.xml	sq08_280_test_archer1.lua	13712	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
281	[전직] 텔레지아Ⅱ	1	1	15	sq08_281_test_archer2.xml	sq08_281_test_archer2.lua	13712	0	0	0	false	0	10	0	false	false	0	0	0	0	0	0
282	[전직] 다시 찾은 길 Ⅰ	4	1	15	sq08_282_test_sorceress1.xml	sq08_282_test_sorceress1.lua	13712	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
283	[전직] 다시 찾은 길 Ⅱ	1	1	15	sq08_283_test_sorceress2.xml	sq08_283_test_sorceress2.lua	13712	0	0	0	false	0	10	0	false	false	0	0	0	0	0	0
284	[전직] 인연의 끈 Ⅰ	4	1	15	sq08_284_test_cleric1.xml	sq08_284_test_cleric1.lua	13712	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
285	[전직] 인연의 끈 Ⅱ	1	1	15	sq08_285_test_cleric2.xml	sq08_285_test_cleric2.lua	13712	0	0	0	false	0	4	0	false	false	0	0	0	0	0	0
286	아르젠타의 노예	1	1	22	sq08_286_argenta_slave.xml	sq08_286_argenta_slave.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
287	아이린의 전직 선물	1	1	15	sq08_287_change_job6.xml	sq08_287_change_job6.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
288	[칭호] 불사Lv2/ 강철 피부 Ⅰ	1	1	15	sq08_288_iron_scale1.xml	sq08_288_iron_scale1.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
289	[칭호] 불사Lv2/ 강철 피부 Ⅱ	1	1	11	sq08_289_iron_scale2.xml	sq08_289_iron_scale2.lua	13711	0	0	0	true	16	9	1	false	false	0	0	0	0	0	0
290	[칭호] 투사Lv1/ 전투의 기본은 힘Ⅰ	1	1	15	sq08_290_battle_strength1.xml	sq08_290_battle_strength1.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
291	[칭호] 투사Lv1/ 전투의 기본은 힘Ⅱ	1	1	16	sq08_291_battle_strength2.xml	sq08_291_battle_strength2.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
292	[칭호] 마족Lv1/ 전투의 기본은 마력Ⅰ	1	1	22	sq08_292_battle_magic1.xml	sq08_292_battle_magic1.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
293	[칭호] 마족Lv1/ 전투의 기본은 마력Ⅱ	1	1	23	sq08_293_battle_magic2.xml	sq08_293_battle_magic2.lua	13711	0	0	0	true	24	9	1	false	false	0	0	0	0	0	0
294	문장이란 무엇인가	4	1	15	sq08_294_about_emblem.xml	sq08_294_about_emblem.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
295	스파르타 고블Ⅱ	1	1	15	sq08_295_sparta.xml	sq08_295_sparta.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
296	어비스의 진상 I	1	1	15	sq08_296_find_out_abyss1.xml	sq08_296_find_out_abyss1.lua	13711	0	0	0	true	16	8	1	false	false	0	0	0	0	0	0
297	어비스의 진상 II	1	1	15	sq08_297_find_out_abyss2.xml	sq08_297_find_out_abyss2.lua	13711	0	0	0	true	16	8	1	false	false	0	0	0	0	0	0
298	어비스의 공포 I	1	1	23	sq08_298_fear_of_abyss1.xml	sq08_298_fear_of_abyss1.lua	13711	0	0	0	true	24	8	1	false	false	0	0	0	0	0	0
299	어비스의 공포 II	1	1	23	sq08_299_fear_of_abyss2.xml	sq08_299_fear_of_abyss2.lua	13711	0	0	0	true	24	8	1	false	false	0	0	0	0	0	0
300	케빈과 보물	1	1	12	sq08_300_ring_of_kevin.xml	sq08_300_ring_of_kevin.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
301	반지 도둑 I	1	1	13	sq08_301_ring_thief1.xml	sq08_301_ring_thief1.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
302	반지 도둑 II	1	1	14	sq08_302_ring_thief2.xml	sq08_302_ring_thief2.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
303	반지 도둑 III	1	1	14	sq08_303_ring_thief3.xml	sq08_303_ring_thief3.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
304	콜로세움의 승률기록부	1	1	10	sq08_304_victories_list_of_colosseum.xml	sq08_304_victories_list_of_colosseum.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
305	알뜰한 휴버트 I	1	1	17	sq08_305_frugal_hubert1.xml	sq08_305_frugal_hubert1.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
306	알뜰한 휴버트 II	1	1	17	sq08_306_frugal_hubert2.xml	sq08_306_frugal_hubert2.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
307	티아나의 거래제안	1	1	19	sq08_307_cut_a_deal.xml	sq08_307_cut_a_deal.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
308	이상한 냄새	1	1	18	sq08_308_strange_smell.xml	sq08_308_strange_smell.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
309	불운한 도둑	1	1	18	sq08_309_hapless_thief.xml	sq08_309_hapless_thief.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
310	악보를 가져와요	1	1	9	sq08_310_bring_me_the_score.xml	sq08_310_bring_me_the_score.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
311	이상한 악보	1	1	9	sq08_311_strange_score.xml	sq08_311_strange_score.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
312	협곡의 유적	1	1	10	sq08_312_valley_of_lament.xml	sq08_312_valley_of_lament.lua	13711	0	0	0	true	16	9	1	false	false	0	0	0	0	0	0
313	봉인의 인장과 봉인	4	1	15	sq08_313_seal_of_sealed.xml	sq08_313_seal_of_sealed.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
314	검은 기운의 실체	1	1	12	sq08_314_entity_of_the_darkness.xml	sq08_314_entity_of_the_darkness.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
315	수수께끼의 물질	1	1	14	sq08_315_mystery_matter.xml	sq08_315_mystery_matter.lua	13711	0	0	0	true	16	4	1	false	false	0	0	0	0	0	0
316	고숙이를 찾아라Ⅰ	1	1	17	sq08_316_find_the_grandson1.xml	sq08_316_find_the_grandson1.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
317	고숙이를 찾아라Ⅱ	1	1	18	sq08_317_find_the_grandson2.xml	sq08_317_find_the_grandson2.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
318	아름다운 은색의 머릿결	1	1	23	sq08_318_beautiful_siver_blonde.xml	sq08_318_beautiful_siver_blonde.lua	13711	0	0	0	true	24	4	1	false	false	0	0	0	0	0	0
319	잔당 토벌	1	1	23	sq08_319_suppress_the_remnants.xml	sq08_319_suppress_the_remnants.lua	13711	0	0	0	true	24	4	1	false	false	0	0	0	0	0	0
320	강력한 살충제	1	1	22	sq08_320_strong_insecticide.xml	sq08_320_strong_insecticide.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
321	죽음의 기운Ⅰ	1	1	20	sq08_321_sign_of_death1.xml	sq08_321_sign_of_death1.lua	13711	0	0	0	true	24	4	1	false	false	0	0	0	0	0	0
322	죽음의 기운Ⅱ	1	1	20	sq08_322_sign_of_death2.xml	sq08_322_sign_of_death2.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
323	우수 잡화점	1	1	13	sq08_323_best_order.xml	sq08_323_best_order.lua	13711	0	0	0	true	16	9	1	false	false	0	0	0	0	0	0
324	휴버트의 레시피	1	1	12	sq08_324_huberts_recipe.xml	sq08_324_huberts_recipe.lua	13711	0	0	0	true	16	10	1	false	false	0	0	0	0	0	0
325	(강화)전설의 무기의 전설	4	1	16	sq08_325_legend_of_legendary_weapon.xml	sq08_325_legend_of_legendary_weapon.lua	13711	0	0	0	true	24	8	0	false	false	0	0	0	0	0	0
326	본선 진출용 요리	1	1	16	sq08_326_final_dish.xml	sq08_326_final_dish.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
327	최고의 향신료	1	1	19	sq08_327_best_spice.xml	sq08_327_best_spice.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
328	털렸다 잡화점	1	1	19	sq08_328_stolen_foods.xml	sq08_328_stolen_foods.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
329	익명의 주문	1	1	19	sq08_329_unknown_order.xml	sq08_329_unknown_order.lua	13711	0	0	0	true	24	7	1	false	false	0	0	0	0	0	0
330	음식 배달	1	1	20	sq08_330_food_delivery.xml	sq08_330_food_delivery.lua	13711	0	0	0	true	24	4	1	false	false	0	0	0	0	0	0
331	요리사 냥냥의 도전장 Ⅰ	1	1	20	sq08_331_challenge_of_catchef1.xml	sq08_331_challenge_of_catchef1.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
332	요리사 냥냥의 도전장 Ⅱ	1	1	21	sq08_332_challenge_of_catchef2.xml	sq08_332_challenge_of_catchef2.lua	13711	0	0	0	true	24	9	1	false	false	0	0	0	0	0	0
333	보이지 않는 몸 Ⅰ	1	1	20	sq08_333_invisible_body1.xml	sq08_333_invisible_body1.lua	13711	0	0	0	true	24	4	1	false	false	0	0	0	0	0	0
334	보이지 않는 몸 Ⅱ	1	1	21	sq08_334_invisible_body2.xml	sq08_334_invisible_body2.lua	13711	0	0	0	true	24	10	1	false	false	0	0	0	0	0	0
335	불조심	1	1	18	sq08_335_guard_over_fire.xml	sq08_335_guard_over_fire.lua	13711	0	0	0	true	24	3	1	false	false	0	0	0	0	0	0
336	보이지 않는 몸Ⅲ	1	1	21	sq08_336_invisible_body3.xml	sq08_336_invisible_body3.lua	13711	0	0	0	true	24	9	1	false	false	0	0	0	0	0	0
337	신참 겁주기	1	1	10	sq08_337_frighten_rookies.xml	sq08_337_frighten_rookies.lua	13711	0	0	0	true	16	7	1	false	false	0	0	0	0	0	0
338	사라진 주문서	1	1	11	sq08_338_lost_spellbook.xml	sq08_338_lost_spellbook.lua	13711	0	0	0	true	16	7	1	false	false	0	0	0	0	0	0
339	티아나의 격노	1	1	11	sq08_339_tiana_fury.xml	sq08_339_tiana_fury.lua	13711	0	0	0	true	16	7	1	false	false	0	0	0	0	0	0
340	아이린의 전직 선물	1	1	15	sq08_340_change_job1.xml	sq08_340_change_job1.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
341	아이린의 전직 선물	1	1	15	sq08_341_change_job2.xml	sq08_341_change_job2.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
342	아이린의 전직 선물	1	1	15	sq08_342_change_job3.xml	sq08_342_change_job3.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
343	아이린의 전직 선물	1	1	15	sq08_343_change_job4.xml	sq08_343_change_job4.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
344	귀속과 봉인	1	1	20	sq08_344_bind_and_seal.xml	sq08_344_bind_and_seal.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
345	다크 빌리지의 부름	4	1	32	sq08_345_call_to_darkvillage.xml	sq08_345_call_to_darkvillage.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
346	심연의 장막	1	1	32	sq08_346_curtain_of_abyss.xml	sq08_346_curtain_of_abyss.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
347	열 번째 땅	1	1	32	sq08_347_decuman_filed.xml	sq08_347_decuman_filed.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
348	열 다섯 번째 땅	1	1	32	sq08_348_fifteenth_field.xml	sq08_348_fifteenth_field.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
349	스무 번째 땅	1	1	32	sq08_349_twentieth_field.xml	sq08_349_twentieth_field.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
350	스물 다섯 번째 땅	1	1	32	sq08_350_half_of_fifty.xml	sq08_350_half_of_fifty.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
351	서른 번째 땅	1	1	32	sq08_351_thirtieth_field.xml	sq08_351_thirtieth_field.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
352	악몽의 저편	1	1	32	sq08_352_beyond_the_nightmare.xml	sq08_352_beyond_the_nightmare.lua	13744	0	0	0	true	40	23	0	false	false	0	0	0	0	0	0
353	적색 경보	4	1	24	sq08_353_mino_nest_1.xml	sq08_353_mino_nest_1.lua	13711	0	0	0	true	32	8	0	false	false	0	0	0	0	0	0
354	진홍의 제너럴 움만바	1	1	24	sq08_354_mino_nest_2.xml	sq08_354_mino_nest_2.lua	13711	0	0	0	true	32	10	0	false	false	0	0	0	0	0	0
355	재고 정리	1	1	9	sq08_355_inventory_clearance.xml	sq08_355_inventory_clearance.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
356	떨이 세일 I	1	1	9	sq08_356_clearance_sale1.xml	sq08_356_clearance_sale1.lua	13711	0	0	0	true	16	4	0	false	false	0	0	0	0	0	0
357	떨이 세일 II	1	1	10	sq08_357_clearance_sale2.xml	sq08_357_clearance_sale2.lua	13711	0	0	0	true	16	4	0	false	false	0	0	0	0	0	0
358	외상 받아내기	1	1	14	sq08_358_credit_recovery.xml	sq08_358_credit_recovery.lua	13711	0	0	0	true	16	4	0	false	false	0	0	0	0	0	0
359	메이의 작품 평가	1	1	14	sq08_359_estimations_of_art.xml	sq08_359_estimations_of_art.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
360	역동적인 그림	1	1	14	sq08_360_dynamic_paint.xml	sq08_360_dynamic_paint.lua	13711	0	0	0	true	16	4	0	false	false	0	0	0	0	0	0
361	출품작 완성	1	1	14	sq08_361_entry_finish.xml	sq08_361_entry_finish.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
362	예상밖의 성과	1	1	14	sq08_362_unexpected_result.xml	sq08_362_unexpected_result.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
363	패션리더의 길	1	1	14	sq08_363_way_of_fashionreader.xml	sq08_363_way_of_fashionreader.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
364	지치지 않는 소녀	1	1	14	sq08_364_untiring_girl.xml	sq08_364_untiring_girl.lua	13711	0	0	0	true	16	3	0	false	false	0	0	0	0	0	0
365	매우 각별한 골동품	1	1	14	sq08_365_special_entiques.xml	sq08_365_special_entiques.lua	13711	0	0	0	true	16	3	0	false	false	0	0	0	0	0	0
366	재난 단지	1	1	14	sq08_366_disaster_pot.xml	sq08_366_disaster_pot.lua	13711	0	0	0	true	16	8	0	false	false	0	0	0	0	0	0
367	어둠의 경계 수르파	4	1	15	sq08_367_albratum_start.xml	sq08_367_albratum_start.lua	13711	0	0	0	true	16	23	0	false	false	0	0	0	0	0	0
368	질투의 알브트라움 Ⅰ	1	1	15	sq08_368_albratum_quest1.xml	sq08_368_albratum_quest1.lua	13711	0	0	0	true	16	23	0	false	false	0	0	0	0	0	0
369	질투의 알브트라움 Ⅱ	1	1	15	sq08_369_albratum_quest2.xml	sq08_369_albratum_quest2.lua	13711	0	0	0	true	16	23	0	false	false	0	0	0	0	0	0
370	질투의 알브트라움 Ⅲ	1	1	15	sq08_370_albratum_quest3.xml	sq08_370_albratum_quest3.lua	13711	0	0	0	true	16	23	0	false	false	0	0	0	0	0	0
371	질투의 알브트라움 Ⅳ	1	1	15	sq08_371_albratum_quest4.xml	sq08_371_albratum_quest4.lua	13711	0	0	0	true	16	23	0	false	false	0	0	0	0	0	0
372	질투의 알브트라움 Ⅴ	1	1	15	sq08_372_albratum_quest5.xml	sq08_372_albratum_quest5.lua	13711	0	0	0	true	16	23	0	false	false	0	0	0	0	0	0
373	여신의 눈물	4	1	16	sq08_373_tears_of_goddess.xml	sq08_373_tears_of_goddess.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
374	워프 안내	4	1	10	sq08_374_cataract_warp.xml	sq08_374_cataract_warp.lua	13711	0	0	0	false	0	8	0	false	false	0	0	0	0	0	0
