ROWID	_MonsterID1|INTEGER	_Prob1|INTEGER	_MonsterID2|INTEGER	_Prob2|INTEGER	_MonsterID3|INTEGER	_Prob3|INTEGER	_MonsterID4|INTEGER	_Prob4|INTEGER	_MonsterID5|INTEGER	_Prob5|INTEGER	_MonsterID6|INTEGER	_Prob6|INTEGER	_MonsterID7|INTEGER	_Prob7|INTEGER	_MonsterID8|INTEGER	_Prob8|INTEGER	_MonsterID9|INTEGER	_Prob9|INTEGER	_MonsterID10|INTEGER	_Prob10|INTEGER	_MonsterID11|INTEGER	_Prob11|INTEGER	_MonsterID12|INTEGER	_Prob12|INTEGER	_MonsterID13|INTEGER	_Prob13|INTEGER	_MonsterID14|INTEGER	_Prob14|INTEGER	_MonsterID15|INTEGER	_Prob15|INTEGER	_MonsterID16|INTEGER	_Prob16|INTEGER	_MonsterID17|INTEGER	_Prob17|INTEGER	_MonsterID18|INTEGER	_Prob18|INTEGER	_MonsterID19|INTEGER	_Prob19|INTEGER	_MonsterID20|INTEGER	_Prob20|INTEGER
261302100	261302101	0	261302102	200000000	261302103	100000000	261302104	100000000	261302105	200000000	261302106	200000000	261302107	200000000	261302108	0	261302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261302200	261302201	0	261302202	200000000	261302203	100000000	261302204	100000000	261302205	200000000	261302206	200000000	261302207	200000000	261302208	0	261302209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261300850	261300851	0	261300852	200000000	261300853	100000000	261300854	100000000	261300855	200000000	261300856	200000000	261300857	200000000	261300858	0	261300859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253801050	253801051	0	253801052	200000000	253801053	100000000	253801054	100000000	253801055	200000000	253801056	200000000	253801057	200000000	253801058	0	253801059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253800450	253800451	0	253800452	200000000	253800453	100000000	253800454	100000000	253800455	200000000	253800456	200000000	253800457	200000000	253800458	0	253800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253802100	253802101	0	253802102	200000000	253802103	100000000	253802104	100000000	253802105	200000000	253802106	200000000	253802107	200000000	253802108	0	253802109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250800950	250800951	0	250800952	200000000	250800953	100000000	250800954	100000000	250800955	200000000	250800956	200000000	250800957	200000000	250800958	0	250800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250800050	250800051	0	250800052	200000000	250800053	100000000	250800054	100000000	250800055	200000000	250800056	200000000	250800057	200000000	250800058	0	250800059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254300950	254300951	0	254300952	200000000	254300953	100000000	254300954	100000000	254300955	200000000	254300956	200000000	254300957	200000000	254300958	0	254300959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254304800	254304801	0	254304802	200000000	254304803	100000000	254304804	100000000	254304805	200000000	254304806	200000000	254304807	200000000	254304808	0	254304809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254300050	254300051	0	254300052	200000000	254300053	100000000	254300054	100000000	254300055	200000000	254300056	200000000	254300057	200000000	254300058	0	254300059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263300950	263300951	0	263300952	200000000	263300953	100000000	263300954	100000000	263300955	200000000	263300956	200000000	263300957	200000000	263300958	0	263300959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263301150	263301151	0	263301152	200000000	263301153	100000000	263301154	100000000	263301155	200000000	263301156	200000000	263301157	200000000	263301158	0	263301159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263301000	263301001	0	263301002	200000000	263301003	100000000	263301004	100000000	263301005	200000000	263301006	200000000	263301007	200000000	263301008	0	263301009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263302100	263302101	0	263302102	200000000	263302103	100000000	263302104	100000000	263302105	200000000	263302106	200000000	263302107	200000000	263302108	0	263302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263302200	263302201	0	263302202	200000000	263302203	100000000	263302204	100000000	263302205	200000000	263302206	200000000	263302207	200000000	263302208	0	263302209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263304800	263304801	0	263304802	200000000	263304803	100000000	263304804	100000000	263304805	200000000	263304806	200000000	263304807	200000000	263304808	0	263304809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263304850	263304851	0	263304852	200000000	263304853	100000000	263304854	100000000	263304855	200000000	263304856	200000000	263304857	200000000	263304858	0	263304859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263301550	263301551	0	263301552	200000000	263301553	100000000	263301554	100000000	263301555	200000000	263301556	200000000	263301557	200000000	263301558	0	263301559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263301500	263301501	0	263301502	200000000	263301503	100000000	263301504	100000000	263301505	200000000	263301506	200000000	263301507	200000000	263301508	0	263301509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263301250	263301251	0	263301252	200000000	263301253	100000000	263301254	100000000	263301255	200000000	263301256	200000000	263301257	200000000	263301258	0	263301259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263300050	263300051	0	263300052	200000000	263300053	100000000	263300054	100000000	263300055	200000000	263300056	200000000	263300057	200000000	263300058	0	263300059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263300250	263300251	0	263300252	200000000	263300253	100000000	263300254	100000000	263300255	200000000	263300256	200000000	263300257	200000000	263300258	0	263300259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261800950	261800951	0	261800952	200000000	261800953	100000000	261800954	100000000	261800955	200000000	261800956	200000000	261800957	200000000	261800958	0	261800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261801000	261801001	0	261801002	200000000	261801003	100000000	261801004	100000000	261801005	200000000	261801006	200000000	261801007	200000000	261801008	0	261801009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261804600	261804601	0	261804602	200000000	261804603	100000000	261804604	100000000	261804605	200000000	261804606	200000000	261804607	200000000	261804608	0	261804609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261800450	261800451	0	261800452	200000000	261800453	100000000	261800454	100000000	261800455	200000000	261800456	200000000	261800457	200000000	261800458	0	261800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261805350	261805351	0	261805352	200000000	261805353	100000000	261805354	100000000	261805355	200000000	261805356	200000000	261805357	200000000	261805358	0	261805359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261800100	261800101	0	261800102	200000000	261800103	100000000	261800104	100000000	261800105	200000000	261800106	200000000	261800107	200000000	261800108	0	261800109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261805900	261805901	0	261805902	200000000	261805903	100000000	261805904	100000000	261805905	200000000	261805906	200000000	261805907	200000000	261805908	0	261805909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255801050	255801051	0	255801052	200000000	255801053	100000000	255801054	100000000	255801055	200000000	255801056	200000000	255801057	200000000	255801058	0	255801059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255800450	255800451	0	255800452	200000000	255800453	100000000	255800454	100000000	255800455	200000000	255800456	200000000	255800457	200000000	255800458	0	255800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255802100	255802101	0	255802102	200000000	255802103	100000000	255802104	100000000	255802105	200000000	255802106	200000000	255802107	200000000	255802108	0	255802109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255804850	255804851	0	255804852	200000000	255804853	100000000	255804854	100000000	255804855	200000000	255804856	200000000	255804857	200000000	255804858	0	255804859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267800600	267800601	0	267800602	200000000	267800603	100000000	267800604	100000000	267800605	200000000	267800606	200000000	267800607	200000000	267800608	0	267800609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267802450	267802451	0	267802452	200000000	267802453	100000000	267802454	100000000	267802455	200000000	267802456	200000000	267802457	200000000	267802458	0	267802459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267802600	267802601	0	267802602	200000000	267802603	100000000	267802604	100000000	267802605	200000000	267802606	200000000	267802607	200000000	267802608	0	267802609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267809000	267809001	0	267809002	200000000	267809003	100000000	267809004	100000000	267809005	200000000	267809006	200000000	267809007	200000000	267809008	0	267809009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267800450	267800451	0	267800452	200000000	267800453	100000000	267800454	100000000	267800455	200000000	267800456	200000000	267800457	200000000	267800458	0	267800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267808550	267808551	0	267808552	200000000	267808553	100000000	267808554	100000000	267808555	200000000	267808556	200000000	267808557	200000000	267808558	0	267808559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267802100	267802101	0	267802102	200000000	267802103	100000000	267802104	100000000	267802105	200000000	267802106	200000000	267802107	200000000	267802108	0	267802109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267800850	267800851	0	267800852	200000000	267800853	100000000	267800854	100000000	267800855	200000000	267800856	200000000	267800857	200000000	267800858	0	267800859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267800650	267800651	0	267800652	200000000	267800653	100000000	267800654	100000000	267800655	200000000	267800656	200000000	267800657	200000000	267800658	0	267800659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267801850	267801851	0	267801852	200000000	267801853	100000000	267801854	100000000	267801855	200000000	267801856	200000000	267801857	200000000	267801858	0	267801859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265800600	265800601	0	265800602	200000000	265800603	100000000	265800604	100000000	265800605	200000000	265800606	200000000	265800607	200000000	265800608	0	265800609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265802450	265802451	0	265802452	200000000	265802453	100000000	265802454	100000000	265802455	200000000	265802456	200000000	265802457	200000000	265802458	0	265802459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265802600	265802601	0	265802602	200000000	265802603	100000000	265802604	100000000	265802605	200000000	265802606	200000000	265802607	200000000	265802608	0	265802609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265800450	265800451	0	265800452	200000000	265800453	100000000	265800454	100000000	265800455	200000000	265800456	200000000	265800457	200000000	265800458	0	265800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265802100	265802101	0	265802102	200000000	265802103	100000000	265802104	100000000	265802105	200000000	265802106	200000000	265802107	200000000	265802108	0	265802109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265801850	265801851	0	265801852	200000000	265801853	100000000	265801854	100000000	265801855	200000000	265801856	200000000	265801857	200000000	265801858	0	265801859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251301050	251301051	0	251301052	200000000	251301053	100000000	251301054	100000000	251301055	200000000	251301056	200000000	251301057	200000000	251301058	0	251301059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251300100	251300101	0	251300102	200000000	251300103	100000000	251300104	100000000	251300105	200000000	251300106	200000000	251300107	200000000	251300108	0	251300109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254801050	254801051	0	254801052	200000000	254801053	100000000	254801054	100000000	254801055	200000000	254801056	200000000	254801057	200000000	254801058	0	254801059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254804850	254804851	0	254804852	200000000	254804853	100000000	254804854	100000000	254804855	200000000	254804856	200000000	254804857	200000000	254804858	0	254804859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254800100	254800101	0	254800102	200000000	254800103	100000000	254800104	100000000	254800105	200000000	254800106	200000000	254800107	200000000	254800108	0	254800109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262800950	262800951	0	262800952	200000000	262800953	100000000	262800954	100000000	262800955	200000000	262800956	200000000	262800957	200000000	262800958	0	262800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262801150	262801151	0	262801152	200000000	262801153	100000000	262801154	100000000	262801155	200000000	262801156	200000000	262801157	200000000	262801158	0	262801159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262801000	262801001	0	262801002	200000000	262801003	100000000	262801004	100000000	262801005	200000000	262801006	200000000	262801007	200000000	262801008	0	262801009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262804600	262804601	0	262804602	200000000	262804603	100000000	262804604	100000000	262804605	200000000	262804606	200000000	262804607	200000000	262804608	0	262804609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262805300	262805301	0	262805302	200000000	262805303	100000000	262805304	100000000	262805305	200000000	262805306	200000000	262805307	200000000	262805308	0	262805309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262804800	262804801	0	262804802	200000000	262804803	100000000	262804804	100000000	262804805	200000000	262804806	200000000	262804807	200000000	262804808	0	262804809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262804900	262804901	0	262804902	200000000	262804903	100000000	262804904	100000000	262804905	200000000	262804906	200000000	262804907	200000000	262804908	0	262804909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262800250	262800251	0	262800252	200000000	262800253	100000000	262800254	100000000	262800255	200000000	262800256	200000000	262800257	200000000	262800258	0	262800259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257800950	257800951	0	257800952	200000000	257800953	100000000	257800954	100000000	257800955	200000000	257800956	200000000	257800957	200000000	257800958	0	257800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257801000	257801001	0	257801002	200000000	257801003	100000000	257801004	100000000	257801005	200000000	257801006	200000000	257801007	200000000	257801008	0	257801009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257804600	257804601	0	257804602	200000000	257804603	100000000	257804604	100000000	257804605	200000000	257804606	200000000	257804607	200000000	257804608	0	257804609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257804800	257804801	0	257804802	200000000	257804803	100000000	257804804	100000000	257804805	200000000	257804806	200000000	257804807	200000000	257804808	0	257804809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257800050	257800051	0	257800052	200000000	257800053	100000000	257800054	100000000	257800055	200000000	257800056	200000000	257800057	200000000	257800058	0	257800059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259304800	259304801	0	259304802	200000000	259304803	100000000	259304804	100000000	259304805	200000000	259304806	200000000	259304807	200000000	259304808	0	259304809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259301550	259301551	0	259301552	200000000	259301553	100000000	259301554	100000000	259301555	200000000	259301556	200000000	259301557	200000000	259301558	0	259301559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259301500	259301501	0	259301502	200000000	259301503	100000000	259301504	100000000	259301505	200000000	259301506	200000000	259301507	200000000	259301508	0	259301509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259301250	259301251	0	259301252	200000000	259301253	100000000	259301254	100000000	259301255	200000000	259301256	200000000	259301257	200000000	259301258	0	259301259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259305700	259305701	0	259305702	200000000	259305703	100000000	259305704	100000000	259305705	200000000	259305706	200000000	259305707	200000000	259305708	0	259305709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259300050	259300051	0	259300052	200000000	259300053	100000000	259300054	100000000	259300055	200000000	259300056	200000000	259300057	200000000	259300058	0	259300059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259300250	259300251	0	259300252	200000000	259300253	100000000	259300254	100000000	259300255	200000000	259300256	200000000	259300257	200000000	259300258	0	259300259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256804800	256804801	0	256804802	200000000	256804803	100000000	256804804	100000000	256804805	200000000	256804806	200000000	256804807	200000000	256804808	0	256804809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256801550	256801551	0	256801552	200000000	256801553	100000000	256801554	100000000	256801555	200000000	256801556	200000000	256801557	200000000	256801558	0	256801559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256801250	256801251	0	256801252	200000000	256801253	100000000	256801254	100000000	256801255	200000000	256801256	200000000	256801257	200000000	256801258	0	256801259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256800050	256800051	0	256800052	200000000	256800053	100000000	256800054	100000000	256800055	200000000	256800056	200000000	256800057	200000000	256800058	0	256800059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259800950	259800951	0	259800952	200000000	259800953	100000000	259800954	100000000	259800955	200000000	259800956	200000000	259800957	200000000	259800958	0	259800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259801150	259801151	0	259801152	200000000	259801153	100000000	259801154	100000000	259801155	200000000	259801156	200000000	259801157	200000000	259801158	0	259801159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259801000	259801001	0	259801002	200000000	259801003	100000000	259801004	100000000	259801005	200000000	259801006	200000000	259801007	200000000	259801008	0	259801009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259805300	259805301	0	259805302	200000000	259805303	100000000	259805304	100000000	259805305	200000000	259805306	200000000	259805307	200000000	259805308	0	259805309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259804800	259804801	0	259804802	200000000	259804803	100000000	259804804	100000000	259804805	200000000	259804806	200000000	259804807	200000000	259804808	0	259804809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259804900	259804901	0	259804902	200000000	259804903	100000000	259804904	100000000	259804905	200000000	259804906	200000000	259804907	200000000	259804908	0	259804909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259805900	259805901	0	259805902	200000000	259805903	100000000	259805904	100000000	259805905	200000000	259805906	200000000	259805907	200000000	259805908	0	259805909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265309350	265309351	0	265309352	200000000	265309353	100000000	265309354	100000000	265309355	200000000	265309356	200000000	265309357	200000000	265309358	0	265309359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265300950	265300951	0	265300952	200000000	265300953	100000000	265300954	100000000	265300955	200000000	265300956	200000000	265300957	200000000	265300958	0	265300959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265301000	265301001	0	265301002	200000000	265301003	100000000	265301004	100000000	265301005	200000000	265301006	200000000	265301007	200000000	265301008	0	265301009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265305050	265305051	0	265305052	200000000	265305053	100000000	265305054	100000000	265305055	200000000	265305056	200000000	265305057	200000000	265305058	0	265305059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265300850	265300851	0	265300852	200000000	265300853	100000000	265300854	100000000	265300855	200000000	265300856	200000000	265300857	200000000	265300858	0	265300859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265300800	265300801	0	265300802	200000000	265300803	100000000	265300804	100000000	265300805	200000000	265300806	200000000	265300807	200000000	265300808	0	265300809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265302750	265302751	0	265302752	200000000	265302753	100000000	265302754	100000000	265302755	200000000	265302756	200000000	265302757	200000000	265302758	0	265302759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265301600	265301601	0	265301602	200000000	265301603	100000000	265301604	100000000	265301605	200000000	265301606	200000000	265301607	200000000	265301608	0	265301609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265301300	265301301	0	265301302	200000000	265301303	100000000	265301304	100000000	265301305	200000000	265301306	200000000	265301307	200000000	265301308	0	265301309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265304550	265304551	0	265304552	200000000	265304553	100000000	265304554	100000000	265304555	200000000	265304556	200000000	265304557	200000000	265304558	0	265304559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258800950	258800951	0	258800952	200000000	258800953	100000000	258800954	100000000	258800955	200000000	258800956	200000000	258800957	200000000	258800958	0	258800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258801000	258801001	0	258801002	200000000	258801003	100000000	258801004	100000000	258801005	200000000	258801006	200000000	258801007	200000000	258801008	0	258801009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258804600	258804601	0	258804602	200000000	258804603	100000000	258804604	100000000	258804605	200000000	258804606	200000000	258804607	200000000	258804608	0	258804609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258800450	258800451	0	258800452	200000000	258800453	100000000	258800454	100000000	258800455	200000000	258800456	200000000	258800457	200000000	258800458	0	258800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258805300	258805301	0	258805302	200000000	258805303	100000000	258805304	100000000	258805305	200000000	258805306	200000000	258805307	200000000	258805308	0	258805309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258802100	258802101	0	258802102	200000000	258802103	100000000	258802104	100000000	258802105	200000000	258802106	200000000	258802107	200000000	258802108	0	258802109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258804800	258804801	0	258804802	200000000	258804803	100000000	258804804	100000000	258804805	200000000	258804806	200000000	258804807	200000000	258804808	0	258804809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262302450	262302451	0	262302452	200000000	262302453	100000000	262302454	100000000	262302455	200000000	262302456	200000000	262302457	200000000	262302458	0	262302459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262302500	262302501	0	262302502	200000000	262302503	100000000	262302504	100000000	262302505	200000000	262302506	200000000	262302507	200000000	262302508	0	262302509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262302550	262302551	0	262302552	200000000	262302553	100000000	262302554	100000000	262302555	200000000	262302556	200000000	262302557	200000000	262302558	0	262302559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262300450	262300451	0	262300452	200000000	262300453	100000000	262300454	100000000	262300455	200000000	262300456	200000000	262300457	200000000	262300458	0	262300459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262302100	262302101	0	262302102	200000000	262302103	100000000	262302104	100000000	262302105	200000000	262302106	200000000	262302107	200000000	262302108	0	262302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262300850	262300851	0	262300852	200000000	262300853	100000000	262300854	100000000	262300855	200000000	262300856	200000000	262300857	200000000	262300858	0	262300859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262300800	262300801	0	262300802	200000000	262300803	100000000	262300804	100000000	262300805	200000000	262300806	200000000	262300807	200000000	262300808	0	262300809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262301550	262301551	0	262301552	200000000	262301553	100000000	262301554	100000000	262301555	200000000	262301556	200000000	262301557	200000000	262301558	0	262301559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262301500	262301501	0	262301502	200000000	262301503	100000000	262301504	100000000	262301505	200000000	262301506	200000000	262301507	200000000	262301508	0	262301509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262305700	262305701	0	262305702	200000000	262305703	100000000	262305704	100000000	262305705	200000000	262305706	200000000	262305707	200000000	262305708	0	262305709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258302450	258302451	0	258302452	200000000	258302453	100000000	258302454	100000000	258302455	200000000	258302456	200000000	258302457	200000000	258302458	0	258302459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258302500	258302501	0	258302502	200000000	258302503	100000000	258302504	100000000	258302505	200000000	258302506	200000000	258302507	200000000	258302508	0	258302509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258300450	258300451	0	258300452	200000000	258300453	100000000	258300454	100000000	258300455	200000000	258300456	200000000	258300457	200000000	258300458	0	258300459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258302100	258302101	0	258302102	200000000	258302103	100000000	258302104	100000000	258302105	200000000	258302106	200000000	258302107	200000000	258302108	0	258302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258300800	258300801	0	258300802	200000000	258300803	100000000	258300804	100000000	258300805	200000000	258300806	200000000	258300807	200000000	258300808	0	258300809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
