ROWID	_ApplicableValue|INTEGER	_RequireMaxItemLevel|INTEGER	_RequireEnchantLevel|INTEGER	_EnchantLevel|INTEGER	_CanApplySealedItem|BOOLEAN
308339013	125582344	60	4	5	true
308339014	125582344	60	5	6	true
308339015	125582344	60	6	7	true
308339016	125582344	60	7	8	true
308339017	125582344	60	8	9	true
308339018	125582344	60	9	10	true
308339019	125582344	60	10	11	true
308339020	125582344	60	11	12	true
308339021	125582344	60	12	13	true
308339022	125582344	60	13	14	true
308338753	125582344	60	0	1	true
308338754	125582344	60	0	2	true
308338755	125582344	60	0	3	true
308338756	125582344	60	0	4	true
308338757	125582344	60	0	5	true
308338758	125582344	60	0	6	true
308338759	125582344	60	0	7	true
308338760	125582344	60	0	8	true
308338761	125582344	60	0	9	true
308338762	125582344	60	0	10	true
308338763	125582344	60	0	11	true
308338764	125582344	60	0	12	true
308338765	125582344	60	0	13	true
308338766	125582344	60	0	14	true
308379970	125336640	60	1	2	true
308379971	125336640	60	2	3	true
308379972	125336640	60	3	4	true
308379973	125336640	60	4	5	true
308379974	125336640	60	5	6	true
308379975	125336640	60	6	7	true
308379976	125336640	60	7	8	true
308379977	125336640	60	8	9	true
308379978	125336640	60	9	10	true
308379979	125336640	60	10	11	true
308379980	125336640	60	11	12	true
308379713	125336640	60	0	1	true
308379714	125336640	60	0	2	true
308379715	125336640	60	0	3	true
308379716	125336640	60	0	4	true
308379717	125336640	60	0	5	true
308379718	125336640	60	0	6	true
308379719	125336640	60	0	7	true
308379720	125336640	60	0	8	true
308379721	125336640	60	0	9	true
308379722	125336640	60	0	10	true
308379723	125336640	60	0	11	true
308379724	125336640	60	0	12	true
308384066	125385792	60	1	2	true
308384067	125385792	60	2	3	true
308384068	125385792	60	3	4	true
308384069	125385792	60	4	5	true
308384070	125385792	60	5	6	true
308384071	125385792	60	6	7	true
308384072	125385792	60	7	8	true
308384073	125385792	60	8	9	true
308384074	125385792	60	9	10	true
308384075	125385792	60	10	11	true
308384076	125385792	60	11	12	true
308384077	125385792	60	12	13	true
308384078	125385792	60	13	14	true
308384079	125385792	60	14	15	true
308383809	125385792	60	0	1	true
308383810	125385792	60	0	2	true
308383811	125385792	60	0	3	true
308383812	125385792	60	0	4	true
308383813	125385792	60	0	5	true
308383814	125385792	60	0	6	true
308383815	125385792	60	0	7	true
308383816	125385792	60	0	8	true
308383817	125385792	60	0	9	true
308383818	125385792	60	0	10	true
308383819	125385792	60	0	11	true
308383820	125385792	60	0	12	true
308383821	125385792	60	0	13	true
308383822	125385792	60	0	14	true
308383823	125385792	60	0	15	true
308382018	125353024	60	1	2	true
308382019	125353024	60	2	3	true
308382020	125353024	60	3	4	true
308382021	125353024	60	4	5	true
308382022	125353024	60	5	6	true
308382023	125353024	60	6	7	true
308382024	125353024	60	7	8	true
308382025	125353024	60	8	9	true
308382026	125353024	60	9	10	true
308382027	125353024	60	10	11	true
308382028	125353024	60	11	12	true
308381761	125353024	60	0	1	true
308381762	125353024	60	0	2	true
308381763	125353024	60	0	3	true
308381764	125353024	60	0	4	true
308381765	125353024	60	0	5	true
308381766	125353024	60	0	6	true
308381767	125353024	60	0	7	true
308381768	125353024	60	0	8	true
308381769	125353024	60	0	9	true
308381770	125353024	60	0	10	true
308381771	125353024	60	0	11	true
308381772	125353024	60	0	12	true
308386114	125451328	60	1	2	true
308386115	125451328	60	2	3	true
308386116	125451328	60	3	4	true
308386117	125451328	60	4	5	true
308386118	125451328	60	5	6	true
308386119	125451328	60	6	7	true
308386120	125451328	60	7	8	true
308386121	125451328	60	8	9	true
308386122	125451328	60	9	10	true
308386123	125451328	60	10	11	true
308386124	125451328	60	11	12	true
308386125	125451328	60	12	13	true
308386126	125451328	60	13	14	true
308386127	125451328	60	14	15	true
308385857	125451328	60	0	1	true
308385858	125451328	60	0	2	true
308385859	125451328	60	0	3	true
308385860	125451328	60	0	4	true
308385861	125451328	60	0	5	true
308385862	125451328	60	0	6	true
308385863	125451328	60	0	7	true
308385864	125451328	60	0	8	true
308385865	125451328	60	0	9	true
308385866	125451328	60	0	10	true
308385867	125451328	60	0	11	true
308385868	125451328	60	0	12	true
308385869	125451328	60	0	13	true
308385870	125451328	60	0	14	true
308385871	125451328	60	0	15	true
308388162	125582400	60	1	2	true
308388163	125582400	60	2	3	true
308388164	125582400	60	3	4	true
308388165	125582400	60	4	5	true
308388166	125582400	60	5	6	true
308388167	125582400	60	6	7	true
308388168	125582400	60	7	8	true
308388169	125582400	60	8	9	true
308388170	125582400	60	9	10	true
308388171	125582400	60	10	11	true
308388172	125582400	60	11	12	true
308388173	125582400	60	12	13	true
308388174	125582400	60	13	14	true
308387905	125582400	60	0	1	true
308387906	125582400	60	0	2	true
308387907	125582400	60	0	3	true
308387908	125582400	60	0	4	true
308387909	125582400	60	0	5	true
308387910	125582400	60	0	6	true
308387911	125582400	60	0	7	true
308387912	125582400	60	0	8	true
308387913	125582400	60	0	9	true
308387914	125582400	60	0	10	true
308387915	125582400	60	0	11	true
308387916	125582400	60	0	12	true
308387917	125582400	60	0	13	true
308387918	125582400	60	0	14	true
308363586	125336608	60	1	2	true
308363587	125336608	60	2	3	true
308363588	125336608	60	3	4	true
308363589	125336608	60	4	5	true
308363590	125336608	60	5	6	true
308363591	125336608	60	6	7	true
308363592	125336608	60	7	8	true
308363593	125336608	60	8	9	true
308363594	125336608	60	9	10	true
308363595	125336608	60	10	11	true
308363596	125336608	60	11	12	true
308363329	125336608	60	0	1	true
308363330	125336608	60	0	2	true
308363331	125336608	60	0	3	true
308363332	125336608	60	0	4	true
308363333	125336608	60	0	5	true
308363334	125336608	60	0	6	true
308363335	125336608	60	0	7	true
308363336	125336608	60	0	8	true
308363337	125336608	60	0	9	true
308363338	125336608	60	0	10	true
308363339	125336608	60	0	11	true
308363340	125336608	60	0	12	true
308367682	125385760	60	1	2	true
308367683	125385760	60	2	3	true
308367684	125385760	60	3	4	true
308367685	125385760	60	4	5	true
308367686	125385760	60	5	6	true
308367687	125385760	60	6	7	true
308367688	125385760	60	7	8	true
308367689	125385760	60	8	9	true
308367690	125385760	60	9	10	true
308367691	125385760	60	10	11	true
308367692	125385760	60	11	12	true
308367693	125385760	60	12	13	true
308367694	125385760	60	13	14	true
308367695	125385760	60	14	15	true
308367425	125385760	60	0	1	true
308367426	125385760	60	0	2	true
308367427	125385760	60	0	3	true
308367428	125385760	60	0	4	true
308367429	125385760	60	0	5	true
308367430	125385760	60	0	6	true
308367431	125385760	60	0	7	true
308367432	125385760	60	0	8	true
308367433	125385760	60	0	9	true
308367434	125385760	60	0	10	true
308367435	125385760	60	0	11	true
308367436	125385760	60	0	12	true
308367437	125385760	60	0	13	true
308367438	125385760	60	0	14	true
308367439	125385760	60	0	15	true
308365634	125352992	60	1	2	true
308365635	125352992	60	2	3	true
308365636	125352992	60	3	4	true
308365637	125352992	60	4	5	true
308365638	125352992	60	5	6	true
308365639	125352992	60	6	7	true
308365640	125352992	60	7	8	true
308365641	125352992	60	8	9	true
308365642	125352992	60	9	10	true
308365643	125352992	60	10	11	true
308365644	125352992	60	11	12	true
308365377	125352992	60	0	1	true
308365378	125352992	60	0	2	true
308365379	125352992	60	0	3	true
308365380	125352992	60	0	4	true
308365381	125352992	60	0	5	true
308365382	125352992	60	0	6	true
308365383	125352992	60	0	7	true
308365384	125352992	60	0	8	true
308365385	125352992	60	0	9	true
308365386	125352992	60	0	10	true
308365387	125352992	60	0	11	true
308365388	125352992	60	0	12	true
308369730	125451296	60	1	2	true
308369731	125451296	60	2	3	true
308369732	125451296	60	3	4	true
308369733	125451296	60	4	5	true
308369734	125451296	60	5	6	true
308369735	125451296	60	6	7	true
308369736	125451296	60	7	8	true
308369737	125451296	60	8	9	true
308369738	125451296	60	9	10	true
308369739	125451296	60	10	11	true
308369740	125451296	60	11	12	true
308369741	125451296	60	12	13	true
308369742	125451296	60	13	14	true
308369743	125451296	60	14	15	true
308369473	125451296	60	0	1	true
308369474	125451296	60	0	2	true
308369475	125451296	60	0	3	true
308369476	125451296	60	0	4	true
308369477	125451296	60	0	5	true
308369478	125451296	60	0	6	true
308369479	125451296	60	0	7	true
308369480	125451296	60	0	8	true
308369481	125451296	60	0	9	true
308369482	125451296	60	0	10	true
308369483	125451296	60	0	11	true
308369484	125451296	60	0	12	true
308369485	125451296	60	0	13	true
308369486	125451296	60	0	14	true
308369487	125451296	60	0	15	true
308371778	125582368	60	1	2	true
308371779	125582368	60	2	3	true
308371780	125582368	60	3	4	true
308371781	125582368	60	4	5	true
308371782	125582368	60	5	6	true
308371783	125582368	60	6	7	true
308371784	125582368	60	7	8	true
308371785	125582368	60	8	9	true
308371786	125582368	60	9	10	true
308371787	125582368	60	10	11	true
308371788	125582368	60	11	12	true
308371789	125582368	60	12	13	true
308371790	125582368	60	13	14	true
308371521	125582368	60	0	1	true
308371522	125582368	60	0	2	true
308371523	125582368	60	0	3	true
308371524	125582368	60	0	4	true
308371525	125582368	60	0	5	true
308371526	125582368	60	0	6	true
308371527	125582368	60	0	7	true
308371528	125582368	60	0	8	true
308371529	125582368	60	0	9	true
308371530	125582368	60	0	10	true
308371531	125582368	60	0	11	true
308371532	125582368	60	0	12	true
308371533	125582368	60	0	13	true
308371534	125582368	60	0	14	true
308281666	125336577	60	1	2	true
308281667	125336577	60	2	3	true
308281668	125336577	60	3	4	true
308281669	125336577	60	4	5	true
308281670	125336577	60	5	6	true
308281671	125336577	60	6	7	true
308281672	125336577	60	7	8	true
308281673	125336577	60	8	9	true
308281674	125336577	60	9	10	true
308281675	125336577	60	10	11	true
308281676	125336577	60	11	12	true
308281409	125336577	60	0	1	true
308281410	125336577	60	0	2	true
308281411	125336577	60	0	3	true
308281412	125336577	60	0	4	true
308281413	125336577	60	0	5	true
308281414	125336577	60	0	6	true
308281415	125336577	60	0	7	true
308281416	125336577	60	0	8	true
308281417	125336577	60	0	9	true
308281418	125336577	60	0	10	true
308281419	125336577	60	0	11	true
308281420	125336577	60	0	12	true
308285762	125385729	60	1	2	true
308285763	125385729	60	2	3	true
308285764	125385729	60	3	4	true
308285765	125385729	60	4	5	true
308285766	125385729	60	5	6	true
308285767	125385729	60	6	7	true
308285768	125385729	60	7	8	true
308285769	125385729	60	8	9	true
308285770	125385729	60	9	10	true
308285771	125385729	60	10	11	true
308285772	125385729	60	11	12	true
308285773	125385729	60	12	13	true
308285774	125385729	60	13	14	true
308285775	125385729	60	14	15	true
308285505	125385729	60	0	1	true
308285506	125385729	60	0	2	true
308285507	125385729	60	0	3	true
308285508	125385729	60	0	4	true
308285509	125385729	60	0	5	true
308285510	125385729	60	0	6	true
308285511	125385729	60	0	7	true
308285512	125385729	60	0	8	true
308285513	125385729	60	0	9	true
308285514	125385729	60	0	10	true
308285515	125385729	60	0	11	true
308285516	125385729	60	0	12	true
308285517	125385729	60	0	13	true
308285518	125385729	60	0	14	true
308285519	125385729	60	0	15	true
308283714	125352961	60	1	2	true
308283715	125352961	60	2	3	true
308283716	125352961	60	3	4	true
308283717	125352961	60	4	5	true
308283718	125352961	60	5	6	true
308283719	125352961	60	6	7	true
308283720	125352961	60	7	8	true
308283721	125352961	60	8	9	true
308283722	125352961	60	9	10	true
308283723	125352961	60	10	11	true
308283724	125352961	60	11	12	true
308283457	125352961	60	0	1	true
308283458	125352961	60	0	2	true
308283459	125352961	60	0	3	true
308283460	125352961	60	0	4	true
308283461	125352961	60	0	5	true
308283462	125352961	60	0	6	true
308283463	125352961	60	0	7	true
308283464	125352961	60	0	8	true
308283465	125352961	60	0	9	true
308283466	125352961	60	0	10	true
308283467	125352961	60	0	11	true
308283468	125352961	60	0	12	true
308287810	125451265	60	1	2	true
308287811	125451265	60	2	3	true
308287812	125451265	60	3	4	true
308287813	125451265	60	4	5	true
308287814	125451265	60	5	6	true
308287815	125451265	60	6	7	true
308287816	125451265	60	7	8	true
308287817	125451265	60	8	9	true
308287818	125451265	60	9	10	true
308287819	125451265	60	10	11	true
308287820	125451265	60	11	12	true
308287821	125451265	60	12	13	true
308287822	125451265	60	13	14	true
308287823	125451265	60	14	15	true
308287553	125451265	60	0	1	true
308287554	125451265	60	0	2	true
308287555	125451265	60	0	3	true
308287556	125451265	60	0	4	true
308287557	125451265	60	0	5	true
308287558	125451265	60	0	6	true
308287559	125451265	60	0	7	true
308287560	125451265	60	0	8	true
308287561	125451265	60	0	9	true
308287562	125451265	60	0	10	true
308287563	125451265	60	0	11	true
308287564	125451265	60	0	12	true
308287565	125451265	60	0	13	true
308287566	125451265	60	0	14	true
308287567	125451265	60	0	15	true
308289858	125582337	60	1	2	true
308289859	125582337	60	2	3	true
308289860	125582337	60	3	4	true
308289861	125582337	60	4	5	true
308289862	125582337	60	5	6	true
308289863	125582337	60	6	7	true
308289864	125582337	60	7	8	true
308289865	125582337	60	8	9	true
308289866	125582337	60	9	10	true
308289867	125582337	60	10	11	true
308289868	125582337	60	11	12	true
308289869	125582337	60	12	13	true
308289870	125582337	60	13	14	true
308289601	125582337	60	0	1	true
308289602	125582337	60	0	2	true
308289603	125582337	60	0	3	true
308289604	125582337	60	0	4	true
308289605	125582337	60	0	5	true
308289606	125582337	60	0	6	true
308289607	125582337	60	0	7	true
308289608	125582337	60	0	8	true
308289609	125582337	60	0	9	true
308289610	125582337	60	0	10	true
308289611	125582337	60	0	11	true
308289612	125582337	60	0	12	true
308289613	125582337	60	0	13	true
308289614	125582337	60	0	14	true
308347202	125336592	60	1	2	true
308347203	125336592	60	2	3	true
308347204	125336592	60	3	4	true
308347205	125336592	60	4	5	true
308347206	125336592	60	5	6	true
308347207	125336592	60	6	7	true
308347208	125336592	60	7	8	true
308347209	125336592	60	8	9	true
308347210	125336592	60	9	10	true
308347211	125336592	60	10	11	true
308347212	125336592	60	11	12	true
308346945	125336592	60	0	1	true
308346946	125336592	60	0	2	true
308346947	125336592	60	0	3	true
308346948	125336592	60	0	4	true
308346949	125336592	60	0	5	true
308346950	125336592	60	0	6	true
308346951	125336592	60	0	7	true
308346952	125336592	60	0	8	true
308346953	125336592	60	0	9	true
308346954	125336592	60	0	10	true
308346955	125336592	60	0	11	true
308346956	125336592	60	0	12	true
308351298	125385744	60	1	2	true
308351299	125385744	60	2	3	true
308351300	125385744	60	3	4	true
308351301	125385744	60	4	5	true
308351302	125385744	60	5	6	true
308351303	125385744	60	6	7	true
308351304	125385744	60	7	8	true
308351305	125385744	60	8	9	true
308351306	125385744	60	9	10	true
308351307	125385744	60	10	11	true
308351308	125385744	60	11	12	true
308351309	125385744	60	12	13	true
308351310	125385744	60	13	14	true
308351311	125385744	60	14	15	true
308351041	125385744	60	0	1	true
308351042	125385744	60	0	2	true
308351043	125385744	60	0	3	true
308351044	125385744	60	0	4	true
308351045	125385744	60	0	5	true
308351046	125385744	60	0	6	true
308351047	125385744	60	0	7	true
308351048	125385744	60	0	8	true
308351049	125385744	60	0	9	true
308351050	125385744	60	0	10	true
308351051	125385744	60	0	11	true
308351052	125385744	60	0	12	true
308351053	125385744	60	0	13	true
308351054	125385744	60	0	14	true
308351055	125385744	60	0	15	true
308349250	125352976	60	1	2	true
308349251	125352976	60	2	3	true
308349252	125352976	60	3	4	true
308349253	125352976	60	4	5	true
308349254	125352976	60	5	6	true
308349255	125352976	60	6	7	true
308349256	125352976	60	7	8	true
308349257	125352976	60	8	9	true
308349258	125352976	60	9	10	true
308349259	125352976	60	10	11	true
308349260	125352976	60	11	12	true
308348993	125352976	60	0	1	true
308348994	125352976	60	0	2	true
308348995	125352976	60	0	3	true
308348996	125352976	60	0	4	true
308348997	125352976	60	0	5	true
308348998	125352976	60	0	6	true
308348999	125352976	60	0	7	true
308349000	125352976	60	0	8	true
308349001	125352976	60	0	9	true
308349002	125352976	60	0	10	true
308349003	125352976	60	0	11	true
308349004	125352976	60	0	12	true
308353346	125451280	60	1	2	true
308353347	125451280	60	2	3	true
308353348	125451280	60	3	4	true
308353349	125451280	60	4	5	true
308353350	125451280	60	5	6	true
308353351	125451280	60	6	7	true
308353352	125451280	60	7	8	true
308353353	125451280	60	8	9	true
308353354	125451280	60	9	10	true
308353355	125451280	60	10	11	true
308353356	125451280	60	11	12	true
308353357	125451280	60	12	13	true
308353358	125451280	60	13	14	true
308353359	125451280	60	14	15	true
308353089	125451280	60	0	1	true
308353090	125451280	60	0	2	true
308353091	125451280	60	0	3	true
308353092	125451280	60	0	4	true
308353093	125451280	60	0	5	true
308353094	125451280	60	0	6	true
308353095	125451280	60	0	7	true
308353096	125451280	60	0	8	true
308353097	125451280	60	0	9	true
308353098	125451280	60	0	10	true
308353099	125451280	60	0	11	true
308353100	125451280	60	0	12	true
308353101	125451280	60	0	13	true
308353102	125451280	60	0	14	true
308353103	125451280	60	0	15	true
308355394	125582352	60	1	2	true
308355395	125582352	60	2	3	true
308355396	125582352	60	3	4	true
308355397	125582352	60	4	5	true
308355398	125582352	60	5	6	true
308355399	125582352	60	6	7	true
308355400	125582352	60	7	8	true
308355401	125582352	60	8	9	true
308355402	125582352	60	9	10	true
308355403	125582352	60	10	11	true
308355404	125582352	60	11	12	true
308355405	125582352	60	12	13	true
308355406	125582352	60	13	14	true
308355137	125582352	60	0	1	true
308355138	125582352	60	0	2	true
308355139	125582352	60	0	3	true
308355140	125582352	60	0	4	true
308355141	125582352	60	0	5	true
308355142	125582352	60	0	6	true
308355143	125582352	60	0	7	true
308355144	125582352	60	0	8	true
308355145	125582352	60	0	9	true
308355146	125582352	60	0	10	true
308355147	125582352	60	0	11	true
308355148	125582352	60	0	12	true
308355149	125582352	60	0	13	true
308355150	125582352	60	0	14	true
268436081	133708804	40	1	2	true
268436082	133708804	40	2	3	true
268436083	133708804	40	3	4	true
268436084	133708804	40	4	5	true
268436085	133708804	40	5	6	true
268436086	133708804	40	6	7	true
268436087	133708804	40	7	8	true
268436088	133708804	40	8	9	true
268436089	133708804	40	9	10	true
268436090	133708804	40	10	11	true
268436091	133708804	40	11	12	true
268436092	133708804	40	12	13	true
268436093	133708804	40	13	14	true
268436094	133708804	40	0	1	true
268436095	133708804	40	0	2	true
268436096	133708804	40	0	3	true
268436097	133708804	40	0	4	true
268436098	133708804	40	0	5	true
268436099	133708804	40	0	6	true
268436100	133708804	40	0	7	true
268436101	133708804	40	0	8	true
268436102	133708804	40	0	9	true
268436103	133708804	40	0	10	true
268436104	133708804	40	0	11	true
268436105	133708804	40	0	12	true
268436106	133708804	40	0	13	true
268436107	133708804	40	0	14	true
268436108	133708802	40	1	2	true
268436109	133708802	40	2	3	true
268436110	133708802	40	3	4	true
268436111	133708802	40	4	5	true
268436112	133708802	40	5	6	true
268436113	133708802	40	6	7	true
268436114	133708802	40	7	8	true
268436115	133708802	40	8	9	true
268436116	133708802	40	9	10	true
268436117	133708802	40	10	11	true
268436118	133708802	40	11	12	true
268436119	133708802	40	12	13	true
268436120	133708802	40	13	14	true
268436121	133708802	40	0	1	true
268436122	133708802	40	0	2	true
268436123	133708802	40	0	3	true
268436124	133708802	40	0	4	true
268436125	133708802	40	0	5	true
268436126	133708802	40	0	6	true
268436127	133708802	40	0	7	true
268436128	133708802	40	0	8	true
268436129	133708802	40	0	9	true
268436130	133708802	40	0	10	true
268436131	133708802	40	0	11	true
268436132	133708802	40	0	12	true
268436133	133708802	40	0	13	true
268436134	133708802	40	0	14	true
268436135	133708808	40	1	2	true
268436136	133708808	40	2	3	true
268436137	133708808	40	3	4	true
268436138	133708808	40	4	5	true
268436139	133708808	40	5	6	true
268436140	133708808	40	6	7	true
268436141	133708808	40	7	8	true
268436142	133708808	40	8	9	true
268436143	133708808	40	9	10	true
268436144	133708808	40	10	11	true
268436145	133708808	40	11	12	true
268436146	133708808	40	12	13	true
268436147	133708808	40	13	14	true
268436148	133708808	40	0	1	true
268436149	133708808	40	0	2	true
268436150	133708808	40	0	3	true
268436151	133708808	40	0	4	true
268436152	133708808	40	0	5	true
268436153	133708808	40	0	6	true
268436154	133708808	40	0	7	true
268436155	133708808	40	0	8	true
268436156	133708808	40	0	9	true
268436157	133708808	40	0	10	true
268436158	133708808	40	0	11	true
268436159	133708808	40	0	12	true
268436160	133708808	40	0	13	true
268436161	133708808	40	0	14	true
268436162	133708864	40	1	2	true
268436163	133708864	40	2	3	true
268436164	133708864	40	3	4	true
268436165	133708864	40	4	5	true
268436166	133708864	40	5	6	true
268436167	133708864	40	6	7	true
268436168	133708864	40	7	8	true
268436169	133708864	40	8	9	true
268436170	133708864	40	9	10	true
268436171	133708864	40	10	11	true
268436172	133708864	40	11	12	true
268436173	133708864	40	12	13	true
268436174	133708864	40	13	14	true
268436175	133708864	40	0	1	true
268436176	133708864	40	0	2	true
268436177	133708864	40	0	3	true
268436178	133708864	40	0	4	true
268436179	133708864	40	0	5	true
268436180	133708864	40	0	6	true
268436181	133708864	40	0	7	true
268436182	133708864	40	0	8	true
268436183	133708864	40	0	9	true
268436184	133708864	40	0	10	true
268436185	133708864	40	0	11	true
268436186	133708864	40	0	12	true
268436187	133708864	40	0	13	true
268436188	133708864	40	0	14	true
268436189	133708832	40	1	2	true
268436190	133708832	40	2	3	true
268436191	133708832	40	3	4	true
268436192	133708832	40	4	5	true
268436193	133708832	40	5	6	true
268436194	133708832	40	6	7	true
268436195	133708832	40	7	8	true
268436196	133708832	40	8	9	true
268436197	133708832	40	9	10	true
268436198	133708832	40	10	11	true
268436199	133708832	40	11	12	true
268436200	133708832	40	12	13	true
268436201	133708832	40	13	14	true
268436202	133708832	40	0	1	true
268436203	133708832	40	0	2	true
268436204	133708832	40	0	3	true
268436205	133708832	40	0	4	true
268436206	133708832	40	0	5	true
268436207	133708832	40	0	6	true
268436208	133708832	40	0	7	true
268436209	133708832	40	0	8	true
268436210	133708832	40	0	9	true
268436211	133708832	40	0	10	true
268436212	133708832	40	0	11	true
268436213	133708832	40	0	12	true
268436214	133708832	40	0	13	true
268436215	133708832	40	0	14	true
268436216	133708801	40	1	2	true
268436217	133708801	40	2	3	true
268436218	133708801	40	3	4	true
268436219	133708801	40	4	5	true
268436220	133708801	40	5	6	true
268436221	133708801	40	6	7	true
268436222	133708801	40	7	8	true
268436223	133708801	40	8	9	true
268436224	133708801	40	9	10	true
268436225	133708801	40	10	11	true
268436226	133708801	40	11	12	true
268436227	133708801	40	12	13	true
268436228	133708801	40	13	14	true
268436229	133708801	40	0	1	true
268436230	133708801	40	0	2	true
268436231	133708801	40	0	3	true
268436232	133708801	40	0	4	true
268436233	133708801	40	0	5	true
268436234	133708801	40	0	6	true
268436235	133708801	40	0	7	true
268436236	133708801	40	0	8	true
268436237	133708801	40	0	9	true
268436238	133708801	40	0	10	true
268436239	133708801	40	0	11	true
268436240	133708801	40	0	12	true
268436241	133708801	40	0	13	true
268436242	133708801	40	0	14	true
268436243	133708816	40	1	2	true
268436244	133708816	40	2	3	true
268436245	133708816	40	3	4	true
268436246	133708816	40	4	5	true
268436247	133708816	40	5	6	true
268436248	133708816	40	6	7	true
268436249	133708816	40	7	8	true
268436250	133708816	40	8	9	true
268436251	133708816	40	9	10	true
268436252	133708816	40	10	11	true
268436253	133708816	40	11	12	true
268436254	133708816	40	12	13	true
268436255	133708816	40	13	14	true
268436256	133708816	40	0	1	true
268436257	133708816	40	0	2	true
268436258	133708816	40	0	3	true
268436259	133708816	40	0	4	true
268436260	133708816	40	0	5	true
268436261	133708816	40	0	6	true
268436262	133708816	40	0	7	true
268436263	133708816	40	0	8	true
268436264	133708816	40	0	9	true
268436265	133708816	40	0	10	true
268436266	133708816	40	0	11	true
268436267	133708816	40	0	12	true
268436268	133708816	40	0	13	true
268436269	133708816	40	0	14	true
268438578	125336580	70	1	2	true
268438579	125336580	70	2	3	true
268438580	125336580	70	3	4	true
268438581	125336580	70	4	5	true
268438582	125336580	70	5	6	true
268438583	125336580	70	6	7	true
268438584	125336580	70	7	8	true
268438585	125336580	70	8	9	true
268438586	125336580	70	9	10	true
268438587	125336580	70	10	11	true
268438588	125336580	70	11	12	true
268438589	125336580	70	0	1	true
268438590	125336580	70	0	2	true
268438591	125336580	70	0	3	true
268438592	125336580	70	0	4	true
268438593	125336580	70	0	5	true
268438594	125336580	70	0	6	true
268438595	125336580	70	0	7	true
268438596	125336580	70	0	8	true
268438597	125336580	70	0	9	true
268438598	125336580	70	0	10	true
268438599	125336580	70	0	11	true
268438600	125336580	70	0	12	true
268438601	125385732	70	1	2	true
268438602	125385732	70	2	3	true
268438603	125385732	70	3	4	true
268438604	125385732	70	4	5	true
268438605	125385732	70	5	6	true
268438606	125385732	70	6	7	true
268438607	125385732	70	7	8	true
268438608	125385732	70	8	9	true
268438609	125385732	70	9	10	true
268438610	125385732	70	10	11	true
268438611	125385732	70	11	12	true
268438612	125385732	70	12	13	true
268438613	125385732	70	13	14	true
268438614	125385732	70	14	15	true
268438615	125385732	70	0	1	true
268438616	125385732	70	0	2	true
268438617	125385732	70	0	3	true
268438618	125385732	70	0	4	true
268438619	125385732	70	0	5	true
268438620	125385732	70	0	6	true
268438621	125385732	70	0	7	true
268438622	125385732	70	0	8	true
268438623	125385732	70	0	9	true
268438624	125385732	70	0	10	true
268438625	125385732	70	0	11	true
268438626	125385732	70	0	12	true
268438627	125385732	70	0	13	true
268438628	125385732	70	0	14	true
268438629	125385732	70	0	15	true
268438630	125352964	70	1	2	true
268438631	125352964	70	2	3	true
268438632	125352964	70	3	4	true
268438633	125352964	70	4	5	true
268438634	125352964	70	5	6	true
268438635	125352964	70	6	7	true
268438636	125352964	70	7	8	true
268438637	125352964	70	8	9	true
268438638	125352964	70	9	10	true
268438639	125352964	70	10	11	true
268438640	125352964	70	11	12	true
268438641	125352964	70	0	1	true
268438642	125352964	70	0	2	true
268438643	125352964	70	0	3	true
268438644	125352964	70	0	4	true
268438645	125352964	70	0	5	true
268438646	125352964	70	0	6	true
268438647	125352964	70	0	7	true
268438648	125352964	70	0	8	true
268438649	125352964	70	0	9	true
268438650	125352964	70	0	10	true
268438651	125352964	70	0	11	true
268438652	125352964	70	0	12	true
268438653	125451268	70	1	2	true
268438654	125451268	70	2	3	true
268438655	125451268	70	3	4	true
268438656	125451268	70	4	5	true
268438657	125451268	70	5	6	true
268438658	125451268	70	6	7	true
268438659	125451268	70	7	8	true
268438660	125451268	70	8	9	true
268438661	125451268	70	9	10	true
268438662	125451268	70	10	11	true
268438663	125451268	70	11	12	true
268438664	125451268	70	12	13	true
268438665	125451268	70	13	14	true
268438666	125451268	70	14	15	true
268438667	125451268	70	0	1	true
268438668	125451268	70	0	2	true
268438669	125451268	70	0	3	true
268438670	125451268	70	0	4	true
268438671	125451268	70	0	5	true
268438672	125451268	70	0	6	true
268438673	125451268	70	0	7	true
268438674	125451268	70	0	8	true
268438675	125451268	70	0	9	true
268438676	125451268	70	0	10	true
268438677	125451268	70	0	11	true
268438678	125451268	70	0	12	true
268438679	125451268	70	0	13	true
268438680	125451268	70	0	14	true
268438681	125451268	70	0	15	true
268438682	125582340	70	1	2	true
268438683	125582340	70	2	3	true
268438684	125582340	70	3	4	true
268438685	125582340	70	4	5	true
268438686	125582340	70	5	6	true
268438687	125582340	70	6	7	true
268438688	125582340	70	7	8	true
268438689	125582340	70	8	9	true
268438690	125582340	70	9	10	true
268438691	125582340	70	10	11	true
268438692	125582340	70	11	12	true
268438693	125582340	70	12	13	true
268438694	125582340	70	13	14	true
268438695	125582340	70	0	1	true
268438696	125582340	70	0	2	true
268438697	125582340	70	0	3	true
268438698	125582340	70	0	4	true
268438699	125582340	70	0	5	true
268438700	125582340	70	0	6	true
268438701	125582340	70	0	7	true
268438702	125582340	70	0	8	true
268438703	125582340	70	0	9	true
268438704	125582340	70	0	10	true
268438705	125582340	70	0	11	true
268438706	125582340	70	0	12	true
268438707	125582340	70	0	13	true
268438708	125582340	70	0	14	true
268438709	125336578	70	1	2	true
