ROWID	_ClearTableID|INTEGER	_FromLevel|INTEGER	_ToLevel|INTEGER	_FromRound|INTEGER	_ToRound|INTEGER	_ClearRewardExp|INTEGER	_ShowBoxNum|INTEGER	_SelectBoxNum|INTEGER	_BronzeTreasureBoxRatioDL|FLOAT	_SilverTreasureBoxRatioDL|FLOAT	_GoldTreasureBoxRatioDL|FLOAT	_PlatinumTreasureBoxRatioDL|FLOAT	_BronzeItemTableID|INTEGER	_SilverItemTableID|INTEGER	_GoldItemTableID|INTEGER	_PlatinumItemTableID|INTEGER	_ReturnWorldID|INTEGER	_ReturnWorldStartPos|INTEGER	_RewardGP|INTEGER
1257	30001	27	27	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1258	30001	27	27	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1259	30001	27	27	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1260	30001	27	27	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1261	30001	27	27	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1262	30001	27	27	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1263	30001	27	27	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1264	30001	27	27	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1265	30001	27	27	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1266	30001	27	27	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1267	30001	27	27	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1268	30001	27	27	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1269	30001	27	27	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1270	30001	27	27	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1271	30001	27	27	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1272	30001	27	27	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1273	30001	27	27	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1274	30001	27	27	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1275	30001	27	27	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1276	30001	27	27	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1277	30001	27	27	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1278	30001	27	27	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1279	30001	27	27	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1280	30001	27	27	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1281	30001	27	27	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1282	30001	27	27	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1283	30001	27	27	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1284	30001	27	27	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1285	30001	27	27	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1286	30001	27	27	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1287	30001	27	27	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1288	30001	27	27	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1289	30001	28	28	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1290	30001	28	28	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1291	30001	28	28	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1292	30001	28	28	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1293	30001	28	28	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1294	30001	28	28	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1295	30001	28	28	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1296	30001	28	28	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1297	30001	28	28	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1298	30001	28	28	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1299	30001	28	28	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1300	30001	28	28	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1301	30001	28	28	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1302	30001	28	28	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1303	30001	28	28	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1304	30001	28	28	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1305	30001	28	28	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1306	30001	28	28	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1307	30001	28	28	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1308	30001	28	28	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1309	30001	28	28	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1310	30001	28	28	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1311	30001	28	28	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1312	30001	28	28	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1313	30001	28	28	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1314	30001	28	28	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1315	30001	28	28	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1316	30001	28	28	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1317	30001	28	28	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1318	30001	28	28	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1319	30001	28	28	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1320	30001	28	28	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1321	30001	28	28	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1322	30001	28	28	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1323	30001	28	28	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1324	30001	28	28	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1325	30001	29	29	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1326	30001	29	29	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1327	30001	29	29	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1328	30001	29	29	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1329	30001	29	29	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1330	30001	29	29	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1331	30001	29	29	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1332	30001	29	29	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1333	30001	29	29	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1334	30001	29	29	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1335	30001	29	29	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1336	30001	29	29	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1337	30001	29	29	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1338	30001	29	29	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1339	30001	29	29	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1340	30001	29	29	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1341	30001	29	29	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1342	30001	29	29	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1343	30001	29	29	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1344	30001	29	29	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1345	30001	29	29	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1346	30001	29	29	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1347	30001	29	29	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1348	30001	29	29	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1349	30001	29	29	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1350	30001	29	29	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1351	30001	29	29	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1352	30001	29	29	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1353	30001	29	29	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1354	30001	29	29	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1355	30001	29	29	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1356	30001	29	29	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1357	30001	29	29	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1358	30001	29	29	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1359	30001	29	29	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1360	30001	29	29	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1361	30001	30	30	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1362	30001	30	30	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1363	30001	30	30	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1364	30001	30	30	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1365	30001	30	30	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1366	30001	30	30	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1367	30001	30	30	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1368	30001	30	30	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1369	30001	30	30	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1370	30001	30	30	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1371	30001	30	30	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1372	30001	30	30	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1373	30001	30	30	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1374	30001	30	30	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1375	30001	30	30	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1376	30001	30	30	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1377	30001	30	30	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1378	30001	30	30	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1379	30001	30	30	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1380	30001	30	30	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1381	30001	30	30	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1382	30001	30	30	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1383	30001	30	30	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1384	30001	30	30	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1385	30001	30	30	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1386	30001	30	30	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1387	30001	30	30	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1388	30001	30	30	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1389	30001	30	30	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1390	30001	30	30	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1391	30001	30	30	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1392	30001	30	30	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1393	30001	30	30	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1394	30001	30	30	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1395	30001	30	30	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1396	30001	30	30	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1397	30001	31	31	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1398	30001	31	31	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1399	30001	31	31	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1400	30001	31	31	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1401	30001	31	31	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1402	30001	31	31	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1403	30001	31	31	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1404	30001	31	31	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1405	30001	31	31	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1406	30001	31	31	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1407	30001	31	31	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1408	30001	31	31	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1409	30001	31	31	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1410	30001	31	31	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1411	30001	31	31	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1412	30001	31	31	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1413	30001	31	31	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1414	30001	31	31	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1415	30001	31	31	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1416	30001	31	31	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1417	30001	31	31	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1418	30001	31	31	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1419	30001	31	31	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1420	30001	31	31	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1421	30001	31	31	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1422	30001	31	31	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1423	30001	31	31	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1424	30001	31	31	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1425	30001	31	31	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1426	30001	31	31	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1427	30001	31	31	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1428	30001	31	31	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1429	30001	31	31	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1430	30001	31	31	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1431	30001	31	31	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1432	30001	31	31	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1433	30001	32	32	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1434	30001	32	32	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1435	30001	32	32	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1436	30001	32	32	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1437	30001	32	32	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1438	30001	32	32	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1439	30001	32	32	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1440	30001	32	32	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1441	30001	32	32	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1442	30001	32	32	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1443	30001	32	32	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1444	30001	32	32	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1445	30001	32	32	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1446	30001	32	32	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1447	30001	32	32	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1448	30001	32	32	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1449	30001	32	32	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1450	30001	32	32	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1451	30001	32	32	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1452	30001	32	32	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1453	30001	32	32	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1454	30001	32	32	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1455	30001	32	32	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1456	30001	32	32	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1457	30001	32	32	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1458	30001	32	32	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1459	30001	32	32	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1460	30001	32	32	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1461	30001	32	32	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1462	30001	32	32	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1463	30001	32	32	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1464	30001	32	32	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1465	30001	32	32	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1466	30001	32	32	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1467	30001	32	32	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1468	30001	32	32	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1469	30001	33	33	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1470	30001	33	33	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1471	30001	33	33	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1472	30001	33	33	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1473	30001	33	33	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1474	30001	33	33	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1475	30001	33	33	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1476	30001	33	33	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1477	30001	33	33	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1478	30001	33	33	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1479	30001	33	33	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1480	30001	33	33	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1481	30001	33	33	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1482	30001	33	33	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1483	30001	33	33	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1484	30001	33	33	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1485	30001	33	33	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1486	30001	33	33	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1487	30001	33	33	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1488	30001	33	33	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1489	30001	33	33	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1490	30001	33	33	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1491	30001	33	33	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1492	30001	33	33	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1493	30001	33	33	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1494	30001	33	33	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1495	30001	33	33	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1496	30001	33	33	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1497	30001	33	33	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1498	30001	33	33	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1499	30001	33	33	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1500	30001	33	33	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1501	30001	33	33	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1502	30001	33	33	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1503	30001	33	33	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1504	30001	33	33	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
1505	30001	34	34	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1506	30001	34	34	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1507	30001	34	34	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1508	30001	34	34	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1509	30001	34	34	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1510	30001	34	34	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1511	30001	34	34	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1512	30001	34	34	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1513	30001	34	34	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1514	30001	34	34	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1515	30001	34	34	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1516	30001	34	34	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1517	30001	34	34	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
1518	30001	34	34	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
