ROWID	_LvlMin|INTEGER	_LvlMax|INTEGER	_AbyssLvlMin|INTEGER	_AbyssLvlMax|INTEGER	_AbyssQuestID|INTEGER	_PartyOneNumMin|INTEGER	_PartyOneNumMax|INTEGER	_MaxUsableCoin|INTEGER	_CanEasyLevel|INTEGER	_CanNormalLevel|INTEGER	_CanHardLevel|INTEGER	_CanVeryHardLevel|INTEGER	_CanNightmareLevel|INTEGER	_HardOpenRank|INTEGER	_VeryHardOpenRank|INTEGER	_RecommendEasyLevel|INTEGER	_RecommendNormalLevel|INTEGER	_RecommendHardLevel|INTEGER	_RecommendVeryHardLevel|INTEGER	_RecommendNightmareLevel|INTEGER	_RecommendEasyPartyCount|INTEGER	_RecommendNormalPartyCount|INTEGER	_RecommendHardPartyCount|INTEGER	_RecommendVeryHardPartyCount|INTEGER	_RecommendNightmarePartyCount|INTEGER	_NeedItemID|INTEGER	_NeedItemCount|INTEGER	_JewelIndex1|INTEGER	_JewelIndex2|INTEGER	_JewelIndex3|INTEGER	_JewelIndex4|INTEGER	_JewelIndex5|INTEGER	_JewelIndex6|INTEGER	_JewelIndex7|INTEGER	_JewelIndex8|INTEGER	_JewelIndex9|INTEGER	_JewelIndex10|INTEGER	_Vehicle|BOOLEAN	_NeedMission|INTEGER	_ShareCountMap|INTEGER	_ListSort|INTEGER	_StageOutDurability|BOOLEAN	_StageDieDurability|BOOLEAN	_Weight_Easy|INTEGER	_Weight_Normal|INTEGER	_Weight_Hard|INTEGER	_Weight_VeryHard|INTEGER	_Weight_Nightmare|INTEGER	_HellMapID|INTEGER	_SlayerMapID|INTEGER	_NeedIgnoreItemID|INTEGER	_NeedIgnoreItemCount|INTEGER	_ClearMissionID|INTEGER	_Emergenceprobability|INTEGER	_EmergenceCount|INTEGER	_MaxSpecialCoin|INTEGER	_NestLevelUi|BOOLEAN	_CanChaosLevel|INTEGER	_CanHellLevel|INTEGER	_ChaosOpenRank|INTEGER	_HellOpenRank|INTEGER	_RecommendChaosLevel|INTEGER	_RecommendHellLevel|INTEGER	_RecommendChaosPartyCount|INTEGER	_RecommendHellPartyCount|INTEGER	_Weight_Chaos|INTEGER	_Weight_Hell|INTEGER	_Mercenary|BOOLEAN	_UseCoin|BOOLEAN	_StageGradeToolTip|INTEGER	_HeroExp_Easy|INTEGER	_HeroExp_Normal|INTEGER	_HeroExp_Hard|INTEGER	_HeroExp_VeryHard|INTEGER	_HeroExp_Nightmare|INTEGER	_HeroExp_Chaos|INTEGER	_HeroExp_Hell|INTEGER	_DPSLogSave|BOOLEAN	_EnterType|INTEGER	_EnteredNumMark|BOOLEAN	_PartyRebirth|BOOLEAN	_Max_Fatigue|BOOLEAN	_PartyNeedIgnoreItemID|INTEGER	_PartyNeedIgnoreItemOnly|BOOLEAN	_FTGBoostType|INTEGER	_NewBalanceFlag|INTEGER	_LevelWeightlimit|INTEGER	_PlayerCountWeightlimit|INTEGER	_ExDifficultyLvlMin|INTEGER	_ExDifficultyLvlMax|INTEGER	_ExDifficultyTypeMin|INTEGER	_ExDifficultyTypeMax|INTEGER	_PlayerCountWeightIcon|INTEGER	_DifficultyGuideEffectIcon|INTEGER	_ExDifficultyGuideEffectIcon|INTEGER	_ExDifficultyStatusPenaltytIcon|INTEGER	_EnterFatigueFlag|BOOLEAN	_LabyrinthEnterID|INTEGER
14081	50	-1	50	-1	-1	5	8	-1	1	1	1	1	0	5	5	50	50	50	50	50	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14027	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	50	50	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14090	50	-1	50	-1	-1	5	8	-1	1	1	1	0	1	5	5	50	50	50	50	50	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14028	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	50	50	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14102	60	-1	60	-1	-1	-1	4	-1	1	2	1	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14029	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14103	60	-1	60	-1	-1	-1	1	-1	2	1	1	1	1	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14100	14030	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14100	60	-1	60	-1	-1	-1	4	-1	1	1	1	1	0	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14031	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14101	60	-1	60	-1	-1	-1	4	-1	1	1	1	1	0	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14032	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14152	60	-1	60	-1	-1	-1	4	-1	1	2	1	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14033	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14153	60	-1	60	-1	-1	-1	1	-1	2	1	1	1	1	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14151	14034	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14151	60	-1	60	-1	-1	-1	4	-1	1	1	1	1	0	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14035	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14161	60	-1	60	-1	-1	-1	4	-1	1	1	1	1	0	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14036	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14214	60	-1	60	-1	-1	5	8	-1	1	0	1	1	1	5	5	60	60	60	60	60	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14037	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14200	60	-1	60	-1	-1	5	8	-1	1	1	1	1	0	5	5	60	60	60	60	60	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14038	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	60	60	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14217	60	-1	60	-1	-1	5	8	-1	1	1	1	0	1	5	5	60	60	60	60	60	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14039	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14210	60	-1	60	-1	-1	-1	4	-1	0	1	1	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14040	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14211	60	-1	60	-1	-1	-1	4	-1	0	1	1	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14041	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14212	60	-1	60	-1	-1	-1	4	-1	0	1	1	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14042	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14213	60	-1	60	-1	-1	-1	4	-1	0	1	1	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14043	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14310	70	-1	70	-1	-1	-1	4	-1	1	2	1	1	1	5	5	70	70	70	70	70	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14044	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14320	70	-1	70	-1	-1	-1	1	-1	2	1	1	1	1	5	5	70	70	70	70	70	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14300	14045	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14300	70	-1	70	-1	-1	-1	4	-1	1	1	1	1	0	5	5	70	70	70	70	70	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14046	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14400	70	-1	70	-1	-1	-1	4	-1	1	1	1	1	0	5	5	70	70	70	70	70	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14047	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14402	70	-1	70	-1	-1	-1	1	-1	2	1	1	1	1	5	5	70	70	70	70	70	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14400	14048	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14410	70	-1	70	-1	-1	1	6	-1	1	1	1	1	0	5	5	70	70	70	70	70	6	6	6	6	6	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14049	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14501	70	-1	70	-1	-1	5	8	2	1	1	1	1	0	5	5	70	70	70	70	70	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14050	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14461	70	-1	70	-1	-1	-1	4	-1	0	1	1	1	1	5	5	70	70	70	70	70	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14051	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14462	70	-1	70	-1	-1	-1	4	-1	0	1	1	1	1	5	5	70	70	70	70	70	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14052	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14463	70	-1	70	-1	-1	-1	4	-1	0	1	1	1	1	5	5	70	70	70	70	70	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14053	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14521	70	-1	70	-1	-1	1	8	-1	1	0	1	1	1	5	5	70	70	70	70	70	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14054	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14526	70	-1	70	-1	-1	5	8	0	1	1	1	0	1	5	5	70	70	70	70	70	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14055	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	70	70	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14413	80	-1	80	-1	-1	-1	4	5	1	1	1	1	0	5	5	80	80	80	80	80	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14056	true	true	0	0	0	0	0	0	0	268455856	1	0	0	0	0	false	2	2	5	5	80	80	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14415	80	-1	80	-1	-1	1	6	3	1	1	1	1	0	5	5	80	80	80	80	80	6	6	6	6	6	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14057	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	80	80	6	6	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14551	80	-1	80	-1	-1	5	8	3	1	1	1	1	0	5	5	80	80	80	80	80	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14058	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	80	80	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14556	80	-1	80	-1	-1	-1	4	3	0	1	1	1	1	5	5	80	80	80	80	80	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14059	true	true	0	0	0	0	0	0	0	268457371	1	0	0	0	0	false	1	1	5	5	80	80	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14561	80	-1	80	-1	-1	1	8	-1	1	0	1	1	1	5	5	80	80	80	80	80	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14060	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	80	80	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14566	80	-1	80	-1	-1	5	8	0	1	1	1	0	1	5	5	80	80	80	80	80	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14061	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	80	80	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14569	90	-1	90	-1	-1	-1	4	-1	1	1	1	1	0	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14063	true	true	0	0	0	0	0	0	18101	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14570	90	-1	90	-1	-1	-1	4	-1	1	1	1	1	0	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14064	true	true	0	0	0	0	0	0	18105	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14661	90	-1	90	-1	-1	-1	4	-1	1	1	0	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14065	true	true	0	0	0	0	0	0	0	805310140	1	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14662	90	-1	90	-1	-1	-1	4	-1	1	1	0	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14066	true	true	0	0	0	0	0	0	0	805310140	1	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14665	90	-1	90	-1	-1	-1	4	-1	1	2	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14067	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14666	90	-1	90	-1	-1	-1	4	-1	1	2	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14068	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14671	90	-1	90	-1	-1	-1	4	-1	1	1	1	1	0	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14069	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14676	90	-1	90	-1	-1	-1	4	5	1	1	0	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14070	true	true	0	0	0	0	0	0	0	805310140	1	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14687	90	-1	90	-1	-1	-1	4	-1	1	2	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14069	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14679	93	-1	93	-1	-1	-1	4	-1	1	1	1	1	0	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14071	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14680	93	-1	93	-1	-1	-1	4	3	1	1	0	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14072	true	true	0	0	0	0	0	0	0	805310335	1	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14681	93	-1	93	-1	-1	-1	4	-1	1	1	1	1	0	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14073	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14682	93	-1	93	-1	-1	-1	4	3	1	1	0	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14074	true	true	0	0	0	0	0	0	0	805310335	1	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14685	93	-1	93	-1	-1	-1	4	-1	1	2	1	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14075	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14686	93	-1	93	-1	-1	-1	4	-1	1	2	1	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14076	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14690	93	-1	93	-1	-1	-1	4	-1	1	1	1	1	0	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14077	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14693	93	-1	93	-1	-1	-1	4	3	1	1	0	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14078	true	true	0	0	0	0	0	0	0	805310335	1	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14697	93	-1	93	-1	-1	-1	4	-1	1	2	1	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14079	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14600	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14080	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	5	18	false	0
14602	95	-1	95	-1	-1	-1	4	3	1	1	0	1	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14081	true	true	0	0	0	0	0	0	0	268476168	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	5	18	false	0
14604	95	-1	95	-1	-1	-1	4	1	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14082	true	true	0	0	0	0	0	0	0	268476169	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	5	18	false	0
14606	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14085	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	6	18	false	0
