ROWID	_SN|INTEGER	_StartDate|TEXT	_EndDate|TEXT	_BuyAbleCount|INTEGER	_Sellcount|INTEGER	_BuyAbleReset|INTEGER
577	100000413	11/10/20	11/11/24	0	0	0
578	100000414	11/10/20	11/11/24	0	0	0
579	100000415	11/10/20	11/11/24	0	0	0
580	100000416	11/10/20	11/11/24	0	0	0
581	100000417	11/10/20	11/11/24	0	0	0
582	100000418	11/10/20	11/11/24	0	0	0
583	100000419	11/10/20	11/11/24	0	0	0
584	100000420	11/10/20	11/11/24	0	0	0
585	100000421	11/10/20	11/11/24	0	0	0
586	100000422	11/10/20	11/11/24	0	0	0
587	100000423	11/10/20	11/11/24	0	0	0
588	100000424	11/10/20	11/11/24	0	0	0
589	100000425	11/10/20	11/11/24	0	0	0
590	100000426	11/10/20	11/11/24	0	0	0
591	200000624	11/10/20	11/11/24	0	0	0
592	200000625	11/10/20	11/11/24	0	0	0
593	200000626	11/10/20	11/11/24	0	0	0
594	200000627	11/10/20	11/11/24	0	0	0
595	200000628	11/10/20	11/11/24	0	0	0
596	200000629	11/10/20	11/11/24	0	0	0
597	200000630	11/10/20	11/11/24	0	0	0
598	200000631	11/10/20	11/11/24	0	0	0
599	200000632	11/10/20	11/11/24	0	0	0
600	200000633	11/10/20	11/11/24	0	0	0
601	200000634	11/10/20	11/11/24	0	0	0
602	200000635	11/10/20	11/11/24	0	0	0
603	200000636	11/10/20	11/11/24	0	0	0
604	200000637	11/10/20	11/11/24	0	0	0
605	200000638	11/10/20	11/11/24	0	0	0
606	200000639	11/10/20	11/11/24	0	0	0
607	200000640	11/10/20	11/11/24	0	0	0
608	200000641	11/10/20	11/11/24	0	0	0
609	200000642	11/10/20	11/11/24	0	0	0
610	200000643	11/10/20	11/11/24	0	0	0
611	200000644	11/10/20	11/11/24	0	0	0
612	200000645	11/10/20	11/11/24	0	0	0
613	200000646	11/10/20	11/11/24	0	0	0
614	200000647	11/10/20	11/11/24	0	0	0
615	200000648	11/10/20	11/11/24	0	0	0
616	200000649	11/10/20	11/11/24	0	0	0
617	200000650	11/10/20	11/11/24	0	0	0
618	200000651	11/10/20	11/11/24	0	0	0
619	200000652	11/10/20	11/11/24	0	0	0
620	200000653	11/10/20	11/11/24	0	0	0
621	200000654	11/10/20	11/11/24	0	0	0
622	200000655	11/10/20	11/11/24	0	0	0
623	200000656	11/10/20	11/11/24	0	0	0
624	200000657	11/10/20	11/11/24	0	0	0
625	200000658	11/10/20	11/11/24	0	0	0
626	200000659	11/10/20	11/11/24	0	0	0
627	200000660	11/10/20	11/11/24	0	0	0
628	200000661	11/10/20	11/11/24	0	0	0
629	200000662	11/10/20	11/11/24	0	0	0
630	200000663	11/10/20	11/11/24	0	0	0
631	200000664	11/10/20	11/11/24	0	0	0
632	200000665	11/10/20	11/11/24	0	0	0
633	200000666	11/10/20	11/11/24	0	0	0
634	200000667	11/10/20	11/11/24	0	0	0
635	200000668	11/10/20	11/11/24	0	0	0
636	201000592	11/10/20	11/11/24	0	0	0
637	201000593	11/10/20	11/11/24	0	0	0
638	201000594	11/10/20	11/11/24	0	0	0
639	201000595	11/10/20	11/11/24	0	0	0
640	201000596	11/10/20	11/11/24	0	0	0
641	201000597	11/10/20	11/11/24	0	0	0
642	201000598	11/10/20	11/11/24	0	0	0
643	201000599	11/10/20	11/11/24	0	0	0
644	201000600	11/10/20	11/11/24	0	0	0
645	201000601	11/10/20	11/11/24	0	0	0
646	201000602	11/10/20	11/11/24	0	0	0
647	201000603	11/10/20	11/11/24	0	0	0
648	201000604	11/10/20	11/11/24	0	0	0
649	201000605	11/10/20	11/11/24	0	0	0
650	201000606	11/10/20	11/11/24	0	0	0
651	201000607	11/10/20	11/11/24	0	0	0
652	201000608	11/10/20	11/11/24	0	0	0
653	201000609	11/10/20	11/11/24	0	0	0
654	201000610	11/10/20	11/11/24	0	0	0
655	201000611	11/10/20	11/11/24	0	0	0
656	201000612	11/10/20	11/11/24	0	0	0
657	201000613	11/10/20	11/11/24	0	0	0
658	201000614	11/10/20	11/11/24	0	0	0
659	201000615	11/10/20	11/11/24	0	0	0
660	201000616	11/10/20	11/11/24	0	0	0
661	201000617	11/10/20	11/11/24	0	0	0
662	201000618	11/10/20	11/11/24	0	0	0
663	201000619	11/10/20	11/11/24	0	0	0
664	201000620	11/10/20	11/11/24	0	0	0
665	201000621	11/10/20	11/11/24	0	0	0
666	201000622	11/10/20	11/11/24	0	0	0
667	201000623	11/10/20	11/11/24	0	0	0
668	201000624	11/10/20	11/11/24	0	0	0
669	201000625	11/10/20	11/11/24	0	0	0
670	201000626	11/10/20	11/11/24	0	0	0
671	201000627	11/10/20	11/11/24	0	0	0
672	201000628	11/10/20	11/11/24	0	0	0
673	201000629	11/10/20	11/11/24	0	0	0
674	201000630	11/10/20	11/11/24	0	0	0
675	201000631	11/10/20	11/11/24	0	0	0
676	201000632	11/10/20	11/11/24	0	0	0
677	201000633	11/10/20	11/11/24	0	0	0
678	201000634	11/10/20	11/11/24	0	0	0
679	201000635	11/10/20	11/11/24	0	0	0
680	201000636	11/10/20	11/11/24	0	0	0
681	202000589	11/10/20	11/11/24	0	0	0
682	202000590	11/10/20	11/11/24	0	0	0
683	202000591	11/10/20	11/11/24	0	0	0
684	202000592	11/10/20	11/11/24	0	0	0
685	202000593	11/10/20	11/11/24	0	0	0
686	202000594	11/10/20	11/11/24	0	0	0
687	202000595	11/10/20	11/11/24	0	0	0
688	202000596	11/10/20	11/11/24	0	0	0
689	202000597	11/10/20	11/11/24	0	0	0
690	202000598	11/10/20	11/11/24	0	0	0
691	202000599	11/10/20	11/11/24	0	0	0
692	202000600	11/10/20	11/11/24	0	0	0
693	202000601	11/10/20	11/11/24	0	0	0
694	202000602	11/10/20	11/11/24	0	0	0
695	202000603	11/10/20	11/11/24	0	0	0
696	202000604	11/10/20	11/11/24	0	0	0
697	202000605	11/10/20	11/11/24	0	0	0
698	202000606	11/10/20	11/11/24	0	0	0
699	202000607	11/10/20	11/11/24	0	0	0
700	202000608	11/10/20	11/11/24	0	0	0
701	202000609	11/10/20	11/11/24	0	0	0
702	202000610	11/10/20	11/11/24	0	0	0
703	202000611	11/10/20	11/11/24	0	0	0
704	202000612	11/10/20	11/11/24	0	0	0
705	202000613	11/10/20	11/11/24	0	0	0
706	202000614	11/10/20	11/11/24	0	0	0
707	202000615	11/10/20	11/11/24	0	0	0
708	202000616	11/10/20	11/11/24	0	0	0
709	202000617	11/10/20	11/11/24	0	0	0
710	202000618	11/10/20	11/11/24	0	0	0
711	202000619	11/10/20	11/11/24	0	0	0
712	202000620	11/10/20	11/11/24	0	0	0
713	202000621	11/10/20	11/11/24	0	0	0
714	202000622	11/10/20	11/11/24	0	0	0
715	202000623	11/10/20	11/11/24	0	0	0
716	202000624	11/10/20	11/11/24	0	0	0
717	202000625	11/10/20	11/11/24	0	0	0
718	202000626	11/10/20	11/11/24	0	0	0
719	202000627	11/10/20	11/11/24	0	0	0
720	202000628	11/10/20	11/11/24	0	0	0
721	202000629	11/10/20	11/11/24	0	0	0
722	202000630	11/10/20	11/11/24	0	0	0
723	202000631	11/10/20	11/11/24	0	0	0
724	202000632	11/10/20	11/11/24	0	0	0
725	202000633	11/10/20	11/11/24	0	0	0
726	203000589	11/10/20	11/11/24	0	0	0
727	203000590	11/10/20	11/11/24	0	0	0
728	203000591	11/10/20	11/11/24	0	0	0
729	203000592	11/10/20	11/11/24	0	0	0
730	203000593	11/10/20	11/11/24	0	0	0
731	203000594	11/10/20	11/11/24	0	0	0
732	203000595	11/10/20	11/11/24	0	0	0
733	203000596	11/10/20	11/11/24	0	0	0
734	203000597	11/10/20	11/11/24	0	0	0
735	203000598	11/10/20	11/11/24	0	0	0
736	203000599	11/10/20	11/11/24	0	0	0
737	203000600	11/10/20	11/11/24	0	0	0
738	203000601	11/10/20	11/11/24	0	0	0
739	203000602	11/10/20	11/11/24	0	0	0
740	203000603	11/10/20	11/11/24	0	0	0
741	203000604	11/10/20	11/11/24	0	0	0
742	203000605	11/10/20	11/11/24	0	0	0
743	203000606	11/10/20	11/11/24	0	0	0
744	203000607	11/10/20	11/11/24	0	0	0
745	203000608	11/10/20	11/11/24	0	0	0
746	203000609	11/10/20	11/11/24	0	0	0
747	203000610	11/10/20	11/11/24	0	0	0
748	203000611	11/10/20	11/11/24	0	0	0
749	203000612	11/10/20	11/11/24	0	0	0
750	203000613	11/10/20	11/11/24	0	0	0
751	203000614	11/10/20	11/11/24	0	0	0
752	203000615	11/10/20	11/11/24	0	0	0
753	203000616	11/10/20	11/11/24	0	0	0
754	203000617	11/10/20	11/11/24	0	0	0
755	203000618	11/10/20	11/11/24	0	0	0
756	203000619	11/10/20	11/11/24	0	0	0
757	203000620	11/10/20	11/11/24	0	0	0
758	203000621	11/10/20	11/11/24	0	0	0
759	203000622	11/10/20	11/11/24	0	0	0
760	203000623	11/10/20	11/11/24	0	0	0
761	203000624	11/10/20	11/11/24	0	0	0
762	203000625	11/10/20	11/11/24	0	0	0
763	203000626	11/10/20	11/11/24	0	0	0
764	203000627	11/10/20	11/11/24	0	0	0
765	203000628	11/10/20	11/11/24	0	0	0
766	203000629	11/10/20	11/11/24	0	0	0
767	203000630	11/10/20	11/11/24	0	0	0
768	203000631	11/10/20	11/11/24	0	0	0
769	203000632	11/10/20	11/11/24	0	0	0
770	203000633	11/10/20	11/11/24	0	0	0
771	204000589	11/10/20	11/11/24	0	0	0
772	204000590	11/10/20	11/11/24	0	0	0
773	204000591	11/10/20	11/11/24	0	0	0
774	204000592	11/10/20	11/11/24	0	0	0
775	204000593	11/10/20	11/11/24	0	0	0
776	204000594	11/10/20	11/11/24	0	0	0
777	204000595	11/10/20	11/11/24	0	0	0
778	204000596	11/10/20	11/11/24	0	0	0
779	204000597	11/10/20	11/11/24	0	0	0
780	204000598	11/10/20	11/11/24	0	0	0
781	204000599	11/10/20	11/11/24	0	0	0
782	204000600	11/10/20	11/11/24	0	0	0
783	204000601	11/10/20	11/11/24	0	0	0
784	204000602	11/10/20	11/11/24	0	0	0
785	204000603	11/10/20	11/11/24	0	0	0
786	204000604	11/10/20	11/11/24	0	0	0
787	204000605	11/10/20	11/11/24	0	0	0
788	204000606	11/10/20	11/11/24	0	0	0
789	204000607	11/10/20	11/11/24	0	0	0
790	204000608	11/10/20	11/11/24	0	0	0
791	204000609	11/10/20	11/11/24	0	0	0
792	204000610	11/10/20	11/11/24	0	0	0
793	204000611	11/10/20	11/11/24	0	0	0
794	204000612	11/10/20	11/11/24	0	0	0
795	204000613	11/10/20	11/11/24	0	0	0
796	204000614	11/10/20	11/11/24	0	0	0
797	204000615	11/10/20	11/11/24	0	0	0
798	204000616	11/10/20	11/11/24	0	0	0
799	204000617	11/10/20	11/11/24	0	0	0
800	204000618	11/10/20	11/11/24	0	0	0
801	204000619	11/10/20	11/11/24	0	0	0
802	204000620	11/10/20	11/11/24	0	0	0
803	204000621	11/10/20	11/11/24	0	0	0
804	204000622	11/10/20	11/11/24	0	0	0
805	204000623	11/10/20	11/11/24	0	0	0
806	204000624	11/10/20	11/11/24	0	0	0
807	204000625	11/10/20	11/11/24	0	0	0
808	204000626	11/10/20	11/11/24	0	0	0
809	204000627	11/10/20	11/11/24	0	0	0
810	204000628	11/10/20	11/11/24	0	0	0
811	204000629	11/10/20	11/11/24	0	0	0
812	204000630	11/10/20	11/11/24	0	0	0
813	204000631	11/10/20	11/11/24	0	0	0
814	204000632	11/10/20	11/11/24	0	0	0
815	204000633	11/10/20	11/11/24	0	0	0
816	100000428	11/11/10	11/12/8	0	0	0
817	100000433	11/11/24	11/12/8	0	0	0
818	100000434	11/11/24	11/12/8	0	0	0
819	100000435	11/11/24	11/12/8	0	0	0
820	100000436	11/11/24	11/12/8	0	0	0
821	100000437	11/11/24	11/12/8	0	0	0
822	100000438	11/11/24	11/12/8	0	0	0
823	100000439	11/11/24	11/12/8	0	0	0
824	100000440	11/11/24	11/12/8	0	0	0
825	100000441	11/11/24	11/12/8	0	0	0
826	100000442	11/11/24	11/12/8	0	0	0
827	100000443	11/11/24	11/12/8	0	0	0
828	100000444	11/11/24	11/12/8	0	0	0
829	100000445	11/11/24	11/12/8	0	0	0
830	100000446	11/11/24	11/12/8	0	0	0
831	100000447	11/11/24	11/12/8	0	0	0
832	100000448	11/12/08	12/01/12	0	0	0
833	100000449	11/12/08	12/01/12	0	0	0
834	100000450	11/12/08	12/01/12	0	0	0
835	100000451	11/12/08	12/01/12	0	0	0
836	100000452	11/12/08	12/01/12	0	0	0
837	100000453	11/12/08	12/01/12	0	0	0
838	100000454	11/12/08	12/01/12	0	0	0
839	100000455	11/12/08	12/01/12	0	0	0
840	100000456	11/12/08	12/01/12	0	0	0
841	100000457	11/12/08	12/01/12	0	0	0
842	200000714	11/12/08	12/01/12	0	0	0
843	200000715	11/12/08	12/01/12	0	0	0
844	200000716	11/12/08	12/01/12	0	0	0
845	200000717	11/12/08	12/01/12	0	0	0
846	200000718	11/12/08	12/01/12	0	0	0
847	200000719	11/12/08	12/01/12	0	0	0
848	200000720	11/12/08	12/01/12	0	0	0
849	200000721	11/12/08	12/01/12	0	0	0
850	200000722	11/12/08	12/01/12	0	0	0
851	200000723	11/12/08	12/01/12	0	0	0
852	200000724	11/12/08	12/01/12	0	0	0
853	200000725	11/12/08	12/01/12	0	0	0
854	200000726	11/12/08	12/01/12	0	0	0
855	200000727	11/12/08	12/01/12	0	0	0
856	200000728	11/12/08	12/01/12	0	0	0
857	200000729	11/12/08	12/01/12	0	0	0
858	200000730	11/12/08	12/01/12	0	0	0
859	200000731	11/12/08	12/01/12	0	0	0
860	200000732	11/12/08	12/01/12	0	0	0
861	200000733	11/12/08	12/01/12	0	0	0
862	200000734	11/12/08	12/01/12	0	0	0
863	200000735	11/12/08	12/01/12	0	0	0
864	200000736	11/12/08	12/01/12	0	0	0
865	200000737	11/12/08	12/01/12	0	0	0
866	200000738	11/12/08	12/01/12	0	0	0
867	200000739	11/12/08	12/01/12	0	0	0
868	200000740	11/12/08	12/01/12	0	0	0
869	200000741	11/12/08	12/01/12	0	0	0
870	200000742	11/12/08	12/01/12	0	0	0
871	200000743	11/12/08	12/01/12	0	0	0
872	201000682	11/12/08	12/01/12	0	0	0
873	201000683	11/12/08	12/01/12	0	0	0
874	201000684	11/12/08	12/01/12	0	0	0
875	201000685	11/12/08	12/01/12	0	0	0
876	201000686	11/12/08	12/01/12	0	0	0
877	201000687	11/12/08	12/01/12	0	0	0
878	201000688	11/12/08	12/01/12	0	0	0
879	201000689	11/12/08	12/01/12	0	0	0
880	201000690	11/12/08	12/01/12	0	0	0
881	201000691	11/12/08	12/01/12	0	0	0
882	201000692	11/12/08	12/01/12	0	0	0
883	201000693	11/12/08	12/01/12	0	0	0
884	201000694	11/12/08	12/01/12	0	0	0
885	201000695	11/12/08	12/01/12	0	0	0
886	201000696	11/12/08	12/01/12	0	0	0
887	201000697	11/12/08	12/01/12	0	0	0
888	201000698	11/12/08	12/01/12	0	0	0
889	201000699	11/12/08	12/01/12	0	0	0
890	201000700	11/12/08	12/01/12	0	0	0
891	201000701	11/12/08	12/01/12	0	0	0
892	201000702	11/12/08	12/01/12	0	0	0
893	201000703	11/12/08	12/01/12	0	0	0
894	201000704	11/12/08	12/01/12	0	0	0
895	201000705	11/12/08	12/01/12	0	0	0
896	201000706	11/12/08	12/01/12	0	0	0
897	201000707	11/12/08	12/01/12	0	0	0
898	201000708	11/12/08	12/01/12	0	0	0
899	201000709	11/12/08	12/01/12	0	0	0
900	201000710	11/12/08	12/01/12	0	0	0
901	201000711	11/12/08	12/01/12	0	0	0
902	202000679	11/12/08	12/01/12	0	0	0
903	202000680	11/12/08	12/01/12	0	0	0
904	202000681	11/12/08	12/01/12	0	0	0
905	202000682	11/12/08	12/01/12	0	0	0
906	202000683	11/12/08	12/01/12	0	0	0
907	202000684	11/12/08	12/01/12	0	0	0
908	202000685	11/12/08	12/01/12	0	0	0
909	202000686	11/12/08	12/01/12	0	0	0
910	202000687	11/12/08	12/01/12	0	0	0
911	202000688	11/12/08	12/01/12	0	0	0
912	202000689	11/12/08	12/01/12	0	0	0
913	202000690	11/12/08	12/01/12	0	0	0
914	202000691	11/12/08	12/01/12	0	0	0
915	202000692	11/12/08	12/01/12	0	0	0
916	202000693	11/12/08	12/01/12	0	0	0
917	202000694	11/12/08	12/01/12	0	0	0
918	202000695	11/12/08	12/01/12	0	0	0
919	202000696	11/12/08	12/01/12	0	0	0
920	202000697	11/12/08	12/01/12	0	0	0
921	202000698	11/12/08	12/01/12	0	0	0
922	202000699	11/12/08	12/01/12	0	0	0
923	202000700	11/12/08	12/01/12	0	0	0
924	202000701	11/12/08	12/01/12	0	0	0
925	202000702	11/12/08	12/01/12	0	0	0
926	202000703	11/12/08	12/01/12	0	0	0
927	202000704	11/12/08	12/01/12	0	0	0
928	202000705	11/12/08	12/01/12	0	0	0
929	202000706	11/12/08	12/01/12	0	0	0
930	202000707	11/12/08	12/01/12	0	0	0
931	202000708	11/12/08	12/01/12	0	0	0
932	203000679	11/12/08	12/01/12	0	0	0
933	203000680	11/12/08	12/01/12	0	0	0
934	203000681	11/12/08	12/01/12	0	0	0
935	203000682	11/12/08	12/01/12	0	0	0
936	203000683	11/12/08	12/01/12	0	0	0
937	203000684	11/12/08	12/01/12	0	0	0
938	203000685	11/12/08	12/01/12	0	0	0
939	203000686	11/12/08	12/01/12	0	0	0
940	203000687	11/12/08	12/01/12	0	0	0
941	203000688	11/12/08	12/01/12	0	0	0
942	203000689	11/12/08	12/01/12	0	0	0
943	203000690	11/12/08	12/01/12	0	0	0
944	203000691	11/12/08	12/01/12	0	0	0
945	203000692	11/12/08	12/01/12	0	0	0
946	203000693	11/12/08	12/01/12	0	0	0
947	203000694	11/12/08	12/01/12	0	0	0
948	203000695	11/12/08	12/01/12	0	0	0
949	203000696	11/12/08	12/01/12	0	0	0
950	203000697	11/12/08	12/01/12	0	0	0
951	203000698	11/12/08	12/01/12	0	0	0
952	203000699	11/12/08	12/01/12	0	0	0
953	203000700	11/12/08	12/01/12	0	0	0
954	203000701	11/12/08	12/01/12	0	0	0
955	203000702	11/12/08	12/01/12	0	0	0
956	203000703	11/12/08	12/01/12	0	0	0
957	203000704	11/12/08	12/01/12	0	0	0
958	203000705	11/12/08	12/01/12	0	0	0
959	203000706	11/12/08	12/01/12	0	0	0
960	203000707	11/12/08	12/01/12	0	0	0
961	203000708	11/12/08	12/01/12	0	0	0
962	204000679	11/12/08	12/01/12	0	0	0
963	204000680	11/12/08	12/01/12	0	0	0
964	204000681	11/12/08	12/01/12	0	0	0
965	204000682	11/12/08	12/01/12	0	0	0
966	204000683	11/12/08	12/01/12	0	0	0
967	204000684	11/12/08	12/01/12	0	0	0
968	204000685	11/12/08	12/01/12	0	0	0
969	204000686	11/12/08	12/01/12	0	0	0
970	204000687	11/12/08	12/01/12	0	0	0
971	204000688	11/12/08	12/01/12	0	0	0
972	204000689	11/12/08	12/01/12	0	0	0
973	204000690	11/12/08	12/01/12	0	0	0
974	204000691	11/12/08	12/01/12	0	0	0
975	204000692	11/12/08	12/01/12	0	0	0
976	204000693	11/12/08	12/01/12	0	0	0
977	204000694	11/12/08	12/01/12	0	0	0
978	204000695	11/12/08	12/01/12	0	0	0
979	204000696	11/12/08	12/01/12	0	0	0
980	204000697	11/12/08	12/01/12	0	0	0
981	204000698	11/12/08	12/01/12	0	0	0
982	204000699	11/12/08	12/01/12	0	0	0
983	204000700	11/12/08	12/01/12	0	0	0
984	204000701	11/12/08	12/01/12	0	0	0
985	204000702	11/12/08	12/01/12	0	0	0
986	204000703	11/12/08	12/01/12	0	0	0
987	204000704	11/12/08	12/01/12	0	0	0
988	204000705	11/12/08	12/01/12	0	0	0
989	204000706	11/12/08	12/01/12	0	0	0
990	204000707	11/12/08	12/01/12	0	0	0
991	204000708	11/12/08	12/01/12	0	0	0
992	1000001	12/01/12	12/02/09	0	0	0
993	1000002	12/01/12	12/02/09	0	0	0
994	1000003	12/01/12	12/02/09	0	0	0
995	1000004	12/01/12	12/02/09	0	0	0
996	1000005	12/01/12	12/02/09	0	0	0
997	1000006	12/01/12	12/02/09	0	0	0
998	1000007	12/01/12	12/02/09	0	0	0
999	1000008	12/01/12	12/02/09	0	0	0
1000	1000009	12/01/12	12/02/09	0	0	0
1001	1000010	12/01/12	12/02/09	0	0	0
1002	1000011	12/01/12	12/02/09	0	0	0
1003	1000012	12/01/12	12/02/09	0	0	0
1004	1000013	12/01/12	12/02/09	0	0	0
1005	1000014	12/01/12	12/02/09	0	0	0
1006	1000015	12/01/12	12/02/09	0	0	0
1007	1000016	12/01/12	12/02/09	0	0	0
1008	1000017	12/01/12	12/02/09	0	0	0
1009	1000018	12/01/12	12/02/09	0	0	0
1010	1000019	12/01/12	12/02/09	0	0	0
1011	1000020	12/01/12	12/02/09	0	0	0
1012	1000021	12/01/12	12/02/09	0	0	0
1013	1000022	12/01/12	12/02/09	0	0	0
1014	1000023	12/01/12	12/02/09	0	0	0
1015	1000024	12/01/12	12/02/09	0	0	0
1016	1000025	12/01/12	12/02/09	0	0	0
1017	1200000	12/01/12	12/02/09	0	0	0
1018	1200001	12/01/12	12/02/09	0	0	0
1019	1200002	12/01/12	12/02/09	0	0	0
1020	1200003	12/01/12	12/02/09	0	0	0
1021	1200004	12/01/12	12/02/09	0	0	0
1022	1200005	12/01/12	12/02/09	0	0	0
1023	1200006	12/01/12	12/02/09	0	0	0
1024	1200007	12/01/12	12/02/09	0	0	0
1025	1200008	12/01/12	12/02/09	0	0	0
1026	1200009	12/01/12	12/02/09	0	0	0
1027	1200010	12/01/12	12/02/09	0	0	0
1028	1200011	12/01/12	12/02/09	0	0	0
1029	1200012	12/01/12	12/02/09	0	0	0
1030	1200013	12/01/12	12/02/09	0	0	0
1031	1200014	12/01/12	12/02/09	0	0	0
1032	1200015	12/01/12	12/02/09	0	0	0
1033	1200016	12/01/12	12/02/09	0	0	0
1034	1200017	12/01/12	12/02/09	0	0	0
1035	1200018	12/01/12	12/02/09	0	0	0
1036	1200019	12/01/12	12/02/09	0	0	0
1037	1200020	12/01/12	12/02/09	0	0	0
1038	1200021	12/01/12	12/02/09	0	0	0
1039	1200022	12/01/12	12/02/09	0	0	0
1040	1200023	12/01/12	12/02/09	0	0	0
1041	1200024	12/01/12	12/02/09	0	0	0
1042	1200025	12/01/12	12/02/09	0	0	0
1043	1200026	12/01/12	12/02/09	0	0	0
1044	1200027	12/01/12	12/02/09	0	0	0
1045	1200028	12/01/12	12/02/09	0	0	0
1046	1200029	12/01/12	12/02/09	0	0	0
1047	1200030	12/01/12	12/02/09	0	0	0
1048	1200031	12/01/12	12/02/09	0	0	0
1049	1200032	12/01/12	12/02/09	0	0	0
1050	1200033	12/01/12	12/02/09	0	0	0
1051	1200034	12/01/12	12/02/09	0	0	0
1052	1200035	12/01/12	12/02/09	0	0	0
1053	1200036	12/01/12	12/02/09	0	0	0
1054	1200037	12/01/12	12/02/09	0	0	0
1055	1200038	12/01/12	12/02/09	0	0	0
1056	1200039	12/01/12	12/02/09	0	0	0
1057	1200040	12/01/12	12/02/09	0	0	0
1058	1200041	12/01/12	12/02/09	0	0	0
1059	1200042	12/01/12	12/02/09	0	0	0
1060	1200043	12/01/12	12/02/09	0	0	0
1061	1200044	12/01/12	12/02/09	0	0	0
1062	1200045	12/01/12	12/02/09	0	0	0
1063	1200046	12/01/12	12/02/09	0	0	0
1064	1200047	12/01/12	12/02/09	0	0	0
1065	1200048	12/01/12	12/02/09	0	0	0
1066	1200049	12/01/12	12/02/09	0	0	0
1067	1200050	12/01/12	12/02/09	0	0	0
1068	1200051	12/01/12	12/02/09	0	0	0
1069	1200052	12/01/12	12/02/09	0	0	0
1070	1200053	12/01/12	12/02/09	0	0	0
1071	1200054	12/01/12	12/02/09	0	0	0
1072	1200055	12/01/12	12/02/09	0	0	0
1073	1200056	12/01/12	12/02/09	0	0	0
1074	1200057	12/01/12	12/02/09	0	0	0
1075	1200058	12/01/12	12/02/09	0	0	0
1076	1200059	12/01/12	12/02/09	0	0	0
1077	1200060	12/01/12	12/02/09	0	0	0
1078	1200061	12/01/12	12/02/09	0	0	0
1079	1200062	12/01/12	12/02/09	0	0	0
1080	1200063	12/01/12	12/02/09	0	0	0
1081	1200064	12/01/12	12/02/09	0	0	0
1082	1200065	12/01/12	12/02/09	0	0	0
1083	1200066	12/01/12	12/02/09	0	0	0
1084	1200067	12/01/12	12/02/09	0	0	0
1085	1200068	12/01/12	12/02/09	0	0	0
1086	1200069	12/01/12	12/02/09	0	0	0
1087	1200070	12/01/12	12/02/09	0	0	0
1088	1200071	12/01/12	12/02/09	0	0	0
1089	1200072	12/01/12	12/02/09	0	0	0
1090	1200073	12/01/12	12/02/09	0	0	0
1091	1200074	12/01/12	12/02/09	0	0	0
1092	1200075	12/01/12	12/02/09	0	0	0
1093	1200076	12/01/12	12/02/09	0	0	0
1094	1200077	12/01/12	12/02/09	0	0	0
1095	1200078	12/01/12	12/02/09	0	0	0
1096	1200079	12/01/12	12/02/09	0	0	0
1097	1200080	12/01/12	12/02/09	0	0	0
1098	1200081	12/01/12	12/02/09	0	0	0
1099	1200082	12/01/12	12/02/09	0	0	0
1100	1200083	12/01/12	12/02/09	0	0	0
1101	1200084	12/01/12	12/02/09	0	0	0
1102	1200085	12/01/12	12/02/09	0	0	0
1103	1200086	12/01/12	12/02/09	0	0	0
1104	1200087	12/01/12	12/02/09	0	0	0
1105	1200088	12/01/12	12/02/09	0	0	0
1106	1200089	12/01/12	12/02/09	0	0	0
1107	1000000	12/01/12	12/02/09	0	0	0
1108	1000029	12/02/09	12/03/08	0	0	0
1109	1000030	12/02/09	12/03/08	0	0	0
1110	1000031	12/02/09	12/03/08	0	0	0
1111	1000032	12/02/09	12/03/08	0	0	0
1112	1000033	12/02/09	12/03/08	0	0	0
1113	1000034	12/02/09	12/03/08	0	0	0
1114	1000035	12/02/09	12/03/08	0	0	0
1115	1000036	12/02/09	12/03/08	0	0	0
1116	1000037	12/02/09	12/03/08	0	0	0
1117	1000038	12/02/09	12/03/08	0	0	0
1118	1000039	12/02/09	12/03/08	0	0	0
1119	1000040	12/02/09	12/03/08	0	0	0
1120	1000041	12/02/09	12/03/08	0	0	0
1121	1000042	12/02/09	12/03/08	0	0	0
1122	1000043	12/02/09	12/03/08	0	0	0
1123	1200090	12/02/09	12/03/08	0	0	0
1124	1200093	12/02/09	12/03/08	0	0	0
1125	1200096	12/02/09	12/03/08	0	0	0
1126	1200099	12/02/09	12/03/08	0	0	0
1127	1200102	12/02/09	12/03/08	0	0	0
1128	1200105	12/02/09	12/03/08	0	0	0
1129	1200108	12/02/09	12/03/08	0	0	0
1130	1200111	12/02/09	12/03/08	0	0	0
1131	1200114	12/02/09	12/03/08	0	0	0
1132	1200117	12/02/09	12/03/08	0	0	0
1133	1200120	12/02/09	12/03/08	0	0	0
1134	1200123	12/02/09	12/03/08	0	0	0
1135	1200126	12/02/09	12/03/08	0	0	0
1136	1200129	12/02/09	12/03/08	0	0	0
1137	1200132	12/02/09	12/03/08	0	0	0
1138	1200135	12/02/09	12/03/08	0	0	0
1139	1200138	12/02/09	12/03/08	0	0	0
1140	1200141	12/02/09	12/03/08	0	0	0
1141	1200144	12/02/09	12/03/08	0	0	0
1142	1200147	12/02/09	12/03/08	0	0	0
1143	1200150	12/02/09	12/03/08	0	0	0
1144	1200153	12/02/09	12/03/08	0	0	0
1145	1200156	12/02/09	12/03/08	0	0	0
1146	1200159	12/02/09	12/03/08	0	0	0
1147	1200162	12/02/09	12/03/08	0	0	0
1148	1200165	12/02/09	12/03/08	0	0	0
1149	1200168	12/02/09	12/03/08	0	0	0
