ROWID	_NameID|INTEGER	_LevelLimit|INTEGER	_DescriptionID|INTEGER	_State1|INTEGER	_StateValue1|TEXT	_State2|INTEGER	_StateValue2|TEXT	_State3|INTEGER	_StateValue3|TEXT	_State4|INTEGER	_StateValue4|TEXT	_State5|INTEGER	_StateValue5|TEXT	_State6|INTEGER	_StateValue6|TEXT	_State7|INTEGER	_StateValue7|TEXT	_State8|INTEGER	_StateValue8|TEXT	_State9|INTEGER	_StateValue9|TEXT	_State10|INTEGER	_StateValue10|TEXT	_Color|INTEGER	_Type|INTEGER	_ColorValue|TEXT	_SkillLinkItemID|INTEGER	_TextInColor|TEXT	_TextOutColor|TEXT	_fixstate|INTEGER
210	1000008983	1	0	8	59	9	59	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
211	1000008984	1	0	25	-160	12	51	13	10	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
212	1000008985	1	0	8	61	0	11	1	7	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
213	9429	1	0	2	10	1	10	11	32	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
214	1000008987	1	0	2	11	8	17	25	-195	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
215	1000008988	1	0	19	0.05	0	-11	6	17	7	17	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
216	1000008989	1	0	3	10	4	10	5	10	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
217	1000008990	1	0	4	15	5	15	6	15	7	15	13	-16	15	-16	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
218	1000008991	1	0	0	6	25	195	8	62	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
219	1000008992	1	0	21	0.04	12	39	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
220	1000008993	1	0	3	-7	2	18	0	13	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
221	1000008994	1	0	0	11	1	11	4	19	5	19	2	-8	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
222	1000008995	1	0	8	78	9	78	3	13	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
223	1000008996	1	0	8	-66	1	10	3	11	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
224	1000008997	1	0	2	13	0	12	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
225	1000008998	1	0	1	25	3	29	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
226	1000008999	1	0	8	79	2	20	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
227	1000009000	1	0	6	40	7	40	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
228	1000001970	1	0	0	16	14	-33	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
229	1000009001	1	0	0	24	3	29	4	20	5	20	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
230	1000009002	1	0	16	0.04	20	0.04	17	0.06	21	0.06	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
231	1000009003	1	0	2	24	3	27	6	25	7	25	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
232	1000009004	1	0	14	47	12	60	2	-9	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
233	1000009005	1	0	0	29	1	3	8	64	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
234	1000009006	1	0	14	34	12	34	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
235	1000009007	1	0	25	300	-1		6	20	7	20	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
236	1000009008	1	0	2	17	1	-16	22	0.06	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
237	1000009009	1	0	23	0.06	25	310	-1	0	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
238	1000009010	1	0	18	0.05	19	-0.01	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
239	1000009011	1	0	3	27	0	27	1	27	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
240	1000009012	1	0	8	87	9	87	11	40	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
241	1000009013	1	0	4	33	5	33	6	33	7	33	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
242	1000009014	1	0	10	33	11	40	15	13	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
243	1000009015	1	0	9	70	6	32	7	32	13	73	11	21	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
244	1000009016	1	0	0	13	12	64	11	33	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
245	1000009017	1	0	2	29	9	95	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
246	1000009018	1	0	4	-3	5	-3	8	92	9	92	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
247	1000009019	1	0	25	450	1	35	3	39	2	39	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
248	1000009020	1	0	3	29	2	30	4	40	5	40	6	40	7	40	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
249	1000009021	1	0	100	10	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
250	1000009022	1	0	100	20	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
251	1000009241	1	0	0	20	14	60	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
252	1000009243	1	0	6	25	7	25	9	110	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
253	1000009242	1	0	1	24	12	80	-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
254	1000009653	1	1000050775	0	22	1	22	2	22	4	27	5	27	6	27	7	27	-1		-1		-1		0	0	0xFFFFFFFF	0			0
255	1000009654	1	0	8	86	9	86	3	17	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
256	1000009655	1	0	3	18	2	18	4	24	5	24	6	24	7	24	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
257	1000009656	1	0	0	19	2	19	1	21	4	24	5	24	6	24	7	24	-1		-1		-1		0	0	0xFFFFFFFF	0			0
258	1000009657	1	0	18	0.05	8	86	9	86	23	0.05	3	17	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
259	1000009658	1	0	0	19	2	20	1	19	3	20	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
260	1000009659	1	0	19	0.01	1	21	2	22	12	87	15	-17	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
261	1000009660	1	1000009661	3	7	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
262	1000010184	1	0	2	7	3	7	8	27	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
263	1000010356	1	0	25	58	3	8	4	7	5	7	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
264	1000010357	1	0	12	48	8	53	4	9	5	11	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
265	1000010358	1	0	2	12	3	12	4	12	5	12	6	12	7	12	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
266	1000010185	1	0	8	61	9	61	4	21	5	21	6	21	7	21	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
267	1000010186	1	0	3	10	2	10	25	657	-1		20	0.08	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
268	1000010187	1	0	0	19	1	19	2	19	4	21	5	21	6	21	7	21	-1		-1		-1		0	0	0xFFFFFFFF	0			0
269	1000001950	1	0	0	21	1	21	2	21	3	21	4	23	5	23	6	23	7	23	-1		-1		0	0	0xFFFFFFFF	0			0
270	1000010188	1	0	0	22	1	22	2	22	3	22	4	24	5	24	6	24	7	24	-1		-1		0	0	0xFFFFFFFF	0			0
271	1000010189	1	1000082478	0	24	1	24	2	24	3	24	4	27	5	27	6	27	7	27	-1		-1		0	0	0xFFFFFFFF	0			0
272	1000010538	1	1000050777	0	8	1	8	2	8	3	8	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
273	1000010539	1	0	0	9	2	9	3	9	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
274	1000010540	1	0	4	19	5	19	1	7	12	36	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
275	1000010541	1	0	4	24	5	24	6	24	7	24	0	7	1	7	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
276	1000010542	1	0	19	0.02	1	24	2	26	12	87	15	-17	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
277	1000010543	1	1000050778	3	19	2	19	4	24	5	24	6	24	7	24	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
278	1000010544	1	0	0	20	2	20	1	21	4	24	5	24	6	24	7	24	-1		-1		-1		0	0	0xFFFFFFFF	0			0
279	1000010545	1	0	18	0.06	8	86	9	86	23	0.05	3	17	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
280	1000010546	1	0	0	21	2	21	1	21	3	21	12	87	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
281	1000010547	1	1000010550	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
282	1000016862	1	1000050779	22	0.05	0	24	1	22	2	21	3	22	12	100	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
283	1000016863	1	0	25	274	-1		4	25	5	25	6	25	7	25	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
284	1000016864	1	0	25	345	-1		4	25	5	25	6	25	7	25	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
285	1000016865	1	0	25	380	1	27	2	26	12	96	14	90	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
286	1000018505	1	1000018509	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
287	1000018506	1	1000018510	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
288	1000018507	1	1000018511	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
289	1000018508	1	1000018512	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
290	1000017162	1	1000050780	0	6	1	6	3	6	4	6	5	6	8	78	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
291	1000017163	1	0	1	4	4	4	5	4	2	3	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
292	1000017164	1	0	8	49	1	3	2	-1	3	5	12	24	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
293	1000017165	1	0	0	3	1	2	2	2	11	13	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
294	1000017166	1	0	0	3	1	3	2	-1	3	5	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
295	1000017167	1	0	4	5	5	5	6	3	7	3	2	4	3	5	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
296	1000017168	1	0	2	7	9	43	4	-3	5	-3	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
297	1000017180	1	1000017181	0	4	1	4	2	4	3	4	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
298	1000017182	1	1000017183	3	5	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
299	1000017247	1	1000017252	25	300	-1		0	5	1	5	2	5	3	5	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
300	1000017248	1	1000017253	25	200	-1		0	3	1	3	2	3	3	3	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
301	1000017249	1	1000017254	25	100	-1		0	3	1	3	2	3	3	3	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
302	1000017250	1	1000017255	25	100	-1		0	3	1	3	2	3	3	3	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
303	1000017251	1	1000017256	25	50	-1		0	1	1	1	2	1	3	1	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
304	1000017324	1	1000017326	4	10	5	10	6	10	7	10	25	50	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
305	1000017325	1	1000017327	4	10	5	10	6	10	7	10	25	50	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
306	1000017583	1	1000017587	0	6	3	4	2	3	1	1	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
307	1000017584	1	1000017588	3	3	1	5	2	1	-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
308	1000017585	1	1000017589	1	3	2	4	-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
309	1000017586	1	1000017590	0	3	1	2	-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
310	1000017920	1	0	0	6	2	7	3	4	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
311	1000017921	1	0	1	5	0	7	2	7	3	5	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
312	1000017591	1	0	25	300	-1		1	17	2	5	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
313	1000017592	1	0	0	15	2	17	4	15	5	15	1	7	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
314	1000017985	1	0	4	20	5	20	6	25	7	25	12	50	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
315	1000017986	1	0	3	22	8	83	25	220	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
316	1000017593	1	0	18	0.05	1	21	2	27	25	360	12	90	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
317	1000017594	1	1000050781	25	350	8	96	2	17	1	18	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
318	1000006789	1	0	0	3	1	3	2	4	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
319	1000018100	1	0	0	4	1	5	2	5	3	5	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
320	1000018101	1	0	4	15	5	15	6	15	7	15	25	-25	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
321	1000018102	1	0	4	17	5	17	25	40	12	30	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
322	1000018103	1	0	6	18	7	18	25	60	12	30	14	-7	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
323	1000018104	1	1000018106	4	25	5	25	6	25	7	25	0	10	1	9	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
324	1000018105	1	1000018107	0	12	1	8	2	9	3	9	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
325	1000018109	1	1000018108	4	23	5	23	6	23	7	23	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
326	1000018501	1	1000018503	2	2	1	2	-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
327	1000018502	1	1000018504	25	50	-1		0	6	1	6	2	6	3	6	-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
328	1000018949	1	1000019238	4	40	5	40	6	40	7	40	20	0.05	21	0.05	22	0.05	23	0.1	27	20	-1		1	1	0xFF9966FF	0			0
329	1000019085	1	1000019370	25	10	-1		2	1	1	1	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
330	1000019187	1	1000019190	0	1	1	1	2	1	3	1	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
331	1000019188	1	1000019189	0	2	1	2	2	2	3	2	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
332	1000019313	1	1000019314	0	5	1	5	2	5	3	5	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
333	1000019722	1	1000019723	4	15	5	15	6	15	7	15	0	10	1	10	2	10	3	10	27	10	-1		1	1	0xFF9966FF	0			0
334	1000019931	1	0	4	25	5	25	6	25	7	25	0	30	1	30	2	30	3	30	-1		-1		1	1	0xFF9966FF	0			0
335	1000020086	1	1000020088	4	40	5	40	6	40	7	40	20	0.05	21	0.05	22	0.05	23	0.05	27	20	-1		1	1	0xFF9966FF	0			0
336	1000020259	1	1000021456	4	80	5	80	6	80	7	80	0	45	1	45	2	45	3	45	-1		12	30	0	0	0xFFFFFFFF	0			105
337	1000020260	1	0	0	25	3	10	12	30	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
338	1000020261	1	0	0	20	2	10	3	10	1	20	4	20	5	20	6	20	7	20	-1		-1		0	0	0xFFFFFFFF	0			0
339	1000020262	1	0	0	30	2	30	3	30	20	0.06	21	0.06	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
340	1000020263	1	1000050782	4	50	5	50	6	70	7	70	0	30	1	30	2	30	3	30	-1		-1		0	0	0xFFFFFFFF	0			0
341	1000020264	1	0	4	40	5	40	6	40	7	40	0	25	1	25	2	25	3	25	-1		-1		0	0	0xFFFFFFFF	0			0
342	1000020265	1	0	4	45	5	45	6	45	7	45	0	35	1	35	2	35	3	35	-1		-1		0	0	0xFFFFFFFF	0			0
343	1000020266	1	0	4	50	5	50	6	50	7	50	0	35	1	35	2	35	3	35	-1		-1		0	0	0xFFFFFFFF	0			0
344	1000020267	1	0	4	60	5	60	6	60	7	60	0	35	1	40	2	40	3	35	-1		-1		0	0	0xFFFFFFFF	0			0
345	1000020268	1	0	3	25	0	25	4	70	5	70	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
346	1000020269	1	0	0	45	2	47	4	70	5	70	6	80	7	80	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
347	1000020637	1	1000020638	0	9	1	5	2	2	3	7	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
348	1000020769	1	1000020780	4	40	5	40	6	40	7	40	20	0.05	21	0.05	22	0.05	23	0.1	27	20	-1		1	1	0xFF9966FF	0			0
349	1000020770	1	1000020781	4	35	5	35	6	35	7	35	20	0.04	21	0.04	22	0.04	23	0.09	27	15	-1		1	1	0xFF9966FF	0			0
350	1000020771	1	1000020782	4	45	5	45	6	45	7	45	20	0.06	21	0.06	22	0.06	23	0.11	27	22	-1		1	1	0xFF9966FF	0			0
351	1000020772	1	1000020773	0	19	1	19	2	19	3	19	23	0.1	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
352	1000020777	1	1000020783	4	25	5	25	6	25	7	25	0	30	1	30	2	30	3	30	-1		-1		1	1	0xFF9966FF	0			0
353	1000020778	1	1000020784	4	22	5	22	6	22	7	22	0	25	1	25	2	25	3	25	-1		-1		1	1	0xFF9966FF	0			0
354	1000020779	1	1000020785	4	28	5	28	6	28	7	28	0	33	1	33	2	33	3	33	-1		-1		1	1	0xFF9966FF	0			0
355	1000021162	1	0	25	200	-1		14	100	10	300	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
356	1000021163	1	0	25	50	-1		10	200	-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
357	1000021164	1	0	8	30	9	30	23	0.1	-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
358	1000021165	1	0	8	20	9	20	23	0.05	-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
359	1000021166	1	0	3	20	23	0.1	-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
360	1000021454	1	0	0	30	1	30	2	30	3	30	12	30	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
361	1000021455	1	1000021458	0	30	1	30	2	30	3	30	4	40	5	40	6	40	7	40	-1		-1		0	0	0xFFFFFFFF	0			0
362	1000021548	1	0	4	40	5	40	6	50	7	50	0	35	1	30	2	35	3	30	-1		-1		0	11	0xFFFFFFFF	0			0
363	1000021549	1	0	0	10	1	10	2	10	3	10	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
364	1000021928	1	0	4	30	5	30	6	30	7	30	16	0.03	17	0.03	18	0.03	19	0.03	-1		-1		1	1	0xFF9966FF	0			0
365	1000022639	1	1000120537	4	18	5	18	6	18	7	18	25	250	-1		-1		-1		-1		-1		3	0	0xFF99CC00	0	0xFFFFFFFF	0xFF99CC00	106
366	1000022640	1	1000120818	4	25	5	25	6	25	7	25	25	500	-1		-1		-1		-1		-1		3	0	0xFF99CC00	0	0xFFFFFFFF	0xFF99CC00	96
367	1000022641	1	1000120819	4	25	5	25	6	25	7	25	25	500	-1		-1		-1		-1		-1		3	0	0xFF99CC00	0	0xFFFFFFFF	0xFF99CC00	125
368	1000022642	1	1000050783	0	20	1	20	2	18	3	15	4	30	5	30	6	30	7	30	-1		-1		0	0	0xFFFFFFFF	0			0
369	1000022643	1	1000022652	0	20	1	20	2	18	3	15	4	30	5	30	6	30	7	30	-1		-1		0	0	0xFFFFFFFF	0			0
370	1000022644	1	1000022653	4	25	5	25	6	25	7	25	25	500	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
371	1000022645	1	1000050784	0	20	1	20	2	18	3	15	4	30	5	30	6	30	7	30	-1		-1		3	0	0xFF99CC00	0	0xFFFFFFFF	0xFF99CC00	107
372	1000022646	1	1000050785	0	25	1	25	2	23	3	20	4	40	5	40	6	40	7	40	29	5	-1		0	0	0xFFFFFFFF	0			0
373	1000022647	1	1000061012	0	45	1	45	2	40	3	35	4	60	5	60	6	60	7	60	29	10	-1		0	0	0xFFFFFFFF	0			0
374	1000022648	1	1000050786	0	25	1	25	2	23	3	20	4	40	5	40	6	40	7	40	29	5	-1		3	0	0xFF99CC00	0	0xFFFFFFFF	0xFF99CC00	97
375	1000022649	1	1000120820	4	25	5	25	6	23	7	23	25	500	-1		-1		-1		-1		-1		3	0	0xFF99CC00	0	0xFFFFFFFF	0xFF99CC00	108
376	1000022654	1	1000061013	0	50	1	50	2	45	3	40	4	65	5	65	6	65	7	65	29	15	-1		0	0	0xFFFFFFFF	0			0
377	1000023071	1	1000023072	4	22	5	22	6	22	7	22	0	27	1	27	2	27	3	27	-1		-1		1	1	0xFF9966FF	0			0
378	1000023103	1	1000023105	4	40	5	40	6	40	7	40	0	35	1	35	2	35	3	35	27	20	-1		1	1	0xFF9966FF	0			0
379	1000023104	1	1000023106	4	40	5	40	6	40	7	40	17	0.03	16	0.03	18	0.03	19	0.03	-1		-1		1	1	0xFF9966FF	0			0
380	1000023275	1	0	25	400	-1		6	40	7	40	4	40	5	40	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			109
381	1000023276	1	0	25	200	-1		6	20	7	20	4	20	5	20	18	0.03	19	0.03	-1		-1		0	0	0xFFFFFFFF	0			109
382	1000023277	1	0	0	20	1	25	6	30	7	30	25	200	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			109
383	1000023278	1	0	2	25	3	25	6	35	7	35	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			109
384	1000023279	1	0	0	28	2	28	6	35	7	35	4	20	5	20	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			109
385	1000023894	1	0	0	30	1	30	2	30	3	30	4	50	5	50	6	50	7	50	-1		-1		0	0	0xFFFFFFFF	0			0
386	1000024103	1	0	0	30	1	30	2	30	3	30	4	30	5	30	6	30	7	30	27	20	-1		1	1	0xFF9966FF	0			0
387	1000028489	1	0	0	25	1	25	2	24	3	25	4	30	5	30	6	30	7	30	-1		-1		0	0	0xFFFFFFFF	0			0
388	1000028490	1	1000028506	0	20	1	20	2	20	3	20	4	20	5	20	6	20	7	20	-1		-1		0	11	0xFFFFFFFF	0			0
389	1000028491	1	1000028495	0	40	1	40	2	40	3	40	4	85	5	85	6	85	7	85	12	40	-1		0	11	0xFFFFFFFF	0			0
390	1000028492	1	1000028496	0	35	1	35	2	35	3	35	4	75	5	75	6	75	7	75	12	35	-1		0	11	0xFFFFFFFF	0			0
391	1000028493	1	1000028497	0	30	1	30	2	30	3	30	4	60	5	60	6	60	7	60	12	30	-1		0	11	0xFFFFFFFF	0			0
392	1000028494	1	1000028498	0	30	1	30	2	30	3	30	4	40	5	40	6	40	7	40	12	20	-1		0	11	0xFFFFFFFF	0			0
393	1000029226	1	1000029228	13	10	15	10	11	10	-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
394	1000029227	1	1000029229	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
395	1000029541	1	1000050787	25	400	-1		6	40	7	40	4	40	5	40	18	0.03	19	0.03	-1		-1		0	0	0xFFFFFFFF	0			0
396	1000029542	1	0	25	300	-1		6	35	7	35	4	35	5	35	17	0.03	16	0.03	-1		-1		0	0	0xFFFFFFFF	0			0
397	1000036591	1	0	6	45	7	45	4	45	5	45	17	0.03	16	0.03	18	0.03	19	0.03	-1		-1		0	0	0xFFFFFFFF	0			0
398	1000029961	1	0	0	30	1	30	2	30	3	30	4	30	5	30	6	30	7	30	27	20	-1		1	1	0xFF9966FF	0			0
399	1000030657	1	1000030663	4	50	5	50	6	50	7	50	14	200	10	200	25	100	26	100	29	5	-1		1	1	0xFF9966FF	0			0
400	1000030658	1	1000030663	0	40	4	80	5	80	8	-200	14	250	10	250	-1		-1		-1		-1		1	1	0xFF9966FF	0			0
401	1000030659	1	1000030663	1	40	4	80	5	80	8	-200	14	250	10	250	-1		-1		-1		-1		1	1	0xFF9966FF	0			0
402	1000030660	1	1000030663	2	40	6	80	7	80	9	-200	14	200	10	200	-1		-1		-1		-1		1	1	0xFF9966FF	0			0
403	1000030661	1	1000030663	3	40	25	3000	12	750	-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			0
404	1000030662	1	1000030663	0	40	1	40	2	35	3	30	4	75	5	75	6	75	7	75	12	500	29	10	1	1	0xFF9966FF	0			0
405	1000030951	1	1000030952	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
406	1000030844	1	0	0	35	1	35	2	35	3	35	4	30	5	30	6	30	7	30	27	20	-1		1	1	0xFF9966FF	0			0
407	1000031192	1	1000031197	0	20	1	20	2	20	3	20	4	35	5	35	6	35	7	35	-1		-1		1	1	0xFF9966FF	0			0
408	1000031193	1	1000031198	0	20	1	20	2	20	3	20	4	35	5	35	6	35	7	35	-1		-1		1	1	0xFF9966FF	0			0
409	1000031194	1	1000031199	0	20	1	20	2	20	3	20	4	35	5	35	6	35	7	35	-1		-1		1	1	0xFF9966FF	0			0
410	1000031195	1	1000031200	0	20	1	20	2	20	3	20	4	35	5	35	6	35	7	35	-1		-1		1	1	0xFF9966FF	0			0
411	1000031196	1	1000031201	0	20	1	20	2	20	3	20	4	35	5	35	6	35	7	35	-1		-1		1	1	0xFF9966FF	0			0
