ROWID	_ItemID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_GroupID|INTEGER	_PrintID|TEXT	_PrintJob|TEXT	_GetLevel|TEXT	_GainID|TEXT	_DescriptionID|INTEGER	_DescriptionIDParam|TEXT
252	268466589	1	1000024096	800	1	7;62;67;63;64;68;69;90;91	1	0;0;0;0;0;0;0;0;0;0	0	
253	268466598	1	1000024096	800	1	8;72;73;74;98;99	1	0;0;0;0;0;0;0;0;0;0	0	
254	268466615	1	1000024096	800	1	9;77;78;79	1	0;0;0;0;0;0;0;0;0;0	0	
255	268488798	1	1000024096	800	1	201;100;102;103	1	0;0;0;0;0;0;0;0;0;0	0	
256	268466591	1	1000024096	800	2	1;12;25;26	1	0;0;0;0;0;0;0;0;0;0	0	
257	268466596	1	1000024096	800	2	2;15;31;32	1	0;0;0;0;0;0;0;0;0;0	0	
258	268466602	1	1000024096	800	2	4;22;43;44	1	0;0;0;0;0;0;0;0;0;0	0	
259	268466603	1	1000024096	800	2	3;17;18;35;36;38;37;84;85	1	0;0;0;0;0;0;0;0;0;0	0	
260	268466612	1	1000024096	800	2	6;54;57;55;56;58;59	1	0;0;0;0;0;0;0;0;0;0	0	
261	268466608	1	1000024096	800	2	5;46;48;47;86;87	1	0;0;0;0;0;0;0;0;0;0	0	
262	268466599	1	1000024096	800	2	7;62;67;63;64;68;69;90;91	1	0;0;0;0;0;0;0;0;0;0	0	
263	268466593	1	1000024096	800	3	1;12;26;25	1	0;0;0;0;0;0;0;0;0;0	0	
264	268466609	1	1000024096	800	3	2;14;29;30;80;81	1	0;0;0;0;0;0;0;0;0;0	0	
265	268466613	1	1000024096	800	3	4;20;41;42	1	0;0;0;0;0;0;0;0;0;0	0	
266	268466605	1	1000024096	800	3	3;17;18;35;36;38;37;84;85	1	0;0;0;0;0;0;0;0;0;0	0	
267	268466588	1	1000024096	800	4	1;11;12;23;24;25;26;75;76	1	0;0;0;0;0;0;0;0;0;0	0	
268	268466595	1	1000024096	800	4	8;72;73;74;92;93;94;98;99	1	0;0;0;0;0;0;0;0;0;0	0	
269	268466600	1	1000024096	800	4	4;20;22;41;42;43;44;82;83	1	0;0;0;0;0;0;0;0;0;0	0	
270	268466597	1	1000024096	800	4	3;17;18;35;36;38;37;84;85	1	0;0;0;0;0;0;0;0;0;0	0	
271	268466606	1	1000024096	800	4	6;54;57;55;56;58;59;88;89	1	0;0;0;0;0;0;0;0;0;0	0	
272	268466610	1	1000024096	800	4	7;62;67;63;64;68;69;90;91	1	0;0;0;0;0;0;0;0;0;0	0	
273	268466611	1	1000024096	800	4	5;46;49;48;47;50;51;86;87	1	0;0;0;0;0;0;0;0;0;0	0	
274	268466614	1	1000024096	800	4	2;14;29;30;80;81;15;31;32	1	0;0;0;0;0;0;0;0;0;0	0	
275	268466616	1	1000024096	800	4	9;77;78;79;95;96;97	1	0;0;0;0;0;0;0;0;0;0	0	
276	268488797	1	1000024096	800	4	201;100;102;103	1	0;0;0;0;0;0;0;0;0;0	0	
277	268466651	1	1000024096	800	5	0	1	0;0;0;0;0;0;0;0;0;0	0	
278	268466652	1	1000024096	800	6	0	1	0;0;0;0;0;0;0;0;0;0	0	
279	268466653	1	1000024096	800	7	0	1	0;0;0;0;0;0;0;0;0;0	0	
280	268466654	1	1000024096	800	8	0	1	0;0;0;0;0;0;0;0;0;0	0	
281	268466655	1	1000024096	800	9	0	1	0;0;0;0;0;0;0;0;0;0	0	
282	268465985	1	1000024096	900	1	1;11;23;24;75;76	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
283	268465987	1	1000024096	900	1	2;14;29;30	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
284	268465989	1	1000024096	900	1	4;20;41;42;82;83	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
285	268465996	1	1000024096	900	1	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
286	268465999	1	1000024096	900	1	6;54;57;55;56;58;59;88;89	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
287	268466002	1	1000024096	900	1	5;49;50;51	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
288	268465984	1	1000024096	900	1	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
289	268465993	1	1000024096	900	1	8;72;73;74;98;99	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
290	268466010	1	1000024096	900	1	9;77;78;79	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
291	268488608	1	1000024096	900	1	201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
292	268465986	1	1000024096	900	2	1;12;25;26	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
293	268465991	1	1000024096	900	2	2;15;31;32	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
294	268465997	1	1000024096	900	2	4;22;43;44	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
295	268465998	1	1000024096	900	2	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
296	268466007	1	1000024096	900	2	6;54;57;55;56;58;59	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
297	268466003	1	1000024096	900	2	5;46;48;47;86;87	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
298	268465994	1	1000024096	900	2	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
299	268480927	1	1000024096	900	2	92;93;94;8	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
300	268481166	1	1000024096	900	2	95;96;97;9	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
301	268465988	1	1000024096	900	3	1;12;26;25	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
302	268466004	1	1000024096	900	3	2;14;29;30;80;81	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
303	268466008	1	1000024096	900	3	4;20;41;42	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
304	268466000	1	1000024096	900	3	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
305	268465983	1	1000024096	900	4	1;11;12;23;24;25;26;75;76	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
306	268465990	1	1000024096	900	4	8;72;73;74;92;93;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
307	268465995	1	1000024096	900	4	4;20;22;41;42;43;44;82;83	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
308	268465992	1	1000024096	900	4	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
309	268466001	1	1000024096	900	4	6;54;57;55;56;58;59;88;89	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
310	268466005	1	1000024096	900	4	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
311	268466006	1	1000024096	900	4	5;46;49;48;47;50;51;86;87	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
312	268466009	1	1000024096	900	4	2;14;29;30;80;81;15;31;32	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
313	268466011	1	1000024096	900	4	9;77;78;79;95;96;97	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
314	268488607	1	1000024096	900	4	201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
315	268466099	1	1000024096	900	5	0	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
316	268466100	1	1000024096	900	6	0	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
317	268466101	1	1000024096	900	7	0	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
318	268466102	1	1000024096	900	8	0	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
319	268466103	1	1000024096	900	9	0	2	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097853},{1000102487}
320	268466043	1	1000024096	1000	1	1;11;23;24;75;76	3	0;0;0;0;0;0;0;0;0;0	0	
321	268466045	1	1000024096	1000	1	2;14;29;30	3	0;0;0;0;0;0;0;0;0;0	0	
322	268466047	1	1000024096	1000	1	4;20;41;42;82;83	3	0;0;0;0;0;0;0;0;0;0	0	
323	268466054	1	1000024096	1000	1	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	0	
324	268466057	1	1000024096	1000	1	6;54;57;55;56;58;59;88;89	3	0;0;0;0;0;0;0;0;0;0	0	
325	268466060	1	1000024096	1000	1	5;49;50;51	3	0;0;0;0;0;0;0;0;0;0	0	
326	268466042	1	1000024096	1000	1	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
327	268466051	1	1000024096	1000	1	8;72;73;74;98;99	3	0;0;0;0;0;0;0;0;0;0	0	
328	268466068	1	1000024096	1000	1	9;77;78;79	3	0;0;0;0;0;0;0;0;0;0	0	
329	268466044	1	1000024096	1000	2	1;12;25;26	3	0;0;0;0;0;0;0;0;0;0	0	
330	268466049	1	1000024096	1000	2	2;15;31;32	3	0;0;0;0;0;0;0;0;0;0	0	
331	268466055	1	1000024096	1000	2	4;22;43;44	3	0;0;0;0;0;0;0;0;0;0	0	
332	268466056	1	1000024096	1000	2	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	0	
333	268466065	1	1000024096	1000	2	6;54;57;55;56;58;59	3	0;0;0;0;0;0;0;0;0;0	0	
334	268466061	1	1000024096	1000	2	5;46;48;47;86;87	3	0;0;0;0;0;0;0;0;0;0	0	
335	268466052	1	1000024096	1000	2	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
336	268466046	1	1000024096	1000	3	1;12;26;25	3	0;0;0;0;0;0;0;0;0;0	0	
337	268466062	1	1000024096	1000	3	2;14;29;30;80;81	3	0;0;0;0;0;0;0;0;0;0	0	
338	268466066	1	1000024096	1000	3	4;20;41;42	3	0;0;0;0;0;0;0;0;0;0	0	
339	268466058	1	1000024096	1000	3	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	0	
340	268466041	1	1000024096	1000	4	1;11;12;23;24;25;26;75;76	3	0;0;0;0;0;0;0;0;0;0	0	
341	268466048	1	1000024096	1000	4	8;72;73;74;92;93;94;98;99	3	0;0;0;0;0;0;0;0;0;0	0	
342	268466053	1	1000024096	1000	4	4;20;22;41;42;43;44;82;83	3	0;0;0;0;0;0;0;0;0;0	0	
343	268466050	1	1000024096	1000	4	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	0	
344	268466059	1	1000024096	1000	4	6;54;57;55;56;58;59;88;89	3	0;0;0;0;0;0;0;0;0;0	0	
345	268466063	1	1000024096	1000	4	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
346	268466064	1	1000024096	1000	4	5;46;49;48;47;50;51;86;87	3	0;0;0;0;0;0;0;0;0;0	0	
347	268466067	1	1000024096	1000	4	2;14;29;30;80;81;15;31;32	3	0;0;0;0;0;0;0;0;0;0	0	
348	268466069	1	1000024096	1000	4	9;77;78;79;95;96;97	3	0;0;0;0;0;0;0;0;0;0	0	
349	268466109	1	1000024096	1000	5	0	3	0;0;0;0;0;0;0;0;0;0	0	
350	268466110	1	1000024096	1000	6	0	3	0;0;0;0;0;0;0;0;0;0	0	
351	268466111	1	1000024096	1000	7	0	3	0;0;0;0;0;0;0;0;0;0	0	
352	268466112	1	1000024096	1000	8	0	3	0;0;0;0;0;0;0;0;0;0	0	
353	268466113	1	1000024096	1000	9	0	3	0;0;0;0;0;0;0;0;0;0	0	
354	268466072	1	1000024096	1100	1	1;11;23;24;75;76	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
355	268466074	1	1000024096	1100	1	2;14;29;30	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
356	268466076	1	1000024096	1100	1	4;20;41;42;82;83	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
357	268466083	1	1000024096	1100	1	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
358	268466086	1	1000024096	1100	1	6;54;57;55;56;58;59;88;89	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
359	268466089	1	1000024096	1100	1	5;49;50;51	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
360	268466071	1	1000024096	1100	1	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
361	268466080	1	1000024096	1100	1	8;72;73;74;98;99	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
362	268466097	1	1000024096	1100	1	9;77;78;79	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
363	268466073	1	1000024096	1100	2	1;12;25;26	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
364	268466078	1	1000024096	1100	2	2;15;31;32	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
365	268466084	1	1000024096	1100	2	4;22;43;44	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
366	268466085	1	1000024096	1100	2	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
367	268466094	1	1000024096	1100	2	6;54;57;55;56;58;59	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
368	268466090	1	1000024096	1100	2	5;46;48;47;86;87	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
369	268466081	1	1000024096	1100	2	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
370	268466075	1	1000024096	1100	3	1;12;26;25	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
371	268466091	1	1000024096	1100	3	2;14;29;30;80;81	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
372	268466095	1	1000024096	1100	3	4;20;41;42	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
373	268466087	1	1000024096	1100	3	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
374	268466070	1	1000024096	1100	4	1;11;12;23;24;25;26;75;76	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
375	268466077	1	1000024096	1100	4	8;72;73;74;92;93;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
376	268466082	1	1000024096	1100	4	4;20;22;41;42;43;44;82;83	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
377	268466079	1	1000024096	1100	4	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
378	268466088	1	1000024096	1100	4	6;54;57;55;56;58;59;88;89	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
379	268466092	1	1000024096	1100	4	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
380	268466093	1	1000024096	1100	4	5;46;49;48;47;50;51;86;87	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
381	268466096	1	1000024096	1100	4	2;14;29;30;80;81;15;31;32	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
382	268466098	1	1000024096	1100	4	9;77;78;79;95;96;97	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000097885},{1000102489}
383	268466014	1	1000024096	1200	1	1;11;23;24;75;76	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
384	268466016	1	1000024096	1200	1	2;14;29;30	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
385	268466018	1	1000024096	1200	1	4;20;41;42;82;83	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
386	268466025	1	1000024096	1200	1	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
387	268466028	1	1000024096	1200	1	6;54;57;55;56;58;59;88;89	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
388	268466031	1	1000024096	1200	1	5;49;50;51	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
389	268466013	1	1000024096	1200	1	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
390	268466022	1	1000024096	1200	1	8;72;73;74;98;99	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
391	268466039	1	1000024096	1200	1	9;77;78;79	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
392	268466015	1	1000024096	1200	2	1;12;25;26	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
393	268466020	1	1000024096	1200	2	2;15;31;32	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
394	268466026	1	1000024096	1200	2	4;22;43;44	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
395	268466027	1	1000024096	1200	2	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
396	268466036	1	1000024096	1200	2	6;54;57;55;56;58;59	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
397	268466032	1	1000024096	1200	2	5;46;48;47;86;87	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
398	268466023	1	1000024096	1200	2	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
399	268466017	1	1000024096	1200	3	1;12;26;25	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
400	268466033	1	1000024096	1200	3	2;14;29;30;80;81	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
401	268466037	1	1000024096	1200	3	4;20;41;42	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
402	268466029	1	1000024096	1200	3	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
403	268466012	1	1000024096	1200	4	1;11;12;23;24;25;26;75;76	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
404	268466019	1	1000024096	1200	4	8;72;73;74;92;93;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
405	268466024	1	1000024096	1200	4	4;20;22;41;42;43;44;82;83	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
406	268466021	1	1000024096	1200	4	3;17;18;35;36;38;37;84;85	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
407	268466030	1	1000024096	1200	4	6;54;57;55;56;58;59;88;89	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
408	268466034	1	1000024096	1200	4	7;62;67;63;64;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
409	268466035	1	1000024096	1200	4	5;46;49;48;47;50;51;86;87	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
410	268466038	1	1000024096	1200	4	2;14;29;30;80;81;15;31;32	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
411	268466040	1	1000024096	1200	4	9;77;78;79;95;96;97	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
412	268466104	1	1000024096	1200	5	0	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
413	268466105	1	1000024096	1200	6	0	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
414	268466106	1	1000024096	1200	7	0	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
415	268466107	1	1000024096	1200	8	0	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
416	268466108	1	1000024096	1200	9	0	3	0;0;0;0;0;0;0;0;0;0	1000113597	{1000093118},{1000102488}
417	268468672	1	1000024096	1300	1	1;11;23;24;75;76	2	0;0;0;0;0;0;0;0;0;0	0	
418	268468674	1	1000024096	1300	1	2;14;29;30	2	0;0;0;0;0;0;0;0;0;0	0	
419	268468676	1	1000024096	1300	1	4;20;41;42;82;83	2	0;0;0;0;0;0;0;0;0;0	0	
420	268468683	1	1000024096	1300	1	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
421	268468686	1	1000024096	1300	1	6;54;57;55;56;58;59;88;89	2	0;0;0;0;0;0;0;0;0;0	0	
422	268468689	1	1000024096	1300	1	5;49;50;51	2	0;0;0;0;0;0;0;0;0;0	0	
423	268468671	1	1000024096	1300	1	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
424	268468680	1	1000024096	1300	1	8;72;73;74;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
425	268468697	1	1000024096	1300	1	9;77;78;79	2	0;0;0;0;0;0;0;0;0;0	0	
426	268488604	1	1000024096	1300	1	201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
427	268468673	1	1000024096	1300	2	1;12;25;26	2	0;0;0;0;0;0;0;0;0;0	0	
428	268468678	1	1000024096	1300	2	2;15;31;32	2	0;0;0;0;0;0;0;0;0;0	0	
429	268468684	1	1000024096	1300	2	4;22;43;44	2	0;0;0;0;0;0;0;0;0;0	0	
430	268468685	1	1000024096	1300	2	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
431	268468694	1	1000024096	1300	2	6;54;57;55;56;58;59	2	0;0;0;0;0;0;0;0;0;0	0	
432	268468690	1	1000024096	1300	2	5;46;48;47;86;87	2	0;0;0;0;0;0;0;0;0;0	0	
433	268468681	1	1000024096	1300	2	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
434	268480005	1	1000024096	1300	2	92;93;94;8	2	0;0;0;0;0;0;0;0;0;0	0	
435	268481170	1	1000024096	1300	2	95;96;97;9	2	0;0;0;0;0;0;0;0;0;0	0	
436	268468675	1	1000024096	1300	3	1;12;26;25	2	0;0;0;0;0;0;0;0;0;0	0	
437	268468691	1	1000024096	1300	3	2;14;29;30;80;81	2	0;0;0;0;0;0;0;0;0;0	0	
438	268468695	1	1000024096	1300	3	4;20;41;42	2	0;0;0;0;0;0;0;0;0;0	0	
439	268468687	1	1000024096	1300	3	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
440	268468670	1	1000024096	1300	4	1;11;12;23;24;25;26;75;76	2	0;0;0;0;0;0;0;0;0;0	0	
441	268468677	1	1000024096	1300	4	8;72;73;74;92;93;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
442	268468682	1	1000024096	1300	4	4;20;22;41;42;43;44;82;83	2	0;0;0;0;0;0;0;0;0;0	0	
443	268468679	1	1000024096	1300	4	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
444	268468688	1	1000024096	1300	4	6;54;57;55;56;58;59;88;89	2	0;0;0;0;0;0;0;0;0;0	0	
445	268468692	1	1000024096	1300	4	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
446	268468693	1	1000024096	1300	4	5;46;49;48;47;50;51;86;87	2	0;0;0;0;0;0;0;0;0;0	0	
447	268468696	1	1000024096	1300	4	2;14;29;30;80;81;15;31;32	2	0;0;0;0;0;0;0;0;0;0	0	
448	268468698	1	1000024096	1300	4	9;77;78;79;95;96;97	2	0;0;0;0;0;0;0;0;0;0	0	
449	268488603	1	1000024096	1300	4	201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
450	268468699	1	1000024096	1300	5	0	2	0;0;0;0;0;0;0;0;0;0	0	
451	268468700	1	1000024096	1300	6	0	2	0;0;0;0;0;0;0;0;0;0	0	
452	268468701	1	1000024096	1300	7	0	2	0;0;0;0;0;0;0;0;0;0	0	
453	268468702	1	1000024096	1300	8	0	2	0;0;0;0;0;0;0;0;0;0	0	
454	268468703	1	1000024096	1300	9	0	2	0;0;0;0;0;0;0;0;0;0	0	
455	268465761	1	1000024096	1310	1	1;11;23;24;75;76	2	0;0;0;0;0;0;0;0;0;0	0	
456	268465763	1	1000024096	1310	1	2;14;29;30	2	0;0;0;0;0;0;0;0;0;0	0	
457	268465765	1	1000024096	1310	1	4;20;41;42;82;83	2	0;0;0;0;0;0;0;0;0;0	0	
458	268465772	1	1000024096	1310	1	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
459	268465775	1	1000024096	1310	1	6;54;57;55;56;58;59;88;89	2	0;0;0;0;0;0;0;0;0;0	0	
460	268465778	1	1000024096	1310	1	5;49;50;51	2	0;0;0;0;0;0;0;0;0;0	0	
461	268465760	1	1000024096	1310	1	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
462	268465769	1	1000024096	1310	1	8;72;73;74;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
463	268465786	1	1000024096	1310	1	9;77;78;79	2	0;0;0;0;0;0;0;0;0;0	0	
464	268465762	1	1000024096	1310	2	1;12;25;26	2	0;0;0;0;0;0;0;0;0;0	0	
465	268465767	1	1000024096	1310	2	2;15;31;32	2	0;0;0;0;0;0;0;0;0;0	0	
466	268465773	1	1000024096	1310	2	4;22;43;44	2	0;0;0;0;0;0;0;0;0;0	0	
467	268465774	1	1000024096	1310	2	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
468	268465783	1	1000024096	1310	2	6;54;57;55;56;58;59	2	0;0;0;0;0;0;0;0;0;0	0	
469	268465779	1	1000024096	1310	2	5;46;48;47;86;87	2	0;0;0;0;0;0;0;0;0;0	0	
470	268465770	1	1000024096	1310	2	7;62;67;63;64;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
471	268465764	1	1000024096	1310	3	1;12;26;25	2	0;0;0;0;0;0;0;0;0;0	0	
472	268465780	1	1000024096	1310	3	2;14;29;30;80;81	2	0;0;0;0;0;0;0;0;0;0	0	
473	268465784	1	1000024096	1310	3	4;20;41;42	2	0;0;0;0;0;0;0;0;0;0	0	
474	268465776	1	1000024096	1310	3	3;17;18;35;36;38;37;84;85	2	0;0;0;0;0;0;0;0;0;0	0	
475	268465759	1	1000024096	1310	4	1;11;12;23;24;25;26;75;76	2	0;0;0;0;0;0;0;0;0;0	0	
