ROWID	_TabNum|INTEGER	_Class|INTEGER	_DesignID|INTEGER	_Position|INTEGER	_PositionName|INTEGER	_ColorSort|INTEGER	_ColorName|INTEGER	_StateNum|INTEGER	_Helmet|INTEGER	_Body|INTEGER	_Leg|INTEGER	_Glove|INTEGER	_Boots|INTEGER	_MainWeapon|INTEGER	_SubWeapon|INTEGER
1006	18	1	41	6	1000130241	1	1000111881	1	1073884342	1073884343	1073884344	1073884345	1073884346	1073884882	1073884883
1007	18	1	41	6	1000130241	2	1000111882	1	1073884347	1073884348	1073884349	1073884350	1073884351	1073884918	1073884919
1008	18	1	41	6	1000130241	3	1000111883	1	1073884352	1073884353	1073884354	1073884355	1073884356	1073884954	1073884955
1009	18	2	41	6	1000130241	1	1000111884	1	1073884357	1073884358	1073884359	1073884360	1073884361	1073884884	1073884885
1010	18	2	41	6	1000130241	2	1000111885	1	1073884362	1073884363	1073884364	1073884365	1073884366	1073884920	1073884921
1011	18	2	41	6	1000130241	3	1000111886	1	1073884367	1073884368	1073884369	1073884370	1073884371	1073884956	1073884957
1012	18	3	41	6	1000130241	1	1000111887	1	1073884372	1073884373	1073884374	1073884375	1073884376	1073884886	1073884887
1013	18	3	41	6	1000130241	2	1000111888	1	1073884377	1073884378	1073884379	1073884380	1073884381	1073884922	1073884923
1014	18	3	41	6	1000130241	3	1000111889	1	1073884382	1073884383	1073884384	1073884385	1073884386	1073884958	1073884959
1015	18	4	41	6	1000130241	1	1000111890	1	1073884387	1073884388	1073884389	1073884390	1073884391	1073884888	1073884889
1016	18	4	41	6	1000130241	2	1000111891	1	1073884392	1073884393	1073884394	1073884395	1073884396	1073884924	1073884925
1017	18	4	41	6	1000130241	3	1000111892	1	1073884397	1073884398	1073884399	1073884400	1073884401	1073884960	1073884961
1018	18	5	41	6	1000130241	1	1000111893	1	1073884402	1073884403	1073884404	1073884405	1073884406	1073884890	1073884891
1019	18	5	41	6	1000130241	2	1000111894	1	1073884407	1073884408	1073884409	1073884410	1073884411	1073884926	1073884927
1020	18	5	41	6	1000130241	3	1000111895	1	1073884412	1073884413	1073884414	1073884415	1073884416	1073884962	1073884963
1021	18	6	41	6	1000130241	1	1000111896	1	1073884417	1073884418	1073884419	1073884420	1073884421	1073884892	1073884893
1022	18	6	41	6	1000130241	2	1000111897	1	1073884422	1073884423	1073884424	1073884425	1073884426	1073884928	1073884929
1023	18	6	41	6	1000130241	3	1000111898	1	1073884427	1073884428	1073884429	1073884430	1073884431	1073884964	1073884965
1024	18	7	41	6	1000130241	1	1000111899	1	1073884432	1073884433	1073884434	1073884435	1073884436	1073884894	1073884895
1025	18	7	41	6	1000130241	2	1000111900	1	1073884437	1073884438	1073884439	1073884440	1073884441	1073884930	1073884931
1026	18	7	41	6	1000130241	3	1000111901	1	1073884442	1073884443	1073884444	1073884445	1073884446	1073884966	1073884967
1027	18	8	41	6	1000130241	1	1000111902	1	1073884447	1073884448	1073884449	1073884450	1073884451	1073884896	1073884897
1028	18	8	41	6	1000130241	2	1000111903	1	1073884452	1073884453	1073884454	1073884455	1073884456	1073884932	1073884933
1029	18	8	41	6	1000130241	3	1000111904	1	1073884457	1073884458	1073884459	1073884460	1073884461	1073884968	1073884969
1030	18	9	41	6	1000130241	1	1000111905	1	1073884462	1073884463	1073884464	1073884465	1073884466	1073884898	1073884899
1031	18	9	41	6	1000130241	2	1000111906	1	1073884467	1073884468	1073884469	1073884470	1073884471	1073884934	1073884935
1032	18	9	41	6	1000130241	3	1000111907	1	1073884472	1073884473	1073884474	1073884475	1073884476	1073884970	1073884971
1033	18	1	42	7	1000130243	1	1000131417	1	1073905190	1073905191	0	0	0	1073905172	1073905173
1034	18	1	42	7	1000130243	2	1000131418	1	1073905192	1073905193	0	0	0	1073905172	1073905173
1035	18	1	42	7	1000130243	3	1000131419	1	1073905194	1073905195	0	0	0	1073905172	1073905173
1036	18	2	42	7	1000130243	1	1000131420	1	1073905196	1073905197	0	0	0	1073905174	1073905175
1037	18	2	42	7	1000130243	2	1000131421	1	1073905198	1073905199	0	0	0	1073905174	1073905175
1038	18	2	42	7	1000130243	3	1000131422	1	1073905200	1073905201	0	0	0	1073905174	1073905175
1039	18	3	42	7	1000130243	1	1000131423	1	1073905202	1073905203	0	0	0	1073905176	1073905177
1040	18	3	42	7	1000130243	2	1000131424	1	1073905204	1073905205	0	0	0	1073905176	1073905177
1041	18	3	42	7	1000130243	3	1000131425	1	1073905206	1073905207	0	0	0	1073905176	1073905177
1042	18	4	42	7	1000130243	1	1000131426	1	1073905208	1073905209	0	0	0	1073905178	1073905179
1043	18	4	42	7	1000130243	2	1000131427	1	1073905210	1073905211	0	0	0	1073905178	1073905179
1044	18	4	42	7	1000130243	3	1000131428	1	1073905212	1073905213	0	0	0	1073905178	1073905179
1045	18	5	42	7	1000130243	1	1000131420	1	1073905214	1073905215	0	0	0	1073905180	1073905181
1046	18	5	42	7	1000130243	2	1000131418	1	1073905216	1073905217	0	0	0	1073905180	1073905181
1047	18	5	42	7	1000130243	3	1000131429	1	1073905218	1073905219	0	0	0	1073905180	1073905181
1048	18	6	42	7	1000130243	1	1000131421	1	1073905220	1073905221	0	0	0	1073905182	1073905183
1049	18	6	42	7	1000130243	2	1000131424	1	1073905222	1073905223	0	0	0	1073905182	1073905183
1050	18	6	42	7	1000130243	3	1000131419	1	1073905224	1073905225	0	0	0	1073905182	1073905183
1051	18	7	42	7	1000130243	1	1000131430	1	1073905226	1073905227	0	0	0	1073905184	1073905185
1052	18	7	42	7	1000130243	2	1000131418	1	1073905228	1073905229	0	0	0	1073905184	1073905185
1053	18	7	42	7	1000130243	3	1000131419	1	1073905230	1073905231	0	0	0	1073905184	1073905185
1054	18	8	42	7	1000130243	1	1000131431	1	1073905232	1073905233	0	0	0	1073905186	1073905187
1055	18	8	42	7	1000130243	2	1000131432	1	1073905234	1073905235	0	0	0	1073905186	1073905187
1056	18	8	42	7	1000130243	3	1000131433	1	1073905236	1073905237	0	0	0	1073905186	1073905187
1057	18	9	42	7	1000130243	1	1000131429	1	1073905238	1073905239	0	0	0	1073905188	1073905189
1058	18	9	42	7	1000130243	2	1000131418	1	1073905240	1073905241	0	0	0	1073905188	1073905189
1059	18	9	42	7	1000130243	3	1000131422	1	1073905242	1073905243	0	0	0	1073905188	1073905189
1060	18	1	43	8	1000130244	1	1000113074	1	1073882193	1073882194	1073882195	1073882196	1073882197	1073882733	1073882734
1061	18	1	43	8	1000130244	2	1000113075	1	1073882198	1073882199	1073882200	1073882201	1073882202	1073882733	1073882734
1062	18	1	43	8	1000130244	3	1000113076	1	1073882203	1073882204	1073882205	1073882206	1073882207	1073882733	1073882734
1063	18	2	43	8	1000130244	1	1000113077	1	1073882208	1073882209	1073882210	1073882211	1073882212	1073882735	1073882736
1064	18	2	43	8	1000130244	2	1000113078	1	1073882213	1073882214	1073882215	1073882216	1073882217	1073882735	1073882736
1065	18	2	43	8	1000130244	3	1000113079	1	1073882218	1073882219	1073882220	1073882221	1073882222	1073882735	1073882736
1066	18	3	43	8	1000130244	1	1000113080	1	1073882223	1073882224	1073882225	1073882226	1073882227	1073882737	1073882738
1067	18	3	43	8	1000130244	2	1000113081	1	1073882228	1073882229	1073882230	1073882231	1073882232	1073882737	1073882738
1068	18	3	43	8	1000130244	3	1000113082	1	1073882233	1073882234	1073882235	1073882236	1073882237	1073882737	1073882738
1069	18	4	43	8	1000130244	1	1000113083	1	1073882238	1073882239	1073882240	1073882241	1073882242	1073882739	1073882740
1070	18	4	43	8	1000130244	2	1000113084	1	1073882243	1073882244	1073882245	1073882246	1073882247	1073882739	1073882740
1071	18	4	43	8	1000130244	3	1000113085	1	1073882248	1073882249	1073882250	1073882251	1073882252	1073882739	1073882740
1072	18	5	43	8	1000130244	1	1000113086	1	1073882253	1073882254	1073882255	1073882256	1073882257	1073882741	1073882742
1073	18	5	43	8	1000130244	2	1000113087	1	1073882258	1073882259	1073882260	1073882261	1073882262	1073882741	1073882742
1074	18	5	43	8	1000130244	3	1000113088	1	1073882263	1073882264	1073882265	1073882266	1073882267	1073882741	1073882742
1075	18	6	43	8	1000130244	1	1000113089	1	1073882268	1073882269	1073882270	1073882271	1073882272	1073882743	1073882744
1076	18	6	43	8	1000130244	2	1000113090	1	1073882273	1073882274	1073882275	1073882276	1073882277	1073882743	1073882744
1077	18	6	43	8	1000130244	3	1000113091	1	1073882278	1073882279	1073882280	1073882281	1073882282	1073882743	1073882744
1078	18	7	43	8	1000130244	1	1000113092	1	1073882283	1073882284	1073882285	1073882286	1073882287	1073882745	1073882746
1079	18	7	43	8	1000130244	2	1000113093	1	1073882288	1073882289	1073882290	1073882291	1073882292	1073882745	1073882746
1080	18	7	43	8	1000130244	3	1000113094	1	1073882293	1073882294	1073882295	1073882296	1073882297	1073882745	1073882746
1081	18	8	43	8	1000130244	1	1000113095	1	1073882298	1073882299	1073882300	1073882301	1073882302	1073882747	1073882748
1082	18	8	43	8	1000130244	2	1000113096	1	1073882303	1073882304	1073882305	1073882306	1073882307	1073882747	1073882748
1083	18	8	43	8	1000130244	3	1000113097	1	1073882308	1073882309	1073882310	1073882311	1073882312	1073882747	1073882748
1084	18	9	43	8	1000130244	1	1000113098	1	1073882313	1073882314	1073882315	1073882316	1073882317	1073882749	1073882750
1085	18	9	43	8	1000130244	2	1000113099	1	1073882318	1073882319	1073882320	1073882321	1073882322	1073882749	1073882750
1086	18	9	43	8	1000130244	3	1000113100	1	1073882323	1073882324	1073882325	1073882326	1073882327	1073882749	1073882750
1087	15	9	2	3	1000089516	1	1000132167	1	1073900500	1073900501	0	0	0	1073900512	1073900513
1088	15	9	2	3	1000089516	2	1000132168	1	1073900502	1073900503	0	0	0	1073900512	1073900513
1089	15	9	2	3	1000089516	3	1000132169	1	1073900504	1073900505	0	0	0	1073900512	1073900513
1090	18	1	44	9	1000130298	1	1000139727	1	1073901525	1073901526	1073901527	1073901528	1073901529	1073901660	1073901661
1091	18	1	44	9	1000130298	2	1000139728	1	1073901530	1073901531	1073901532	1073901533	1073901534	1073901660	1073901661
1092	18	1	44	9	1000130298	3	1000139729	1	1073901535	1073901536	1073901537	1073901538	1073901539	1073901660	1073901661
1093	18	2	44	9	1000130298	1	1000139730	1	1073901540	1073901541	1073901542	1073901543	1073901544	1073901662	1073901663
1094	18	2	44	9	1000130298	2	1000139731	1	1073901545	1073901546	1073901547	1073901548	1073901549	1073901662	1073901663
1095	18	2	44	9	1000130298	3	1000139732	1	1073901550	1073901551	1073901552	1073901553	1073901554	1073901662	1073901663
1096	18	3	44	9	1000130298	1	1000139733	1	1073901555	1073901556	1073901557	1073901558	1073901559	1073901664	1073901665
1097	18	3	44	9	1000130298	2	1000139734	1	1073901560	1073901561	1073901562	1073901563	1073901564	1073901664	1073901665
1098	18	3	44	9	1000130298	3	1000139735	1	1073901565	1073901566	1073901567	1073901568	1073901569	1073901664	1073901665
1099	18	4	44	9	1000130298	1	1000139736	1	1073901570	1073901571	1073901572	1073901573	1073901574	1073901666	1073901667
1100	18	4	44	9	1000130298	2	1000139737	1	1073901575	1073901576	1073901577	1073901578	1073901579	1073901666	1073901667
1101	18	4	44	9	1000130298	3	1000139738	1	1073901580	1073901581	1073901582	1073901583	1073901584	1073901666	1073901667
1102	18	5	44	9	1000130298	1	1000139739	1	1073901585	1073901586	1073901587	1073901588	1073901589	1073901668	1073901669
1103	18	5	44	9	1000130298	2	1000139740	1	1073901590	1073901591	1073901592	1073901593	1073901594	1073901668	1073901669
1104	18	5	44	9	1000130298	3	1000139741	1	1073901595	1073901596	1073901597	1073901598	1073901599	1073901668	1073901669
1105	18	6	44	9	1000130298	1	1000139742	1	1073901600	1073901601	1073901602	1073901603	1073901604	1073901670	1073901671
1106	18	6	44	9	1000130298	2	1000139743	1	1073901605	1073901606	1073901607	1073901608	1073901609	1073901670	1073901671
1107	18	6	44	9	1000130298	3	1000139744	1	1073901610	1073901611	1073901612	1073901613	1073901614	1073901670	1073901671
1108	18	7	44	9	1000130298	1	1000139745	1	1073901615	1073901616	1073901617	1073901618	1073901619	1073901672	1073901673
1109	18	7	44	9	1000130298	2	1000139746	1	1073901620	1073901621	1073901622	1073901623	1073901624	1073901672	1073901673
1110	18	7	44	9	1000130298	3	1000139747	1	1073901625	1073901626	1073901627	1073901628	1073901629	1073901672	1073901673
1111	18	8	44	9	1000130298	1	1000139748	1	1073901630	1073901631	1073901632	1073901633	1073901634	1073901674	1073901675
1112	18	8	44	9	1000130298	2	1000139749	1	1073901635	1073901636	1073901637	1073901638	1073901639	1073901674	1073901675
1113	18	8	44	9	1000130298	3	1000139750	1	1073901640	1073901641	1073901642	1073901643	1073901644	1073901674	1073901675
1114	18	9	44	9	1000130298	1	1000139751	1	1073901645	1073901646	1073901647	1073901648	1073901649	1073901676	1073901677
1115	18	9	44	9	1000130298	2	1000139752	1	1073901650	1073901651	1073901652	1073901653	1073901654	1073901676	1073901677
1116	18	9	44	9	1000130298	3	1000139753	1	1073901655	1073901656	1073901657	1073901658	1073901659	1073901676	1073901677
1117	18	1	45	10	1000130302	1	1000148969	1	1073908738	1073908739	1073908740	1073908741	1073908742	1073908873	1073908874
1118	18	1	45	10	1000130302	2	1000148970	1	1073908743	1073908744	1073908745	1073908746	1073908747	1073908873	1073908874
1119	18	1	45	10	1000130302	3	1000148971	1	1073908748	1073908749	1073908750	1073908751	1073908752	1073908873	1073908874
1120	18	2	45	10	1000130302	1	1000148972	1	1073908753	1073908754	1073908755	1073908756	1073908757	1073908875	1073908876
1121	18	2	45	10	1000130302	2	1000148973	1	1073908758	1073908759	1073908760	1073908761	1073908762	1073908875	1073908876
1122	18	2	45	10	1000130302	3	1000148974	1	1073908763	1073908764	1073908765	1073908766	1073908767	1073908875	1073908876
1123	18	3	45	10	1000130302	1	1000148975	1	1073908768	1073908769	1073908770	1073908771	1073908772	1073908877	1073908878
1124	18	3	45	10	1000130302	2	1000148976	1	1073908773	1073908774	1073908775	1073908776	1073908777	1073908877	1073908878
1125	18	3	45	10	1000130302	3	1000148977	1	1073908778	1073908779	1073908780	1073908781	1073908782	1073908877	1073908878
1126	18	4	45	10	1000130302	1	1000148978	1	1073908783	1073908784	1073908785	1073908786	1073908787	1073908879	1073908880
1127	18	4	45	10	1000130302	2	1000148979	1	1073908788	1073908789	1073908790	1073908791	1073908792	1073908879	1073908880
1128	18	4	45	10	1000130302	3	1000148980	1	1073908793	1073908794	1073908795	1073908796	1073908797	1073908879	1073908880
1129	18	5	45	10	1000130302	1	1000148981	1	1073908798	1073908799	1073908800	1073908801	1073908802	1073908881	1073908882
1130	18	5	45	10	1000130302	2	1000148982	1	1073908803	1073908804	1073908805	1073908806	1073908807	1073908881	1073908882
1131	18	5	45	10	1000130302	3	1000148983	1	1073908808	1073908809	1073908810	1073908811	1073908812	1073908881	1073908882
1132	18	6	45	10	1000130302	1	1000148984	1	1073908813	1073908814	1073908815	1073908816	1073908817	1073908883	1073908884
1133	18	6	45	10	1000130302	2	1000148985	1	1073908818	1073908819	1073908820	1073908821	1073908822	1073908883	1073908884
1134	18	6	45	10	1000130302	3	1000148986	1	1073908823	1073908824	1073908825	1073908826	1073908827	1073908883	1073908884
1135	18	7	45	10	1000130302	1	1000148987	1	1073908828	1073908829	1073908830	1073908831	1073908832	1073908885	1073908886
1136	18	7	45	10	1000130302	2	1000148988	1	1073908833	1073908834	1073908835	1073908836	1073908837	1073908885	1073908886
1137	18	7	45	10	1000130302	3	1000148989	1	1073908838	1073908839	1073908840	1073908841	1073908842	1073908885	1073908886
1138	18	8	45	10	1000130302	1	1000148990	1	1073908843	1073908844	1073908845	1073908846	1073908847	1073908887	1073908888
1139	18	8	45	10	1000130302	2	1000148991	1	1073908848	1073908849	1073908850	1073908851	1073908852	1073908887	1073908888
1140	18	8	45	10	1000130302	3	1000148992	1	1073908853	1073908854	1073908855	1073908856	1073908857	1073908887	1073908888
1141	18	9	45	10	1000130302	1	1000148993	1	1073908858	1073908859	1073908860	1073908861	1073908862	1073908889	1073908890
1142	18	9	45	10	1000130302	2	1000148994	1	1073908863	1073908864	1073908865	1073908866	1073908867	1073908889	1073908890
1143	18	9	45	10	1000130302	3	1000148995	1	1073908868	1073908869	1073908870	1073908871	1073908872	1073908889	1073908890
