ROWID	_MailType|INTEGER	_MailSender|INTEGER	_MailTitle|INTEGER	_MailText|INTEGER	_MailPresentItem1|INTEGER	_Count1|INTEGER	_MailPresentItem2|INTEGER	_Count2|INTEGER	_MailPresentItem3|INTEGER	_Count3|INTEGER	_MailPresentItem4|INTEGER	_Count4|INTEGER	_MailPresentItem5|INTEGER	_Count5|INTEGER	_MailPresentMoney|INTEGER	_IsCash|BOOLEAN	_KeepBoxReceive|INTEGER	_KeepBoxType|INTEGER	_KeepBoxLevelMin|INTEGER	_KeepBoxLevelMax|INTEGER	_KeepBoxClass|INTEGER	_MailTab|INTEGER
2688	24	1000009487	1000078107	1000078117	268466189	10	268442257	5	0	0	0	0	0	0	1000000	false	0	0	0	0	0	4
2689	24	1000009487	1000078107	1000078118	268466189	10	268466749	5	0	0	0	0	0	0	2000000	false	0	0	0	0	0	4
2690	24	1000009487	1000078107	1000078119	268466189	10	268442257	5	0	0	0	0	0	0	2000000	false	0	0	0	0	0	4
2691	24	1000009487	1000078107	1000078120	268466189	10	268466749	5	0	0	0	0	0	0	3000000	false	0	0	0	0	0	4
2692	24	1000009487	1000078107	1000078121	268466189	15	268442257	5	0	0	0	0	0	0	3000000	false	0	0	0	0	0	4
2693	24	1000009487	1000078107	1000078122	268466189	15	268466749	5	0	0	0	0	0	0	4000000	false	0	0	0	0	0	4
2694	24	1000009487	1000078107	1000078123	268466189	15	268442257	5	0	0	0	0	0	0	4000000	false	0	0	0	0	0	4
2695	24	1000009487	1000078107	1000078124	268466189	20	268466749	5	0	0	0	0	0	0	5000000	false	0	0	0	0	0	4
2696	24	1000009487	1000078107	1000078125	268466189	20	268442257	5	0	0	0	0	0	0	5000000	false	0	0	0	0	0	4
2697	24	1000009487	1000078107	1000078126	268466189	20	268466749	5	0	0	0	0	0	0	5000000	false	0	0	0	0	0	4
2698	24	1000009487	1000078107	1000078127	268466189	20	268442257	5	0	0	0	0	0	0	5000000	false	0	0	0	0	0	4
2726	25	1000079743	1000079744	1000079745	268456082	20	536875334	1	805309086	1	0	0	0	0	0	false	0	0	0	0	0	4
2727	25	1000079743	1000079744	1000079746	268456082	15	536875334	1	805309087	1	0	0	0	0	0	false	0	0	0	0	0	4
2728	25	1000079743	1000079744	1000079747	268456082	10	536875334	1	805309088	1	0	0	0	0	0	false	0	0	0	0	0	4
2729	25	1000079743	1000079744	1000079748	268456082	7	536875334	1	805309089	1	0	0	0	0	0	false	0	0	0	0	0	4
2730	25	1000079743	1000079744	1000079749	268456082	5	536875334	1	805309089	1	0	0	0	0	0	false	0	0	0	0	0	4
2731	0	0	0	0	536875304	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
2733	0	0	0	0	536875287	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
2734	0	0	0	0	536875290	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
2735	0	0	0	0	536875291	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
2736	0	0	0	0	536875305	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
2737	0	0	0	0	536875288	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
2738	25	1000079743	1000079744	1000079745	268456082	15	536875334	1	805309086	1	0	0	0	0	0	false	0	0	0	0	0	4
2739	25	1000079743	1000079744	1000079746	268456082	10	536875334	1	805309087	1	0	0	0	0	0	false	0	0	0	0	0	4
2740	25	1000079743	1000079744	1000079747	268456082	7	536875334	1	805309088	1	0	0	0	0	0	false	0	0	0	0	0	4
2741	25	1000079743	1000079744	1000079748	268456082	5	536875334	1	805309089	1	0	0	0	0	0	false	0	0	0	0	0	4
2742	25	1000079743	1000079744	1000079749	268456082	3	536875334	1	805309089	1	0	0	0	0	0	false	0	0	0	0	0	4
2743	25	1000079743	1000079744	1000079745	268456082	15	536875334	1	805309086	1	0	0	0	0	0	false	0	0	0	0	0	4
2744	25	1000079743	1000079744	1000079746	268456082	10	536875334	1	805309087	1	0	0	0	0	0	false	0	0	0	0	0	4
2745	25	1000079743	1000079744	1000079747	268456082	7	536875334	1	805309088	1	0	0	0	0	0	false	0	0	0	0	0	4
2746	25	1000079743	1000079744	1000079748	268456082	5	536875334	1	805309089	1	0	0	0	0	0	false	0	0	0	0	0	4
2747	25	1000079743	1000079744	1000079749	268456082	3	536875334	1	805309089	1	0	0	0	0	0	false	0	0	0	0	0	4
2758	26	1000009487	1000082716	1000082717	536875360	1	374341682	4	0	0	0	0	0	0	0	false	0	0	0	0	0	4
2759	26	1000009487	1000082716	1000082718	536875361	1	374341682	2	0	0	0	0	0	0	0	false	0	0	0	0	0	4
2760	26	1000009487	1000082716	1000082719	536875431	1	374341682	3	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3004	23	1000009487	1000090845	1000090849	805309808	1	338889728	50	268451824	40	0	0	0	0	0	false	0	0	0	0	0	4
3005	23	1000009487	1000090846	1000090850	338889728	25	268451824	20	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3006	23	1000009487	1000090847	1000090851	338889728	20	268451824	10	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3007	23	1000009487	1000090848	1000090852	338889728	15	268451824	5	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3008	23	1000009487	1000090848	1000090853	338889728	7	268451824	2	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3313	3	1000102045	1000102046	1000102047	805310135	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3314	3	1000102045	1000102046	1000102048	805310136	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3315	3	1000102045	1000102046	1000102049	805310137	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3316	3	1000102045	1000102046	1000102050	805310138	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3317	3	1000102045	1000102046	1000102051	805310139	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3489	29	1000106651	1000106652	1000106667	805312342	1	268488054	1	536881050	7	0	0	0	0	0	false	0	0	0	0	0	4
3490	29	1000106651	1000106653	1000106667	805312343	1	268488055	1	536881050	3	0	0	0	0	0	false	0	0	0	0	0	4
3491	29	1000106651	1000106654	1000106667	805312344	1	268488056	1	536881050	1	0	0	0	0	0	false	0	0	0	0	0	4
3492	29	1000106651	1000106655	1000106667	805312345	1	268488057	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3493	29	1000106651	1000106656	1000106667	805312346	1	268488058	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3494	29	1000106651	1000106657	1000106667	805312347	1	268488059	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3495	29	1000106651	1000106658	1000106667	805312348	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3496	29	1000106651	1000106659	1000106667	805310405	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3497	29	1000106651	1000106660	1000106667	805310405	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3498	29	1000106651	1000106661	1000106667	805310404	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3499	29	1000106651	1000106662	1000106667	805310404	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3500	29	1000106651	1000106663	1000106667	805310404	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3501	29	1000106651	1000106664	1000106667	805310403	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3502	29	1000106651	1000106665	1000106667	805310403	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3503	29	1000106651	1000106666	1000106667	805310403	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3512	3	1000102045	1000107454	1000107455	805310364	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3513	3	1000102045	1000107454	1000107456	805310365	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3514	3	1000102045	1000107454	1000107457	805310366	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3515	3	1000102045	1000107454	1000107458	805310367	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3516	3	1000102045	1000107454	1000107459	805310368	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3517	3	1000102045	1000107454	1000107782	268466304	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3518	3	1000102045	1000107454	1000107783	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3588	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	4
3589	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	12077	false	0	0	0	0	0	4
3590	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	11753	false	0	0	0	0	0	4
3591	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	12979	false	0	0	0	0	0	4
3592	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	13239	false	0	0	0	0	0	4
3593	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	18082	false	0	0	0	0	0	4
3594	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	21094	false	0	0	0	0	0	4
3595	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	31875	false	0	0	0	0	0	4
3596	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	29063	false	0	0	0	0	0	4
3597	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	29644	false	0	0	0	0	0	4
3598	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	80208	false	0	0	0	0	0	4
3599	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	81812	false	0	0	0	0	0	4
3600	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	91630	false	0	0	0	0	0	4
3601	3	1000009487	8593	1000109724	0	0	0	0	0	0	0	0	0	0	93462	false	0	0	0	0	0	4
3602	3	1000009487	1000109746	1000109747	268468842	1	268470101	1	0	0	0	0	0	0	600000	false	0	0	0	0	0	4
3607	3	1000009487	1000110310	1000110393	805310469	1	268466748	15	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3608	3	1000009487	1000110310	1000110393	536876127	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3609	3	1000009487	1000110310	1000110393	268466646	1	268466647	1	268466648	1	268466649	1	268466650	1	0	false	0	0	0	0	0	4
3610	3	1000009487	1000110310	1000110393	268463513	1	268463511	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3611	3	1000009487	1000110310	1000110393	268463514	1	268463512	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3612	3	1000009487	1000110310	1000110393	268463513	1	268463511	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3613	3	1000009487	1000110310	1000110393	268463514	1	268463512	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3614	3	1000009487	1000110310	1000110393	268463513	1	268463511	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3615	3	1000009487	1000110310	1000110393	268463421	1	268463403	1	268463409	1	0	0	0	0	0	false	0	0	0	0	0	4
3616	3	1000009487	1000110310	1000110393	268463389	1	268463423	1	268463399	1	268463395	1	0	0	0	false	0	0	0	0	0	4
3617	3	1000009487	1000110310	1000110393	268463401	1	268463397	1	268463414	1	0	0	0	0	0	false	0	0	0	0	0	4
3618	3	1000009487	1000110310	1000110393	268468850	1	268468848	1	268468849	1	268468843	1	0	0	0	false	0	0	0	0	0	4
3619	3	1000009487	1000110310	1000110393	268468846	1	268468844	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3620	3	1000009487	1000110310	1000110393	268468845	1	268468847	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3621	3	1000009487	1000110310	1000110393	268470092	1	268442016	3	0	0	0	0	0	0	300000	false	0	0	0	0	0	4
3622	3	1000009487	1000110310	1000110393	268466748	3	536875950	3	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3623	3	1000009487	1000110310	1000110393	268466724	5	268466748	3	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3624	3	1000009487	1000110310	1000110393	268466719	2	268466748	5	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3625	3	1000009487	1000110310	1000110393	268466724	10	346031104	5	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3642	30	1000009487	1000110967	1000110968	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3643	30	1000009487	1000110967	1000110969	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3644	30	1000009487	1000110967	1000110970	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3700	3	1000009487	1000110310	1000110393	536876215	1	268466749	5	536876216	1	268466748	10	0	0	0	false	0	0	0	0	0	4
3709	3	1000009487	1000110310	1000110393	268475885	1	268475888	2	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3710	3	1000009487	1000110310	1000110393	268468699	1	268468700	1	268468701	1	268468702	1	268468703	1	0	false	0	0	0	0	0	4
3716	3	1000009487	1000110310	1000110393	268475885	2	268475888	4	268475886	1	268475889	2	0	0	0	false	0	0	0	0	0	4
3717	3	1000009487	1000110310	1000110393	268463513	1	268463511	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3855	3	1000009487	1000110310	1000110393	268463514	1	268463512	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3856	3	1000009487	1000110310	1000110393	268463513	1	268463511	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3857	3	1000009487	1000110310	1000110393	268463514	1	268463512	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3858	3	1000009487	1000110310	1000110393	268463513	1	268463511	1	268463521	1	268463519	1	268463520	1	0	false	0	0	0	0	0	4
3859	3	1000009487	1000110310	1000110393	268463421	1	268463403	1	268463409	1	0	0	0	0	0	false	0	0	0	0	0	4
3860	3	1000009487	1000110310	1000110393	268463389	1	268463423	1	268463399	1	268463395	1	0	0	0	false	0	0	0	0	0	4
3861	3	1000009487	1000110310	1000110393	268463401	1	268463397	1	268463414	1	0	0	0	0	0	false	0	0	0	0	0	4
3862	3	1000009487	1000110310	1000110393	268476166	1	268476164	1	268476165	1	268476159	1	0	0	0	false	0	0	0	0	0	4
3863	3	1000009487	1000110310	1000110393	268476162	1	268476160	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3864	3	1000009487	1000110310	1000110393	268476161	1	268476163	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3865	3	1000009487	1000110310	1000110393	268470092	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3866	3	1000009487	1000110310	1000110393	268466748	3	268466749	3	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3867	3	1000009487	1000110310	1000110393	268466724	5	268466748	3	268466749	3	0	0	0	0	0	false	0	0	0	0	0	4
3868	3	1000009487	1000110310	1000110393	268466719	2	268466748	5	268466749	3	0	0	0	0	0	false	0	0	0	0	0	4
3869	3	1000009487	1000110310	1000110393	268466724	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3882	3	1000009487	1000110310	1000110393	536876193	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3894	3	1000009487	1000119440	1000119442	268488974	2	268488993	30	268477707	1	0	0	0	0	0	false	0	0	0	0	0	4
3895	3	1000009487	1000119441	1000119443	268488974	20	268488993	300	268484930	1	805312824	1	0	0	0	false	0	0	0	0	0	4
3896	3	1000009487	1000119731	1000119444	268490370	3	268490369	5	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3897	3	1000009487	1000119732	1000119445	268490370	30	268490369	50	805312824	2	0	0	0	0	0	false	0	0	0	0	0	4
3898	3	1000009487	1000119733	1000119446	268484916	1	268484917	2	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3899	3	1000009487	1000119734	1000119447	268484916	1	268484917	2	805312824	3	0	0	0	0	0	false	0	0	0	0	0	4
3919	3	1000009487	1000109746	1000109747	268476710	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3920	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3921	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3922	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3923	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3924	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3975	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3976	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3977	3	1000121672	1000121673	1000121674	268476736	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3978	3	1000121672	1000121673	1000121674	268476736	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
3979	3	1000121672	1000121673	1000121674	268476736	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4009	3	1000009487	1000109746	1000109747	268476785	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4010	11	1000122217	1000122218	1000122219	805311303	1	805311305	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4011	11	1000122217	1000122218	1000122219	805311312	1	805311306	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4012	11	1000122217	1000122218	1000122219	805311311	1	805311307	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4013	11	1000122217	1000122218	1000122219	805311313	1	805311308	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4014	11	1000122217	1000122218	1000122219	805311314	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4047	3	1000102045	1000102046	1000102047	536878003	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4048	3	1000102045	1000102046	1000102048	536878004	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4049	3	1000102045	1000102046	1000102049	536878005	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4050	3	1000102045	1000102046	1000102050	536878006	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4051	3	1000102045	1000102046	1000102051	536878007	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4052	3	1000102045	1000107454	1000107455	536878008	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4053	3	1000102045	1000107454	1000107456	536878009	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4054	3	1000102045	1000107454	1000107457	536878010	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4055	3	1000102045	1000107454	1000107458	536878011	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4056	3	1000102045	1000107454	1000107459	536878012	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4057	3	1000102045	1000107454	1000107782	268476995	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4087	3	1000121672	1000121673	1000121674	268476329	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4088	3	1000121672	1000121673	1000121674	268476736	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4089	23	1000009487	1000090845	1000090849	805309808	1	536875950	20	268466749	20	805311398	1	0	0	0	false	0	0	0	0	0	4
4090	23	1000009487	1000090846	1000090850	536875950	15	268466749	15	805311396	1	0	0	0	0	0	false	0	0	0	0	0	4
4091	23	1000009487	1000090847	1000090851	536875950	10	268466749	10	805311399	1	0	0	0	0	0	false	0	0	0	0	0	4
4092	23	1000009487	1000090848	1000090852	536875950	7	268466749	7	805311394	1	0	0	0	0	0	false	0	0	0	0	0	4
4093	23	1000009487	1000090848	1000090853	536875950	5	268466749	5	805311380	1	0	0	0	0	0	false	0	0	0	0	0	4
4110	3	1000009487	1000110310	1000110393	268477111	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4111	3	1000009487	1000110310	1000110393	268477115	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4128	11	1000127416	1000127417	1000122219	805311434	1	805311428	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4129	11	1000127416	1000127417	1000122219	805311446	1	805311429	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4130	11	1000127416	1000127417	1000122219	805311445	1	805311430	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4131	11	1000127416	1000127417	1000122219	805311447	1	805311431	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4132	11	1000127416	1000127417	1000122219	805311448	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4146	3	1000009487	1000074490	1000074494	805308673	1	268466189	10	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4147	3	1000009487	1000074490	1000074499	805308677	1	268466189	10	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4225	31	140436	140437	1000128591	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4267	31	140436	140437	1000130192	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4228	0	0	0	0	1073903998	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4229	0	0	0	0	1073904608	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4230	0	0	0	0	536878173	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4231	0	0	0	0	536878174	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4232	0	0	0	0	536878171	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4233	0	0	0	0	536878172	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4234	0	0	0	0	1073903999	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4235	0	0	0	0	1073904609	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4236	0	0	0	0	536878177	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4237	0	0	0	0	536878178	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4238	0	0	0	0	536878175	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4239	0	0	0	0	536878176	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
4274	11	1000036421	1000128066	1000129149	268469662	2	268477490	1	268477145	10	0	0	0	0	0	false	1	0	0	0	0	4
4283	11	1000036421	1000128066	1000129149	536878958	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4284	11	1000036421	1000128066	1000129149	268477196	1	536878959	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4285	11	1000036421	1000128066	1000129149	268477196	1	536878960	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4286	11	1000036421	1000128066	1000129149	268477196	1	536878961	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4287	11	1000036421	1000128066	1000129149	268477196	1	536878962	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4288	11	1000131563	1000131564	1000122219	805311573	1	805311565	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4289	11	1000131563	1000131564	1000122219	805311570	1	805311566	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4290	11	1000131563	1000131564	1000122219	805311569	1	805311567	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4291	11	1000131563	1000131564	1000122219	805311571	1	805311568	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4292	11	1000131563	1000131564	1000122219	805311572	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4293	11	1000036421	1000128066	1000129149	268477196	1	536878963	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4294	11	1000036421	1000128066	1000129149	805311574	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4326	3	1000009487	1000110310	1000110393	268466749	5	268466189	5	268477113	1	0	0	0	0	0	false	0	0	0	0	0	4
4327	3	1000009487	1000110310	1000110393	536878002	20	536878081	1	536878082	1	0	0	0	0	0	false	0	0	0	0	0	4
4328	3	1000009487	1000110310	1000110393	536878002	30	536878081	2	536878082	1	0	0	0	0	0	false	0	0	0	0	0	4
4329	3	1000009487	1000110310	1000110393	536878002	50	536878081	3	268466749	15	536875950	15	536878082	1	0	false	0	0	0	0	0	4
4330	3	1000009487	1000110310	1000110393	268477114	1	268478349	1	268478367	1	268478388	1	0	0	0	false	0	0	0	0	0	4
4331	3	1000009487	1000110310	1000110393	268470101	1	268470063	1	268478388	1	268477656	1	0	0	0	false	0	0	0	0	0	4
4332	3	1000009487	1000110310	1000110393	268466749	3	268480057	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4333	3	1000009487	1000110310	1000110393	268466749	5	268480059	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4334	3	1000009487	1000110310	1000110393	268466749	7	268480061	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4335	3	1000009487	1000110310	1000110393	268466749	10	268480063	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4336	3	1000009487	1000110310	1000110393	268466189	3	268480057	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4337	3	1000009487	1000110310	1000110393	268466189	5	268480059	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4338	3	1000009487	1000110310	1000110393	268466189	7	268480061	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4339	3	1000009487	1000110310	1000110393	268466189	10	268480063	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4340	3	1000009487	1000110310	1000110393	268480070	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4341	3	1000009487	1000110310	1000110393	268476260	10	268476600	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4342	3	1000009487	1000110310	1000110393	805311398	1	268470098	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4343	3	1000009487	1000110310	1000110393	268466749	3	268466189	5	536875950	5	0	0	0	0	0	false	0	0	0	0	0	4
4344	3	1000009487	1000110310	1000110393	268477196	1	268477145	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4345	3	1000009487	1000110310	1000110393	268470053	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4346	3	1000009487	1000110310	1000110393	268470100	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4347	3	1000009487	1000110310	1000110393	268478394	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4355	3	1000009487	1000074490	1000137555	536878983	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4356	3	1000009487	1000074490	1000137556	536878983	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4357	3	1000009487	1000074490	1000137557	536878983	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4358	3	1000009487	1000074490	1000137558	536879659	1	805311665	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
4359	11	1000036421	1000128066	1000129149	536879709	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4360	11	1000036421	1000128066	1000129149	536879710	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
4361	11	1000036421	1000128066	1000129149	536879711	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
