ROWID	_questID|INTEGER	_step|INTEGER	_class|INTEGER	_Gold|INTEGER	_Exp|INTEGER	_StringIndex|INTEGER	_Type|INTEGER	_SelectMax|INTEGER	_ItemIndex1|INTEGER	_ItemCount1|INTEGER	_ItemIndex2|INTEGER	_ItemCount2|INTEGER	_ItemIndex3|INTEGER	_ItemCount3|INTEGER	_ItemIndex4|INTEGER	_ItemCount4|INTEGER	_ItemIndex5|INTEGER	_ItemCount5|INTEGER	_ItemIndex6|INTEGER	_ItemCount6|INTEGER	_StageLevel|INTEGER	_StageLevelOperator|INTEGER	_MailID|INTEGER	_ItemOptionID1|INTEGER	_ItemOptionID2|INTEGER	_ItemOptionID3|INTEGER	_ItemOptionID4|INTEGER	_ItemOptionID5|INTEGER	_ItemOptionID6|INTEGER	_LevelCabStringIndex|INTEGER	_GiveFTG|INTEGER
2132	213	3	2	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2133	213	3	3	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2134	213	3	4	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2136	213	3	6	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2138	213	3	8	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2141	214	4	1	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2142	214	4	2	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2143	214	4	3	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2144	214	4	4	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2146	214	4	6	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2148	214	4	8	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2151	215	3	1	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2152	215	3	2	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2153	215	3	3	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2154	215	3	4	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2156	215	3	6	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2158	215	3	8	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2161	216	5	1	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2162	216	5	2	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2163	216	5	3	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2164	216	5	4	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2166	216	5	6	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2171	217	3	1	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2172	217	3	2	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2173	217	3	3	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2174	217	3	4	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2176	217	3	6	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2178	217	3	8	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2181	218	7	1	0	10000	1250002	1	1	268489673	1	268484678	1	805311712	1	0	0	0	0	0	0	0	4	5662	0	0	0	0	0	0	1260172	600
2182	218	7	2	0	10000	1250002	1	1	268489673	1	268484678	1	805311712	1	0	0	0	0	0	0	0	4	5666	0	0	0	0	0	0	1260172	600
2183	218	7	3	0	10000	1250002	1	1	268489673	1	268484678	1	805311712	1	0	0	0	0	0	0	0	4	5665	0	0	0	0	0	0	1260172	600
2184	218	7	4	0	10000	1250002	1	1	268489673	1	268484678	1	805311712	1	0	0	0	0	0	0	0	4	5664	0	0	0	0	0	0	1260172	600
2186	218	7	6	0	10000	1250002	1	1	268489673	1	268484678	1	805311712	1	0	0	0	0	0	0	0	4	5663	0	0	0	0	0	0	1260172	600
2210	221	3	5	10000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2220	222	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2230	223	5	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2240	224	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2250	225	5	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2260	226	8	5	0	10000	1250002	1	1	268489673	1	268484678	1	805311711	1	0	0	0	0	0	0	0	4	5658	0	0	0	0	0	0	1260172	600
2270	227	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2280	228	6	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2290	229	4	5	100000	10000	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
2300	230	5	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2310	231	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2320	232	3	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2330	233	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2340	234	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2350	235	2	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2360	236	4	5	100000	10000	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
2370	237	7	5	0	10000	1250002	1	1	268489673	1	268484678	1	805311712	1	0	0	0	0	0	0	0	4	5667	0	0	0	0	0	0	1260172	600
2381	238	5	1	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2382	238	5	1	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2383	238	5	1	0	0	0	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	0	0
2380	238	5	1	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2391	239	4	2	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2392	239	4	2	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2390	239	4	2	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2400	240	4	3	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2411	241	5	4	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2412	241	5	4	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2410	241	5	4	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2422	242	6	5	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2421	242	6	5	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2420	242	6	5	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2432	243	6	6	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2431	243	6	6	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2430	243	6	6	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2440	244	8	7	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2442	244	8	7	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2441	244	8	7	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2451	245	4	8	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2450	245	4	8	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2452	245	4	8	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2461	246	4	9	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2462	246	4	9	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2460	246	4	9	30784	0	1250002	1	1	536879754	1	0	0	0	0	0	0	0	0	0	0	0	4	4080	0	0	0	0	0	0	1260172	0
2482	248	2	7	0	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2184	0	0	0	0	0	0	1260172	0
2481	248	2	7	0	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2183	0	0	0	0	0	0	1260172	0
2483	248	2	7	0	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2185	0	0	0	0	0	0	1260172	0
2490	249	10	7	4735	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2500	250	4	7	3807	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2510	251	4	0	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2511	251	4	1	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2512	251	4	2	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2513	251	4	3	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2514	251	4	4	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2515	251	4	5	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2516	251	4	6	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2517	251	4	7	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2518	251	4	8	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2519	251	4	9	2252	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2520	252	4	0	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2521	252	4	1	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2522	252	4	2	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2523	252	4	3	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2524	252	4	4	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2525	252	4	5	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2526	252	4	6	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2527	252	4	7	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2528	252	4	8	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2529	252	4	9	3957	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2530	253	1	0	0	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2540	254	3	0	2500	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2551	255	3	1	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2552	255	3	2	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2553	255	3	3	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2554	255	3	4	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2555	255	3	5	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2556	255	3	6	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2557	255	3	7	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2558	255	3	8	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2559	255	3	9	3770	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2561	256	3	1	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2562	256	3	2	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2563	256	3	3	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2564	256	3	4	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2565	256	3	5	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2566	256	3	6	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2567	256	3	7	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2568	256	3	8	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2569	256	3	9	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2571	257	3	1	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2572	257	3	2	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2573	257	3	3	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2574	257	3	4	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2575	257	3	5	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2576	257	3	6	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2577	257	3	7	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2578	257	3	8	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2579	257	3	9	4022	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2581	258	3	1	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2582	258	3	2	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2583	258	3	3	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2584	258	3	4	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2585	258	3	5	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2586	258	3	6	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2587	258	3	7	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2588	258	3	8	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2589	258	3	9	2514	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2591	259	4	1	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2592	259	4	2	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2593	259	4	3	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2594	259	4	4	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2596	259	4	6	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2597	259	4	7	7538	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2598	259	4	8	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2599	259	4	9	3807	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2601	260	10	1	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2602	260	10	2	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2603	260	10	3	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2604	260	10	4	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2606	260	10	6	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2607	260	10	7	8077	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2608	260	10	8	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2609	260	10	9	4735	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2611	261	9	1	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2612	261	9	2	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2613	261	9	3	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2614	261	9	4	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2615	261	9	5	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2616	261	9	6	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2617	261	9	7	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2618	261	9	8	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2619	261	9	9	5644	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2621	262	3	1	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2622	262	3	2	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2623	262	3	3	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2624	262	3	4	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2625	262	3	5	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2626	262	3	6	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2627	262	3	7	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2628	262	3	8	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2629	262	3	9	6451	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2631	263	7	1	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2632	263	7	2	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2633	263	7	3	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2634	263	7	4	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2635	263	7	5	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2636	263	7	6	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2637	263	7	7	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2638	263	7	8	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2639	263	7	9	6854	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2641	264	7	1	5184	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2642	264	7	2	5184	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2643	264	7	3	5184	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2644	264	7	4	5184	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
2645	264	7	5	5184	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
