ROWID	_StorageType1|INTEGER	_StorageItem1|INTEGER	_StorageItemValue1|INTEGER	_StorageType2|INTEGER	_StorageItem2|INTEGER	_StorageItemValue2|INTEGER	_StorageType3|INTEGER	_StorageItem3|INTEGER	_StorageItemValue3|INTEGER	_StorageType4|INTEGER	_StorageItem4|INTEGER	_StorageItemValue4|INTEGER	_StorageType5|INTEGER	_StorageItem5|INTEGER	_StorageItemValue5|INTEGER
268479828	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479829	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479830	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479831	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479832	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479833	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479834	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479835	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479723	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479724	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479725	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479726	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479727	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479728	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479729	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479730	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479731	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479732	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479733	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479734	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479735	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479736	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479737	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479738	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479739	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479740	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479741	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479742	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479743	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479744	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479745	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479746	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479747	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479748	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479749	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479750	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479751	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479752	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479753	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479754	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479755	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479756	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479757	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479758	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479759	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479760	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479761	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479762	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479763	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479764	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479765	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479766	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479767	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481203	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481204	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481205	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481206	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481207	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481244	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481245	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481246	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481247	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481248	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481249	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481250	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481251	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481252	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481253	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481254	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481255	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481256	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481257	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481258	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481259	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481260	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481261	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481262	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481278	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481264	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481265	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481266	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481267	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481263	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481269	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481270	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481271	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481272	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481268	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481273	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481274	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481275	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481276	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481277	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480143	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480144	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480145	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480146	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480147	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480148	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480149	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480150	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480151	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480152	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480153	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480154	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480155	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480156	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480157	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480158	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480159	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480160	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480161	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480162	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480163	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480164	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480165	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480166	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480167	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480168	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480169	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480170	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480171	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480172	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480173	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480174	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480175	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480176	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480177	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480178	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480179	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480180	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480181	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480182	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480183	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480184	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480185	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480186	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480187	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480188	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480189	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480190	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480191	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480192	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480193	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480194	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480195	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480196	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480197	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480198	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480199	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480200	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480201	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480202	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480203	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480204	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480205	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480206	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480207	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480208	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480209	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480210	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480211	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480212	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480213	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480214	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480215	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480216	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480217	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480218	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480219	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480220	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480221	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480222	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480223	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480224	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480225	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480226	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480227	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480228	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480229	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480230	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480231	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480232	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480233	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480234	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480235	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480236	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480237	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480238	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480239	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480240	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480241	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480242	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480243	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480244	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480245	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480246	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480247	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480248	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480249	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480250	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480251	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480252	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480253	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480254	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480255	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480256	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480257	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480258	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480259	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480260	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480261	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480262	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480263	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480264	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480265	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480266	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480267	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480268	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480269	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480270	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480271	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480272	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480273	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480274	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480275	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480276	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480277	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480278	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480279	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480280	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480281	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480282	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480283	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480284	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480285	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480286	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480287	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480288	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480289	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480290	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480291	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480292	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480293	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480294	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480295	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480296	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480297	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480298	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480299	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480300	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480301	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480302	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480303	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480304	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480305	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480306	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480307	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480308	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480309	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480310	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480311	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480312	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480313	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480314	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480315	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480316	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480317	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480318	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480319	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480320	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480321	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480322	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480323	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480324	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480325	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480326	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480327	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480328	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480329	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480330	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480331	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480332	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480333	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480334	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480335	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480336	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480337	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480338	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480339	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480340	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480341	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480342	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480343	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480344	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480345	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480346	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480347	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480348	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480349	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480350	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480351	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480352	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480353	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480354	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480355	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480356	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480357	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480358	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480359	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480360	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480361	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480362	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480363	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480364	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480365	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480366	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480367	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480368	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480369	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480370	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480371	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480372	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480373	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480374	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480375	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480376	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480377	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480378	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480379	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480380	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480381	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480382	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480383	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480384	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480385	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480386	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480387	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480388	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480389	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480390	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480391	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480392	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480393	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480394	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480395	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480396	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480397	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480398	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480399	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480400	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480401	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480402	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480403	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480404	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480405	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480406	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480407	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480408	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480409	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480410	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480411	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480412	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480413	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480414	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480415	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480416	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480417	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480418	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480419	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480420	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480421	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480422	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480423	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480424	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480425	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480426	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480427	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480428	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480429	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480430	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480431	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
