ROWID	_ItemID|INTEGER	_Count|INTEGER	_ChaoscubeNum|INTEGER	_GaugeValue|INTEGER	_Chaosmatchingnum|INTEGER
500445	1073838307	1	500019	0	0
500446	1073838309	1	500019	0	0
500447	1073838311	1	500019	0	0
500448	1073838313	1	500019	0	0
500449	1073911435	1	500019	0	0
500450	1073838300	1	500020	0	0
500451	1073838302	1	500020	0	0
500452	1073838304	1	500020	0	0
500453	1073838306	1	500020	0	0
500454	1073838308	1	500020	0	0
500455	1073838310	1	500020	0	0
500456	1073838312	1	500020	0	0
500457	1073838314	1	500020	0	0
500458	1073911436	1	500020	0	0
