ROWID	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_UpStateRatio|FLOAT	_ActionChangeValue|INTEGER	_FailResultDropItemTableID|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER
889193367	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.1897019	0	0	0	0
889193368	0.33333334	0.0	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.22764228	0	0	0	0
889193369	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.2682927	1	0	16	16
889193370	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.3116531	1	0	16	16
889193371	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.35772356	1	0	16	16
889193372	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.40650406	2	0	22	22
889193373	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.45799458	2	0	22	22
889193374	0.33333334	0.25	0	2	336990720	3	336610048	3	0	0	0	0	0	0	0.5121951	2	0	22	22
889193375	0.15	0.25	1	3	336990720	4	336610048	4	0	0	0	0	0	0	0.62059623	3	0	22	22
889193376	0.05	0.25	1	3	336990720	5	336610048	5	0	0	0	0	0	0	0.7831978	3	0	0	0
889193377	0.01	0.25	1	3	336990720	6	336610048	6	0	0	0	0	0	0	1.0	3	0	0	0
