ROWID	_Activate|INTEGER	_TitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameID|INTEGER	_SubTitleNameIDParam|TEXT	_NpcIconID|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_CounterParam|INTEGER	_CounterOperator|INTEGER	_AchieveCheckType|BOOLEAN	_GuildMissionGrade|INTEGER	_GuildMissionRatio|INTEGER	_StartRewardItemID1|INTEGER	_StartRewardItemAmount1|INTEGER	_StartRewardItemID2|INTEGER	_StartRewardItemAmount2|INTEGER	_StartRewardItemID3|INTEGER	_StartRewardItemAmount3|INTEGER	_StartRewardItemID4|INTEGER	_StartRewardItemAmount4|INTEGER	_StartRewardItemID5|INTEGER	_StartRewardItemAmount5|INTEGER	_EndRewardItemID1|INTEGER	_EndRewardItemAmount1|INTEGER	_EndRewardItemID2|INTEGER	_EndRewardItemAmount2|INTEGER	_EndRewardItemID3|INTEGER	_EndRewardItemAmount3|INTEGER	_EndRewardItemID4|INTEGER	_EndRewardItemAmount4|INTEGER	_EndRewardItemID5|INTEGER	_EndRewardItemAmount5|INTEGER	_IsAchieveNotice|INTEGER	_IsAchieveGuildNotice|INTEGER	_AchieveIcon|INTEGER	_ListSort|INTEGER	_StartTime|TEXT	_EndTime|TEXT
76	1	1000156393	{6327},{1000161506},{1000160385}	1000161601	{1000022961},{1000021976},{1000159120},{9680}	43	106	10	711	0	13	268487539	0	125	1	0	0	0	0	0	0	0	100	0	false	6	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	8	201910020900	210012300900
77	1	1000156393	{6328},{1000161506},{1000160385}	1000161601	{1000022961},{1000021976},{1000159120},{9680}	43	106	10	711	0	13	268487539	0	125	1	0	0	0	0	0	0	0	110	0	false	7	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	8	201910020900	210012300900
78	1	1000156393	{6329},{1000161506},{1000160385}	1000161601	{1000022961},{1000021976},{1000159120},{9680}	43	106	10	711	0	13	268487539	0	125	1	0	0	0	0	0	0	0	120	0	false	8	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	8	201910020900	210012300900
79	1	1000156393	{6330},{1000161506},{1000160385}	1000161601	{1000022961},{1000021976},{1000159120},{9680}	43	106	10	711	0	13	268487539	0	125	1	0	0	0	0	0	0	0	130	0	false	9	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	8	201910020900	210012300900
80	1	1000156393	{1012768},{1000161506},{1000160385}	1000161601	{1000022961},{1000021976},{1000159120},{9680}	43	106	10	711	0	13	268487539	0	125	1	0	0	0	0	0	0	0	140	0	false	10	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	8	201910020900	210012300900
81	1	1000156393	{6322},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	50	0	false	1	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
82	1	1000156393	{6323},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	60	0	false	2	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
83	1	1000156393	{6324},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	70	0	false	3	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
84	1	1000156393	{6325},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	80	0	false	4	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
85	1	1000156393	{6326},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	90	0	false	5	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
86	1	1000156393	{6327},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	100	0	false	6	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
87	1	1000156393	{6328},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	110	0	false	7	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
88	1	1000156393	{6329},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	120	0	false	8	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
89	1	1000156393	{6330},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	130	0	false	9	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
90	1	1000156393	{1012768},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	140	0	false	10	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
91	1	1000156393	{6322},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	50	0	false	1	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
92	1	1000156393	{6323},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	60	0	false	2	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
93	1	1000156393	{6324},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	70	0	false	3	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
94	1	1000156393	{6325},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	80	0	false	4	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
95	1	1000156393	{6326},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	90	0	false	5	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
96	1	1000156393	{6327},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	100	0	false	6	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
97	1	1000156393	{6328},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	110	0	false	7	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
98	1	1000156393	{6329},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	120	0	false	8	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
99	1	1000156393	{6330},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	130	0	false	9	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
100	1	1000156393	{1012768},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	10	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
101	1	1000156393	{6322},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	50	0	false	1	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
102	1	1000156393	{6323},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	60	0	false	2	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
103	1	1000156393	{6324},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	70	0	false	3	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
104	1	1000156393	{6325},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	80	0	false	4	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
105	1	1000156393	{6326},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	90	0	false	5	1333	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
106	1	1000156393	{6327},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	100	0	false	6	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
107	1	1000156393	{6328},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	110	0	false	7	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
108	1	1000156393	{6329},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	120	0	false	8	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
109	1	1000156393	{6330},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	130	0	false	9	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
110	1	1000156393	{1012768},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	10	1333	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
111	1	1000156393	{6322},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	100	0	false	1	2681	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
112	1	1000156393	{6323},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	105	0	false	2	2681	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
113	1	1000156393	{6324},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	110	0	false	3	2681	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
114	1	1000156393	{6325},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	115	0	false	4	2681	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
115	1	1000156393	{6326},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	120	0	false	5	2681	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
116	1	1000156393	{6327},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	125	0	false	6	2681	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
117	1	1000156393	{6328},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	130	0	false	7	2681	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
118	1	1000156393	{6329},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	135	0	false	8	2681	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
119	1	1000156393	{6330},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	140	0	false	9	2681	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
120	1	1000156393	{1012768},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	10	2681	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
121	1	1000156393	{6322},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	100	0	false	1	1804	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
122	1	1000156393	{6323},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	105	0	false	2	1804	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
123	1	1000156393	{6324},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	110	0	false	3	1804	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
124	1	1000156393	{6325},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	115	0	false	4	1804	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
125	1	1000156393	{6326},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	120	0	false	5	1804	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
126	1	1000156393	{6327},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	125	0	false	6	1804	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
127	1	1000156393	{6328},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	130	0	false	7	1804	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
128	1	1000156393	{6329},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	135	0	false	8	1804	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
129	1	1000156393	{6330},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	140	0	false	9	1804	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
130	1	1000156393	{1012768},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	10	1804	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
131	1	1000156393	{6322},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	100	0	false	1	2900	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
132	1	1000156393	{6323},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	105	0	false	2	2900	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
133	1	1000156393	{6324},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	110	0	false	3	2900	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
134	1	1000156393	{6325},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	115	0	false	4	2900	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
135	1	1000156393	{6326},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	120	0	false	5	2900	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
136	1	1000156393	{6327},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	125	0	false	6	2900	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
137	1	1000156393	{6328},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	130	0	false	7	2900	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
138	1	1000156393	{6329},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	135	0	false	8	2900	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
139	1	1000156393	{6330},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	140	0	false	9	2900	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
140	1	1000156393	{1012768},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	10	2900	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
141	1	1000156393	{6322},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	100	0	false	1	2939	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
142	1	1000156393	{6323},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	105	0	false	2	2939	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
143	1	1000156393	{6324},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	110	0	false	3	2939	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
144	1	1000156393	{6325},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	115	0	false	4	2939	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
145	1	1000156393	{6326},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	120	0	false	5	2939	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
146	1	1000156393	{6327},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	125	0	false	6	2939	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
147	1	1000156393	{6328},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	130	0	false	7	2939	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
148	1	1000156393	{6329},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	135	0	false	8	2939	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
149	1	1000156393	{6330},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	140	0	false	9	2939	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
150	1	1000156393	{1012768},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	10	2939	268487921	11	0	0	0	0	0	0	0	0	268487921	8	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
151	1	1000156393	{6322},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	100	0	false	1	1289	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
152	1	1000156393	{6323},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	105	0	false	2	1289	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
153	1	1000156393	{6324},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	110	0	false	3	1289	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
154	1	1000156393	{6325},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	115	0	false	4	1289	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
155	1	1000156393	{6326},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	120	0	false	5	1289	268487921	10	0	0	0	0	0	0	0	0	268487921	7	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
