ROWID	_Name1|TEXT	_FaceID1|INTEGER	_Name2|TEXT	_FaceID2|INTEGER	_Name3|TEXT	_FaceID3|INTEGER	_Name4|TEXT	_FaceID4|INTEGER	_Name5|TEXT	_FaceID5|INTEGER	_Name6|TEXT	_FaceID6|INTEGER	_Name7|TEXT	_FaceID7|INTEGER	_Name8|TEXT	_FaceID8|INTEGER	_Name9|TEXT	_FaceID9|INTEGER	_Name10|TEXT	_FaceID10|INTEGER	_Name11|TEXT	_FaceID11|INTEGER	_Name12|TEXT	_FaceID12|INTEGER	_Name13|TEXT	_FaceID13|INTEGER	_Name14|TEXT	_FaceID14|INTEGER	_Name15|TEXT	_FaceID15|INTEGER	_Name16|TEXT	_FaceID16|INTEGER	_Name17|TEXT	_FaceID17|INTEGER	_Name18|TEXT	_FaceID18|INTEGER	_Name19|TEXT	_FaceID19|INTEGER	_Name20|TEXT	_FaceID20|INTEGER	_Name21|TEXT	_FaceID21|INTEGER	_Name22|TEXT	_FaceID22|INTEGER	_Name23|TEXT	_FaceID23|INTEGER	_Name24|TEXT	_FaceID24|INTEGER	_Name25|TEXT	_FaceID25|INTEGER	_Name26|TEXT	_FaceID26|INTEGER	_Name27|TEXT	_FaceID27|INTEGER	_Name28|TEXT	_FaceID28|INTEGER	_Name29|TEXT	_FaceID29|INTEGER	_Name30|TEXT	_FaceID30|INTEGER	_Name31|TEXT	_FaceID31|INTEGER	_Name32|TEXT	_FaceID32|INTEGER	_Name33|TEXT	_FaceID33|INTEGER	_Name34|TEXT	_FaceID34|INTEGER	_Name35|TEXT	_FaceID35|INTEGER	_Name36|TEXT	_FaceID36|INTEGER	_Name37|TEXT	_FaceID37|INTEGER	_Name38|TEXT	_FaceID38|INTEGER	_Name39|TEXT	_FaceID39|INTEGER	_Name40|TEXT	_FaceID40|INTEGER	_Name41|TEXT	_FaceID41|INTEGER	_Name42|TEXT	_FaceID42|INTEGER	_Name43|TEXT	_FaceID43|INTEGER	_Name44|TEXT	_FaceID44|INTEGER	_Name45|TEXT	_FaceID45|INTEGER	_Name46|TEXT	_FaceID46|INTEGER	_Name47|TEXT	_FaceID47|INTEGER	_Name48|TEXT	_FaceID48|INTEGER	_Name49|TEXT	_FaceID49|INTEGER	_Name50|TEXT	_FaceID50|INTEGER	_UseMaskTexture|BOOLEAN
1857	Npc_Kusanagi	10681	Flicker	10682	Talk	10683		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1863	Npc_Hwaran	10685	Flicker	10686	Talk	10687		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1874	Npc_Blue_Raven_Man_Sick_01	10694	Sick	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1875	Npc_Blue_Raven_Man_Sick_02	10696	Sick	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1876	Npc_Blue_Raven_Man_Sick_03	10698	Sick	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1877	Npc_Blue_Raven_Man_Sick_04	10700	Sick	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1884	Npc_Salica_Child	10684	Child	106840		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1885	Npc_Ain_Z	10703	Zombi	107030		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1886	Npc_Ain_Dead	10702	Sick	107020		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1873	Npc_Kanna	10688	Flicker	10689	Talk	10690	Smile	10691	Surprise	10692		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1893	Npc_Vandar	10704	Flicker	10705		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1906	Npc_Vandar_sick	10706	Sick	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	false
1002662	Monk	93205	Flicker	93200	Angry	93201	Happy	93202	Laugh	93203	Sad	93204		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	true
