ROWID	_Activate|INTEGER	_Type|INTEGER	_MainCategory|INTEGER	_SubCategoryID|TEXT	_TitleNameID|INTEGER	_SubTitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameIDParam|TEXT	_Icon|INTEGER	_AchieveIcon|INTEGER	_RewardAppellation|INTEGER	_RewardPoint|INTEGER	_IsAchieveNotice|BOOLEAN	_GainEvent|INTEGER	_Gain1Type|INTEGER	_Gain1Param|INTEGER	_Gain1Operator|INTEGER	_Gain2Type|INTEGER	_Gain2Param|INTEGER	_Gain2Operator|INTEGER	_Gain3Type|INTEGER	_Gain3Param|INTEGER	_Gain3Operator|INTEGER	_Gain4Type|INTEGER	_Gain4Param|INTEGER	_Gain4Operator|INTEGER	_Gain5Type|INTEGER	_Gain5Param|INTEGER	_Gain5Operator|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_GainCheckType|BOOLEAN	_AchieveCheckType|BOOLEAN	_SystemMsg|INTEGER	_MailID|INTEGER
121	0	0	1	9705/9709	1000035223	1000000767			1	0	0	10	false	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	53	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
122	0	0	1	9705/9709	1000000524	1000032204		{2373}	1	0	0	10	false	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	53	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
123	0	1	1	9706/9718	1000032155	1000032201	{1000000846}	{1000000846}	5	1	0	30	false	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	124	0	20	125	0	20	126	0	20	127	0	0	0	0	false	false	0	0
124	0	0	1	9706/9718	1000032156	1000032202	{1000000026}	{2372}	1	0	0	10	false	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	83	0	9	224	0	4	2	0	0	0	0	0	0	0	false	false	0	0
125	0	0	1	9706/9718	1000000613	1000000729	30	30	1	0	0	10	false	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	30	4	3	83	0	4	3	5	0	0	0	0	0	0	false	false	0	0
126	0	0	1	9706/9718	1000035223	1000000767			1	0	0	10	false	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	83	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
127	0	0	1	9706/9718	1000000531	1000032204		{2373}	1	0	0	10	false	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	83	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
128	0	1	1	9705/9712	1000032155	1000032201	{1000000842}	{1000000842}	5	1	0	30	false	2	1	3	4	3	3	0	0	0	0	0	0	0	0	0	0	13	20	129	0	20	130	0	20	131	0	20	132	0	0	0	0	false	false	0	0
129	0	0	1	9705/9712	1000032156	1000032202	{1000000009}	{2372}	1	0	0	10	false	2	1	3	4	3	3	0	0	0	0	0	0	0	0	0	0	19	3	58	0	9	129	0	4	2	0	0	0	0	0	0	0	false	false	0	0
130	0	0	1	9705/9712	1000000613	1000000729	30	30	1	0	0	10	false	2	1	3	4	3	3	0	0	0	0	0	0	0	0	0	0	3	16	30	4	3	58	0	4	3	5	0	0	0	0	0	0	false	false	0	0
131	0	0	1	9705/9712	1000000536	1000000767			1	0	0	10	false	2	1	3	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	58	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
132	0	0	1	9705/9712	1000000535	1000032204		{2373}	1	0	0	10	false	2	1	3	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	58	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
133	0	1	1	9706/9721	1000032155	1000032201	{1000032158}	{1000032158}	5	1	0	30	false	2	1	3	4	3	7	0	0	0	0	0	0	0	0	0	0	13	20	134	0	20	135	0	20	136	0	20	137	0	0	0	0	false	false	0	0
134	0	0	1	9706/9721	1000032156	1000032202	{1000000034}	{2372}	1	0	0	10	false	2	1	3	4	3	7	0	0	0	0	0	0	0	0	0	0	19	9	248	0	3	88	0	4	2	0	0	0	0	0	0	0	false	false	0	0
135	0	0	1	9706/9721	1000000613	1000000729	30	30	1	0	0	10	false	2	1	3	4	3	7	0	0	0	0	0	0	0	0	0	0	3	16	30	4	3	88	0	4	3	5	0	0	0	0	0	0	false	false	0	0
136	0	0	1	9706/9721	1000004885	1000000767			1	0	0	10	false	2	1	3	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	88	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
137	0	0	1	9706/9721	1000004821	1000032204		{2373}	1	0	0	10	false	2	1	3	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	88	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
138	0	1	1	9705/9713	1000032155	1000032201	{1000000843}	{1000000843}	5	1	0	30	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	13	20	139	0	20	140	0	20	141	0	20	142	0	0	0	0	false	false	0	0
139	0	0	1	9705/9713	1000032156	1000032202	{1000000015}	{2372}	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	19	9	148	0	3	64	0	4	2	0	0	0	0	0	0	0	false	false	0	0
140	0	0	1	9705/9713	1000000541	1000000790		8	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	64	0	15	480	5	4	3	5	0	0	0	0	0	0	false	false	0	0
141	0	0	1	9705/9713	1000004822	1000000784		{2373}	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	64	0	4	3	0	2	4	0	0	0	0	0	0	0	false	false	0	0
142	0	0	1	9705/9713	1000004885	1000000767			1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	64	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
143	0	0	1	9705/9713	1000000549	1000000762			1	0	42	10	false	17	3	61	4	3	64	5	4	3	5	0	0	0	0	0	0	17	3	61	4	3	64	5	4	3	5	0	0	0	0	0	0	false	false	0	0
144	0	1	1	9706/9722	1000032155	1000032201	{1000000848}	{1000000848}	5	1	0	30	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	13	20	145	0	20	146	0	20	147	0	20	148	0	0	0	0	false	false	0	0
145	0	0	1	9706/9722	1000032156	1000032202	{1000000038}	{2372}	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	19	9	269	0	3	93	0	4	2	0	0	0	0	0	0	0	false	false	0	0
146	0	0	1	9706/9722	1000000541	1000000790		8	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	93	0	15	480	5	4	3	5	0	0	0	0	0	0	false	false	0	0
147	0	0	1	9706/9722	1000004824	1000032204		{2373}	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	93	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
148	0	0	1	9706/9722	1000004885	1000000767			1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	93	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
149	0	0	1	9706/9722	1000000549	1000000762			1	0	42	10	false	17	3	91	4	3	93	5	4	3	5	0	0	0	0	0	0	17	3	91	4	3	93	5	4	3	5	0	0	0	0	0	0	false	false	0	0
150	0	1	1	9705/9710	1000032155	1000032201	{1000000554}	{1000000554}	5	1	0	30	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	13	20	151	0	20	152	0	20	153	0	20	154	0	20	155	0	false	false	0	0
151	0	0	1	9705/9710	1000032156	1000032202	{1000000019}	{2372}	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	19	9	169	0	3	68	0	4	2	0	0	0	0	0	0	0	false	false	0	0
152	0	0	1	9705/9710	1000000551	1000000790		6	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	15	360	5	3	68	0	4	3	5	0	0	0	0	0	0	false	false	0	0
153	0	0	1	9705/9710	1000000613	1000000729	50	50	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	16	50	4	3	68	0	4	3	5	0	0	0	0	0	0	false	false	0	0
154	0	0	1	9705/9710	1000032160	1000032204		{2373}	1	0	0	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	68	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
155	0	0	1	9705/9710	1000006123	1000032205			1	0	44	10	false	2	1	5	4	3	3	0	0	0	0	0	0	0	0	0	0	3	19	1	3	3	68	0	4	3	5	0	0	0	0	0	0	false	false	0	0
156	0	1	1	9706/9719	1000032155	1000032201	{1000000849}	{1000000849}	5	1	0	30	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	13	20	157	0	20	158	0	20	159	0	20	160	0	20	161	0	false	false	0	0
157	0	0	1	9706/9719	1000032156	1000032202	{1000000042}	{2372}	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	19	9	289	0	3	98	0	4	2	0	0	0	0	0	0	0	false	false	0	0
158	0	0	1	9706/9719	1000000562	1000000790		6	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	15	360	5	3	98	0	4	3	5	0	0	0	0	0	0	false	false	0	0
159	0	0	1	9706/9719	1000000613	1000000729	50	50	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	16	50	4	3	98	0	4	3	5	0	0	0	0	0	0	false	false	0	0
160	0	0	1	9706/9719	1000032161	1000032204		{2373}	1	0	0	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	98	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
161	0	0	1	9706/9719	1000006123	1000032205			1	0	44	10	false	2	1	5	4	3	7	0	0	0	0	0	0	0	0	0	0	3	19	1	3	3	98	0	4	3	5	0	0	0	0	0	0	false	false	0	0
162	0	1	1	9705/9714	1000032155	1000032201	{1000000845}	{1000000845}	5	1	0	30	false	2	1	8	4	3	3	0	0	0	0	0	0	0	0	0	0	13	20	163	0	20	164	0	20	165	0	20	166	0	20	167	0	false	false	0	0
163	0	0	1	9705/9714	1000032156	1000032202	{1000000022}	{2372}	1	0	0	10	false	2	1	8	4	3	3	0	0	0	0	0	0	0	0	0	0	19	3	73	0	4	2	0	9	187	0	0	0	0	0	0	0	false	false	0	0
164	0	0	1	9705/9714	1000000613	1000000729	50	50	1	0	0	10	false	2	1	8	4	3	3	0	0	0	0	0	0	0	0	0	0	3	16	50	4	3	73	0	4	3	5	0	0	0	0	0	0	false	false	0	0
165	0	0	1	9705/9714	1000000562	1000000790		8	1	0	0	10	false	2	1	8	4	3	3	0	0	0	0	0	0	0	0	0	0	3	15	480	5	3	73	0	4	3	5	0	0	0	0	0	0	false	false	0	0
166	0	0	1	9705/9714	1000000564	1000032204		{2373}	1	0	0	10	false	2	1	8	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	73	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
167	0	0	1	9705/9714	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	8	4	3	3	0	0	0	0	0	0	0	0	0	0	3	3	73	0	14	1	5	4	3	5	0	0	0	0	0	0	false	false	0	0
168	0	1	1	9706/9723	1000032155	1000032201	{1000000850}	{1000000850}	5	1	0	30	false	2	1	8	4	3	7	0	0	0	0	0	0	0	0	0	0	13	20	169	0	20	170	0	20	171	0	20	172	0	20	173	0	false	false	0	0
169	0	0	1	9706/9723	1000032156	1000032202	{1000000045}	{2372}	1	0	0	10	false	2	1	8	4	3	7	0	0	0	0	0	0	0	0	0	0	19	3	103	0	9	306	0	4	2	0	0	0	0	0	0	0	false	false	0	0
170	0	0	1	9706/9723	1000000613	1000000729	50	50	1	0	0	10	false	2	1	8	4	3	7	0	0	0	0	0	0	0	0	0	0	3	16	50	4	3	103	0	4	3	5	0	0	0	0	0	0	false	false	0	0
171	0	0	1	9706/9723	1000000562	1000000790		8	1	0	0	10	false	2	1	8	4	3	7	0	0	0	0	0	0	0	0	0	0	3	15	480	5	3	103	0	4	3	5	0	0	0	0	0	0	false	false	0	0
172	0	0	1	9706/9723	1000000588	1000032204		{2373}	1	0	0	10	false	2	1	8	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	103	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
173	0	0	1	9706/9723	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	8	4	3	7	0	0	0	0	0	0	0	0	0	0	3	3	103	0	14	1	5	4	3	5	0	0	0	0	0	0	false	false	0	0
174	1	0	0	9701	1000000513	1000032200		{2404}	2	0	0	30	false	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
175	0	0	1	9707	1000032153	1000032200	{9726}	{9726}	2	0	0	10	false	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
176	0	0	1	9707	1000032153	1000032200	{1000000827}	{1000000827}	2	0	0	10	false	2	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
177	0	0	1	9707	1000032153	1000032200	{9734}	{9734}	2	0	0	10	false	2	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
178	0	1	1	9707/9727	1000032155	1000032201	{1000000851}	{1000000851}	5	1	140	30	false	2	1	9	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	179	0	20	180	0	20	181	0	20	182	0	20	183	0	false	false	0	0
179	0	0	1	9707/9727	1000000602	1000032204	{2372}	{2372}	1	0	0	10	false	2	1	9	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	4	2	0	0	0	0	0	0	0	0	0	0	false	false	0	0
180	0	0	1	9707/9727	1000000602	1000032204	{2373}	{2373}	1	0	0	10	false	2	1	9	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
181	0	0	1	9707/9727	1000000599	1000000729		60	1	0	0	10	false	2	1	9	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	16	60	4	4	3	5	0	0	0	0	0	0	false	false	0	0
182	0	0	1	9707/9727	1000035224	1000000767			1	0	0	10	false	2	1	9	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	14	2	5	4	3	5	0	0	0	0	0	0	false	false	0	0
183	0	0	1	9707/9727	1000000597	1000000790		13	1	0	0	10	false	2	1	9	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	15	780	5	4	3	5	0	0	0	0	0	0	false	false	0	0
184	0	1	1	9707/9728	1000032155	1000032201	{1000000852}	{1000000852}	5	1	141	30	false	2	1	10	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	185	0	20	186	0	20	187	0	20	188	0	20	189	0	false	false	0	0
185	0	0	1	9707/9728	1000000602	1000032204	{2372}	{2372}	1	0	0	10	false	2	1	10	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	119	0	4	2	0	0	0	0	0	0	0	0	0	0	false	false	0	0
186	0	0	1	9707/9728	1000000602	1000032204	{2373}	{2373}	1	0	0	10	false	2	1	10	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	119	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
187	0	0	1	9707/9728	1000000606	1000000729		60	1	0	0	10	false	2	1	10	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	119	0	16	60	4	4	3	5	0	0	0	0	0	0	false	false	0	0
188	0	0	1	9707/9728	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	10	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	119	0	14	1	5	4	3	5	0	0	0	0	0	0	false	false	0	0
189	0	0	1	9707/9728	1000000605	1000000790		12	1	0	0	10	false	2	1	10	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	119	0	15	720	5	4	3	5	0	0	0	0	0	0	false	false	0	0
190	0	1	1	9707/9732	1000032155	1000032201	{1000000853}	{1000000853}	5	1	0	30	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	191	0	20	192	0	20	193	0	20	194	0	20	195	0	false	false	0	0
191	0	0	1	9707/9732	1000000602	1000032204	{2372}	{2372}	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	124	0	4	2	0	0	0	0	0	0	0	0	0	0	false	false	0	0
192	0	0	1	9707/9732	1000000602	1000032204	{2373}	{2373}	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	124	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
193	0	0	1	9707/9732	1000000613	1000000729	60	60	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	124	0	16	60	4	4	3	5	0	0	0	0	0	0	false	false	0	0
194	0	0	1	9707/9732	1000032159	1000032203	{1000032162}	{1000032162}	1	0	142	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	124	0	14	1	5	4	3	5	0	0	0	0	0	0	false	false	0	0
195	0	0	1	9707/9732	1000000615	1000000790		12	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	124	0	15	720	5	4	3	5	0	0	0	0	0	0	false	false	0	0
196	0	1	1	9707/9737	1000032155	1000032201	{1000000855}	{1000000855}	5	1	0	30	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	197	0	20	198	0	20	199	0	20	200	0	20	201	0	false	false	0	0
197	0	0	1	9707/9737	1000000602	1000032204	{2372}	{2372}	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	134	0	4	2	0	0	0	0	0	0	0	0	0	0	false	false	0	0
198	0	0	1	9707/9737	1000000602	1000032204	{2373}	{2373}	1	0	143	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	134	0	4	3	0	0	0	0	0	0	0	0	0	0	false	false	0	0
199	0	0	1	9707/9737	1000000613	1000000729	60	60	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	16	60	4	3	134	0	4	3	5	0	0	0	0	0	0	false	false	0	0
200	0	0	1	9707/9737	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	14	1	5	3	134	0	4	3	5	0	0	0	0	0	0	false	false	0	0
201	0	0	1	9707/9737	1000000622	1000000790		15	1	0	0	10	false	2	1	12	4	3	4	0	0	0	0	0	0	0	0	0	0	3	15	900	5	3	134	0	4	3	5	0	0	0	0	0	0	false	false	0	0
202	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	205	0	20	206	0	20	207	0	20	208	0	20	209	0	false	false	0	0
203	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	210	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
204	0	1	1	9707/9735	1000032155	1000032201	{1000003083}	{1000003083}	5	1	0	30	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	202	0	20	203	0	0	0	0	0	0	0	0	0	0	false	false	0	0
205	0	0	1	9707/9735	1000000602	1000032204	{2372}	{2372}	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	4	2	0	3	129	0	0	0	0	0	0	0	0	0	0	false	false	0	0
206	0	0	1	9707/9735	1000000602	1000032204	{2373}	{2373}	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	4	3	0	3	129	0	0	0	0	0	0	0	0	0	0	false	false	0	0
207	0	0	1	9707/9735	1000000613	1000000729	60	60	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	16	60	4	3	129	0	4	3	5	0	0	0	0	0	0	false	false	0	0
208	0	0	1	9707/9735	1000000629	1000032206		{2373},15	1	0	144	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	15	900	5	3	129	0	4	3	0	0	0	0	0	0	0	false	false	0	0
209	0	0	1	9707/9735	1000004834	1000006277		5	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	19	3	126	4	3	129	5	4	3	5	22	5	4	0	0	0	false	false	0	0
210	0	0	1	9707/9735	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	14	1	5	3	129	0	4	3	5	0	0	0	0	0	0	false	false	0	0
211	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	214	0	20	215	0	20	216	0	20	217	0	20	218	0	false	false	0	0
212	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	219	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
213	0	1	1	9707/9729	1000032155	1000032201	{1000000856}	{1000000856}	5	1	0	30	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	211	0	20	212	0	0	0	0	0	0	0	0	0	0	false	false	0	0
214	0	0	1	9707/9729	1000000602	1000032204	{2372}	{2372}	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	4	2	0	3	139	0	0	0	0	0	0	0	0	0	0	false	false	0	0
215	0	0	1	9707/9729	1000000602	1000032204	{2373}	{2373}	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	4	3	0	3	139	0	0	0	0	0	0	0	0	0	0	false	false	0	0
216	0	0	1	9707/9729	1000000613	1000000729	60	60	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	16	60	4	3	139	0	4	3	5	0	0	0	0	0	0	false	false	0	0
217	0	0	1	9707/9729	1000000635	1000032206		{2373},15	1	0	145	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	15	900	5	3	139	0	4	3	0	0	0	0	0	0	0	false	false	0	0
218	0	0	1	9707/9729	1000004837	1000006277		5	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	19	3	136	4	3	139	5	4	3	5	22	5	4	0	0	0	false	false	0	0
219	0	0	1	9707/9729	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	14	4	3	4	0	0	0	0	0	0	0	0	0	0	3	14	1	5	3	139	0	4	3	5	0	0	0	0	0	0	false	false	0	0
220	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	223	0	20	224	0	20	225	0	20	226	0	20	227	0	false	false	0	0
221	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	228	0	20	229	0	20	230	0	0	0	0	0	0	0	false	false	0	0
222	0	1	1	9746/9752	1000032155	1000032208	{1000000851}	{1000032207}	5	1	46	50	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	220	0	20	221	0	0	0	0	0	0	0	0	0	0	false	false	0	0
223	0	0	1	9746/9752	1000032156	1000004961	{1000000056}		1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	19	9	200350	0	3	114	0	4	4	4	0	0	0	0	0	0	false	false	0	0
224	0	0	1	9746/9752	1000000598	1000000729		80	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	16	80	4	3	114	0	4	4	4	0	0	0	0	0	0	false	false	0	0
225	0	0	1	9746/9752	1000004842	1000000790		15	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	15	900	5	3	114	0	4	4	0	0	0	0	0	0	0	false	false	0	0
226	0	0	1	9746/9752	1000007059	1000006277		5	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	19	22	5	4	3	112	4	3	114	5	4	4	0	0	0	0	false	false	0	0
227	0	0	1	9746/9752	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	14	1	5	3	114	0	4	4	0	0	0	0	0	0	0	false	false	0	0
228	0	0	1	9746/9752	1000032159	1000032203	{1000032164}	{1000032164}	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	14	0	0	3	114	0	4	4	0	0	0	0	0	0	0	false	false	0	0
229	0	0	1	9746/9752	1000004846	1000004963			1	0	0	30	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	4	4	4	36	1	0	0	0	0	0	0	0	false	false	0	0
230	0	0	1	9746/9752	1000004847	1000004964			1	0	47	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	3	114	0	4	4	0	2	4	0	23	1	3	21	1	3	false	false	0	0
231	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	234	0	20	235	0	20	236	0	20	237	0	20	238	0	false	false	0	0
232	0	2	1	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	239	0	20	240	0	20	241	0	0	0	0	0	0	0	false	false	0	0
233	0	1	1	9746/9753	1000032155	1000032208	{1000000852}	{1000000852}	5	1	48	50	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	13	20	231	0	20	232	0	0	0	0	0	0	0	0	0	0	false	false	0	0
234	0	0	1	9746/9753	1000032156	1000004961	{1000000064}		1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	19	9	200371	0	3	119	0	4	4	4	0	0	0	0	0	0	false	false	0	0
235	0	0	1	9746/9753	1000004851	1000000729		80	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	16	80	4	3	117	4	4	4	4	3	119	5	0	0	0	false	false	0	0
236	0	0	1	9746/9753	1000004852	1000000790		15	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	15	900	5	3	119	0	4	4	4	0	0	0	0	0	0	false	false	0	0
237	0	0	1	9746/9753	1000007060	1000006277		5	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	19	22	5	4	3	117	4	4	4	4	3	119	5	0	0	0	false	false	0	0
238	0	0	1	9746/9753	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	15	4	3	4	0	0	0	0	0	0	0	0	0	0	3	14	1	5	3	119	0	4	4	4	0	0	0	0	0	0	false	false	0	0
