ROWID	_ItemID|INTEGER	_CompoundTableIndex1|INTEGER	_CompoundTableIndex2|INTEGER	_CompoundTableIndex3|INTEGER	_CompoundTableIndex4|INTEGER	_CompoundTableIndex5|INTEGER	_CompoundTableIndex6|INTEGER	_CompoundTableIndex7|INTEGER	_CompoundTableIndex8|INTEGER	_CompoundTableIndex9|INTEGER	_CompoundTableIndex10|INTEGER
268436696	268436696	268436606	268436607	0	0	0	0	0	0	0	0
268436697	268436697	268436608	268436609	0	0	0	0	0	0	0	0
268436698	268436698	268436610	268436611	0	0	0	0	0	0	0	0
268483391	268483391	268482484	268482485	0	0	0	0	0	0	0	0
268436699	268436699	268436612	268436613	0	0	0	0	0	0	0	0
268436700	268436700	268436614	268436615	0	0	0	0	0	0	0	0
268436701	268436701	268436616	268436617	0	0	0	0	0	0	0	0
268483392	268483392	268482486	268482487	0	0	0	0	0	0	0	0
268477818	268477818	268477788	268477789	0	0	0	0	0	0	0	0
268483393	268483393	268482488	268482489	0	0	0	0	0	0	0	0
342166925	342166925	445040256	445040257	0	0	0	0	0	0	0	0
342135181	342135181	440977024	440977025	0	0	0	0	0	0	0	0
342198669	342198669	449103488	449103489	0	0	0	0	0	0	0	0
268483394	268483394	268482490	268482491	0	0	0	0	0	0	0	0
268483395	268483395	268482492	0	0	0	0	0	0	0	0	0
268483396	268483396	268482493	0	0	0	0	0	0	0	0	0
342169174	342169174	445328128	445328129	0	0	0	0	0	0	0	0
342137430	342137430	441264896	441264897	0	0	0	0	0	0	0	0
342200918	342200918	449391360	449391361	0	0	0	0	0	0	0	0
268483397	268483397	268482494	268482495	0	0	0	0	0	0	0	0
268454890	268454890	268454716	268454717	0	0	0	0	0	0	0	0
268454891	268454891	268454718	268454719	0	0	0	0	0	0	0	0
268454892	268454892	268454720	268454721	0	0	0	0	0	0	0	0
268483398	268483398	268482496	268482497	0	0	0	0	0	0	0	0
268469412	268469412	268469388	268469389	0	0	0	0	0	0	0	0
268483399	268483399	268482498	268482499	0	0	0	0	0	0	0	0
268475519	268475519	268490612	268490613	0	0	0	0	0	0	0	0
268483400	268483400	268482500	268482501	0	0	0	0	0	0	0	0
268476110	268476110	268476103	0	0	0	0	0	0	0	0	0
268483401	268483401	268482502	268482503	0	0	0	0	0	0	0	0
268448404	268448404	268448389	268448390	0	0	0	0	0	0	0	0
268448405	268448405	268448391	268448392	0	0	0	0	0	0	0	0
268448406	268448406	268448393	268448394	0	0	0	0	0	0	0	0
268483402	268483402	268482504	268482505	0	0	0	0	0	0	0	0
268483403	268483403	268482506	0	0	0	0	0	0	0	0	0
268483404	268483404	268482507	0	0	0	0	0	0	0	0	0
268483405	268483405	268482508	0	0	0	0	0	0	0	0	0
268483406	268483406	268482509	0	0	0	0	0	0	0	0	0
342166252	342166252	444954113	0	0	0	0	0	0	0	0	0
342134508	342134508	440890881	0	0	0	0	0	0	0	0	0
342197996	342197996	449017345	0	0	0	0	0	0	0	0	0
268483407	268483407	268482511	0	0	0	0	0	0	0	0	0
268435532	268435532	268435465	0	0	0	0	0	0	0	0	0
268435533	268435533	268435467	0	0	0	0	0	0	0	0	0
268435534	268435534	268435469	0	0	0	0	0	0	0	0	0
268483408	268483408	268482513	0	0	0	0	0	0	0	0	0
342166251	342166251	444953985	0	0	0	0	0	0	0	0	0
342134507	342134507	440890753	0	0	0	0	0	0	0	0	0
342197995	342197995	449017217	0	0	0	0	0	0	0	0	0
268483409	268483409	268482515	0	0	0	0	0	0	0	0	0
342167277	342167277	445085313	0	0	0	0	0	0	0	0	0
342135533	342135533	441022081	0	0	0	0	0	0	0	0	0
342199021	342199021	449148545	0	0	0	0	0	0	0	0	0
268483410	268483410	268482517	0	0	0	0	0	0	0	0	0
342166990	342166990	445048576	445048577	0	0	0	0	0	0	0	0
342135246	342135246	440985344	440985345	0	0	0	0	0	0	0	0
342198734	342198734	449111809	0	0	0	0	0	0	0	0	0
268483411	268483411	268482518	268482519	0	0	0	0	0	0	0	0
268464147	268464147	268464102	268464103	0	0	0	0	0	0	0	0
268464148	268464148	268464104	268464105	0	0	0	0	0	0	0	0
268483412	268483412	268482520	268482521	0	0	0	0	0	0	0	0
342165960	342165960	444916736	444916737	0	0	0	0	0	0	0	0
342134216	342134216	440853504	440853505	0	0	0	0	0	0	0	0
342197704	342197704	448979968	448979969	0	0	0	0	0	0	0	0
268483413	268483413	268482522	268482523	0	0	0	0	0	0	0	0
268456632	268456632	268456559	0	0	0	0	0	0	0	0	0
268456633	268456633	268456560	0	0	0	0	0	0	0	0	0
268463367	268463367	268463359	0	0	0	0	0	0	0	0	0
268466911	268466911	268466899	0	0	0	0	0	0	0	0	0
268456634	268456634	268456574	0	0	0	0	0	0	0	0	0
268456635	268456635	268456575	0	0	0	0	0	0	0	0	0
268463368	268463368	268463360	0	0	0	0	0	0	0	0	0
268466912	268466912	268466900	0	0	0	0	0	0	0	0	0
268457032	268457032	268456964	0	0	0	0	0	0	0	0	0
268457033	268457033	268456966	0	0	0	0	0	0	0	0	0
268457034	268457034	268456968	0	0	0	0	0	0	0	0	0
268483414	268483414	268482524	268482525	0	0	0	0	0	0	0	0
268442540	268442540	268442447	268442448	0	0	0	0	0	0	0	0
268442541	268442541	268442449	268442450	0	0	0	0	0	0	0	0
268442542	268442542	268442451	268442452	0	0	0	0	0	0	0	0
268483415	268483415	268482526	268482527	0	0	0	0	0	0	0	0
268483416	268483416	268482528	268482529	0	0	0	0	0	0	0	0
268483417	268483417	268482530	268482531	0	0	0	0	0	0	0	0
268483418	268483418	268482532	268482533	0	0	0	0	0	0	0	0
268483419	268483419	268482534	268482535	0	0	0	0	0	0	0	0
268483420	268483420	268482536	268482537	0	0	0	0	0	0	0	0
268483421	268483421	268482538	268482539	0	0	0	0	0	0	0	0
342165582	342165582	444868352	444868353	0	0	0	0	0	0	0	0
342133838	342133838	440805120	440805121	0	0	0	0	0	0	0	0
342197326	342197326	448931584	448931585	0	0	0	0	0	0	0	0
342170006	342170006	445434625	0	0	0	0	0	0	0	0	0
342138262	342138262	441371393	0	0	0	0	0	0	0	0	0
342200726	342200726	449366785	0	0	0	0	0	0	0	0	0
268483422	268483422	268482541	0	0	0	0	0	0	0	0	0
268448308	268448308	268448150	268448151	0	0	0	0	0	0	0	0
268448309	268448309	268448152	268448153	0	0	0	0	0	0	0	0
268448310	268448310	268448154	268448155	0	0	0	0	0	0	0	0
268483423	268483423	268482542	268482543	0	0	0	0	0	0	0	0
268483424	268483424	268482544	0	0	0	0	0	0	0	0	0
268483425	268483425	268482545	0	0	0	0	0	0	0	0	0
268489090	268489090	268489032	0	0	0	0	0	0	0	0	0
268483426	268483426	268482546	268482547	0	0	0	0	0	0	0	0
268483427	268483427	268482548	268482549	0	0	0	0	0	0	0	0
268476389	268476389	268476367	268476368	0	0	0	0	0	0	0	0
268483428	268483428	268482550	268482551	0	0	0	0	0	0	0	0
268457035	268457035	268456969	268456970	0	0	0	0	0	0	0	0
268457036	268457036	268456971	268456972	0	0	0	0	0	0	0	0
268457037	268457037	268456973	268456974	0	0	0	0	0	0	0	0
268483429	268483429	268482552	268482553	0	0	0	0	0	0	0	0
268464149	268464149	268464049	268464050	0	0	0	0	0	0	0	0
268464150	268464150	268464051	268464052	0	0	0	0	0	0	0	0
268483430	268483430	268482554	268482555	0	0	0	0	0	0	0	0
268454893	268454893	268454722	268454723	0	0	0	0	0	0	0	0
268448311	268448311	268448156	268448157	0	0	0	0	0	0	0	0
268463012	268463012	268462961	268462962	0	0	0	0	0	0	0	0
342165613	342165613	444872320	444872321	0	0	0	0	0	0	0	0
342165581	342165581	444868224	444868225	0	0	0	0	0	0	0	0
342165550	342165550	444864256	444864257	0	0	0	0	0	0	0	0
268441957	268441957	268441891	268441892	0	0	0	0	0	0	0	0
342165647	342165647	444876672	444876673	0	0	0	0	0	0	0	0
268454894	268454894	268454724	268454725	0	0	0	0	0	0	0	0
268448312	268448312	268448158	268448159	0	0	0	0	0	0	0	0
268463013	268463013	268462963	268462964	0	0	0	0	0	0	0	0
342133869	342133869	440809088	440809089	0	0	0	0	0	0	0	0
342133837	342133837	440804992	440804993	0	0	0	0	0	0	0	0
342133806	342133806	440801024	440801025	0	0	0	0	0	0	0	0
268441958	268441958	268441893	268441894	0	0	0	0	0	0	0	0
342133903	342133903	440813440	440813441	0	0	0	0	0	0	0	0
268454895	268454895	268454726	268454727	0	0	0	0	0	0	0	0
268463014	268463014	268462965	268462966	0	0	0	0	0	0	0	0
342197357	342197357	448935552	448935553	0	0	0	0	0	0	0	0
342197325	342197325	448931456	448931457	0	0	0	0	0	0	0	0
268448313	268448313	268448160	268448161	0	0	0	0	0	0	0	0
342197294	342197294	448927488	448927489	0	0	0	0	0	0	0	0
268441313	268441313	268441171	268441172	0	0	0	0	0	0	0	0
342197391	342197391	448939904	448939905	0	0	0	0	0	0	0	0
342165956	342165956	444916224	444916225	0	0	0	0	0	0	0	0
342134212	342134212	440852992	440852993	0	0	0	0	0	0	0	0
342197700	342197700	448979457	0	0	0	0	0	0	0	0	0
268483431	268483431	268482556	268482557	0	0	0	0	0	0	0	0
268469990	268469990	268469966	268469967	0	0	0	0	0	0	0	0
268483432	268483432	268482558	268482559	0	0	0	0	0	0	0	0
342165614	342165614	444872448	444872449	0	0	0	0	0	0	0	0
342133870	342133870	440809216	440809217	0	0	0	0	0	0	0	0
342197358	342197358	448935680	448935681	0	0	0	0	0	0	0	0
268464151	268464151	268464106	268464107	0	0	0	0	0	0	0	0
268464152	268464152	268464108	268464109	0	0	0	0	0	0	0	0
268483433	268483433	268482560	268482561	0	0	0	0	0	0	0	0
268476848	268476848	268476825	268476826	0	0	0	0	0	0	0	0
268483434	268483434	268482562	268482563	0	0	0	0	0	0	0	0
342164648	342164648	444748800	444748801	0	0	0	0	0	0	0	0
342131880	342131880	440554496	440554497	0	0	0	0	0	0	0	0
342197416	342197416	448943104	448943105	0	0	0	0	0	0	0	0
342164641	342164641	444747904	444747905	0	0	0	0	0	0	0	0
342131873	342131873	440553600	440553601	0	0	0	0	0	0	0	0
342197409	342197409	448942208	448942209	0	0	0	0	0	0	0	0
342164961	342164961	444788864	444788865	0	0	0	0	0	0	0	0
342133217	342133217	440725632	440725633	0	0	0	0	0	0	0	0
342197729	342197729	448983168	448983169	0	0	0	0	0	0	0	0
268483435	268483435	268482564	268482565	0	0	0	0	0	0	0	0
268489091	268489091	268489033	0	0	0	0	0	0	0	0	0
342165860	342165860	444903936	444903937	0	0	0	0	0	0	0	0
342134116	342134116	440840704	440840705	0	0	0	0	0	0	0	0
342197604	342197604	448967168	448967169	0	0	0	0	0	0	0	0
268483436	268483436	268482566	268482567	0	0	0	0	0	0	0	0
268462871	268462871	268462449	268462450	0	0	0	0	0	0	0	0
268462872	268462872	268462451	268462452	0	0	0	0	0	0	0	0
268462873	268462873	268462454	0	0	0	0	0	0	0	0	0
268483437	268483437	268482568	268482569	0	0	0	0	0	0	0	0
268489092	268489092	268489034	0	0	0	0	0	0	0	0	0
268476390	268476390	268476369	268476370	0	0	0	0	0	0	0	0
268483438	268483438	268482570	268482571	0	0	0	0	0	0	0	0
268448314	268448314	268448162	268448163	0	0	0	0	0	0	0	0
268448315	268448315	268448164	268448165	0	0	0	0	0	0	0	0
268448316	268448316	268448166	268448167	0	0	0	0	0	0	0	0
268483439	268483439	268482572	268482573	0	0	0	0	0	0	0	0
342164617	342164617	444744832	444744833	0	0	0	0	0	0	0	0
342131849	342131849	440550528	440550529	0	0	0	0	0	0	0	0
342197385	342197385	448939136	448939137	0	0	0	0	0	0	0	0
268469413	268469413	268469390	268469391	0	0	0	0	0	0	0	0
268483440	268483440	268482574	268482575	0	0	0	0	0	0	0	0
268483441	268483441	268482576	268482577	0	0	0	0	0	0	0	0
268483442	268483442	268482578	268482579	0	0	0	0	0	0	0	0
268442543	268442543	268442453	268442454	0	0	0	0	0	0	0	0
268442544	268442544	268442455	268442456	0	0	0	0	0	0	0	0
268442545	268442545	268442457	268442458	0	0	0	0	0	0	0	0
268483443	268483443	268482580	268482581	0	0	0	0	0	0	0	0
268483444	268483444	268482582	268482583	0	0	0	0	0	0	0	0
268483445	268483445	268482584	268482585	0	0	0	0	0	0	0	0
342164516	342164516	444731904	444731905	0	0	0	0	0	0	0	0
342131748	342131748	440537600	440537601	0	0	0	0	0	0	0	0
342197284	342197284	448926208	448926209	0	0	0	0	0	0	0	0
268463015	268463015	268462967	268462968	0	0	0	0	0	0	0	0
268463016	268463016	268462969	268462970	0	0	0	0	0	0	0	0
268463017	268463017	268462971	268462972	0	0	0	0	0	0	0	0
268483446	268483446	268482586	268482587	0	0	0	0	0	0	0	0
268483447	268483447	268482588	268482589	0	0	0	0	0	0	0	0
268463018	268463018	268462973	268462974	0	0	0	0	0	0	0	0
268463019	268463019	268462975	268462976	0	0	0	0	0	0	0	0
268463020	268463020	268462977	268462978	0	0	0	0	0	0	0	0
268462874	268462874	268462456	0	0	0	0	0	0	0	0	0
268462875	268462875	268462458	0	0	0	0	0	0	0	0	0
268462876	268462876	268462460	0	0	0	0	0	0	0	0	0
268483448	268483448	268482590	268482591	0	0	0	0	0	0	0	0
268483449	268483449	268482592	0	0	0	0	0	0	0	0	0
268483450	268483450	268482593	0	0	0	0	0	0	0	0	0
268483451	268483451	268482594	268482595	0	0	0	0	0	0	0	0
268483452	268483452	268482596	268482597	0	0	0	0	0	0	0	0
268463194	268463194	268463091	0	0	0	0	0	0	0	0	0
268463195	268463195	268463093	0	0	0	0	0	0	0	0	0
268463196	268463196	268463095	0	0	0	0	0	0	0	0	0
268463197	268463197	268463096	268463097	0	0	0	0	0	0	0	0
268463198	268463198	268463098	268463099	0	0	0	0	0	0	0	0
268463199	268463199	268463101	0	0	0	0	0	0	0	0	0
268483453	268483453	268482598	268482599	0	0	0	0	0	0	0	0
342167731	342167731	445143425	0	0	0	0	0	0	0	0	0
342135987	342135987	441080193	0	0	0	0	0	0	0	0	0
342199475	342199475	449206657	0	0	0	0	0	0	0	0	0
268448317	268448317	268448168	268448169	0	0	0	0	0	0	0	0
268448318	268448318	268448170	268448171	0	0	0	0	0	0	0	0
268448319	268448319	268448172	268448173	0	0	0	0	0	0	0	0
268483454	268483454	268482600	268482601	0	0	0	0	0	0	0	0
268442546	268442546	268442459	268442460	0	0	0	0	0	0	0	0
268442547	268442547	268442461	268442462	0	0	0	0	0	0	0	0
268442548	268442548	268442463	268442464	0	0	0	0	0	0	0	0
268483455	268483455	268482602	268482603	0	0	0	0	0	0	0	0
268476398	268476398	268476399	268476400	0	0	0	0	0	0	0	0
268483456	268483456	268482604	268482605	0	0	0	0	0	0	0	0
342164644	342164644	444748288	444748289	0	0	0	0	0	0	0	0
342131876	342131876	440553984	440553985	0	0	0	0	0	0	0	0
342197412	342197412	448942592	448942593	0	0	0	0	0	0	0	0
268448407	268448407	268448395	268448396	0	0	0	0	0	0	0	0
268448408	268448408	268448397	268448398	0	0	0	0	0	0	0	0
268448409	268448409	268448399	268448400	0	0	0	0	0	0	0	0
268483457	268483457	268482606	268482607	0	0	0	0	0	0	0	0
268463200	268463200	268463102	268463103	0	0	0	0	0	0	0	0
268463201	268463201	268463104	268463105	0	0	0	0	0	0	0	0
268463202	268463202	268463107	0	0	0	0	0	0	0	0	0
268483458	268483458	268482608	268482609	0	0	0	0	0	0	0	0
342164520	342164520	444732416	444732417	0	0	0	0	0	0	0	0
342131752	342131752	440538112	440538113	0	0	0	0	0	0	0	0
342197288	342197288	448926720	448926721	0	0	0	0	0	0	0	0
268489093	268489093	268489035	0	0	0	0	0	0	0	0	0
268454896	268454896	268454728	268454729	0	0	0	0	0	0	0	0
268454897	268454897	268454730	268454731	0	0	0	0	0	0	0	0
268454898	268454898	268454732	268454733	0	0	0	0	0	0	0	0
268483459	268483459	268482610	268482611	0	0	0	0	0	0	0	0
342167183	342167183	445073280	445073281	0	0	0	0	0	0	0	0
342135439	342135439	441010048	441010049	0	0	0	0	0	0	0	0
342198927	342198927	449136512	449136513	0	0	0	0	0	0	0	0
268483460	268483460	268482612	268482613	0	0	0	0	0	0	0	0
342164549	342164549	444736128	444736129	0	0	0	0	0	0	0	0
342131781	342131781	440541824	440541825	0	0	0	0	0	0	0	0
342197317	342197317	448930432	448930433	0	0	0	0	0	0	0	0
342167086	342167086	445060864	445060865	0	0	0	0	0	0	0	0
342135342	342135342	440997632	440997633	0	0	0	0	0	0	0	0
342198830	342198830	449124096	449124097	0	0	0	0	0	0	0	0
268483461	268483461	268482614	268482615	0	0	0	0	0	0	0	0
342165988	342165988	444920320	444920321	0	0	0	0	0	0	0	0
342134244	342134244	440857088	440857089	0	0	0	0	0	0	0	0
342197732	342197732	448983552	448983553	0	0	0	0	0	0	0	0
268483462	268483462	268482616	268482617	0	0	0	0	0	0	0	0
268442549	268442549	268442465	268442466	0	0	0	0	0	0	0	0
268442550	268442550	268442467	268442468	0	0	0	0	0	0	0	0
268442551	268442551	268442469	268442470	0	0	0	0	0	0	0	0
268483463	268483463	268482618	268482619	0	0	0	0	0	0	0	0
342168145	342168145	445196416	445196417	0	0	0	0	0	0	0	0
342136401	342136401	441133184	441133185	0	0	0	0	0	0	0	0
342199889	342199889	449259648	449259649	0	0	0	0	0	0	0	0
268483464	268483464	268482620	268482621	0	0	0	0	0	0	0	0
342169078	342169078	445315840	0	0	0	0	0	0	0	0	0
342137334	342137334	441252608	0	0	0	0	0	0	0	0	0
342200822	342200822	449379072	0	0	0	0	0	0	0	0	0
268483465	268483465	268482622	268482623	0	0	0	0	0	0	0	0
342168950	342168950	445299456	445299457	0	0	0	0	0	0	0	0
342137206	342137206	441236224	441236225	0	0	0	0	0	0	0	0
342200694	342200694	449362688	449362689	0	0	0	0	0	0	0	0
268483466	268483466	268482624	268482625	0	0	0	0	0	0	0	0
268469414	268469414	268469392	268469393	0	0	0	0	0	0	0	0
268483467	268483467	268482626	268482627	0	0	0	0	0	0	0	0
268448323	268448323	268448180	268448181	0	0	0	0	0	0	0	0
268448324	268448324	268448182	268448183	0	0	0	0	0	0	0	0
268448325	268448325	268448184	268448185	0	0	0	0	0	0	0	0
268483468	268483468	268482628	268482629	0	0	0	0	0	0	0	0
342165861	342165861	444904064	444904065	0	0	0	0	0	0	0	0
342134117	342134117	440840832	440840833	0	0	0	0	0	0	0	0
342197605	342197605	448967296	448967297	0	0	0	0	0	0	0	0
268483469	268483469	268482630	268482631	0	0	0	0	0	0	0	0
268481366	268481366	268481323	268481324	0	0	0	0	0	0	0	0
268483470	268483470	268482632	268482633	0	0	0	0	0	0	0	0
268481367	268481367	268481325	268481326	0	0	0	0	0	0	0	0
268483471	268483471	268482634	268482635	0	0	0	0	0	0	0	0
342164929	342164929	444784768	444784769	0	0	0	0	0	0	0	0
342133185	342133185	440721536	440721537	0	0	0	0	0	0	0	0
342197697	342197697	448979073	0	0	0	0	0	0	0	0	0
268483472	268483472	268482636	268482637	0	0	0	0	0	0	0	0
268477819	268477819	268477790	268477791	0	0	0	0	0	0	0	0
268483473	268483473	268482638	268482639	0	0	0	0	0	0	0	0
342169142	342169142	445324032	445324033	0	0	0	0	0	0	0	0
342137398	342137398	441260800	441260801	0	0	0	0	0	0	0	0
342200886	342200886	449387264	449387265	0	0	0	0	0	0	0	0
268483474	268483474	268482640	268482641	0	0	0	0	0	0	0	0
268469991	268469991	268469968	268469969	0	0	0	0	0	0	0	0
268483475	268483475	268482642	268482643	0	0	0	0	0	0	0	0
268484583	268484583	268484562	268484563	0	0	0	0	0	0	0	0
268484584	268484584	268484564	268484565	0	0	0	0	0	0	0	0
268436702	268436702	268436618	268436619	0	0	0	0	0	0	0	0
268436703	268436703	268436620	268436621	0	0	0	0	0	0	0	0
268436704	268436704	268436622	268436623	0	0	0	0	0	0	0	0
268483476	268483476	268482644	268482645	0	0	0	0	0	0	0	0
268449455	268449455	268449377	268449378	0	0	0	0	0	0	0	0
268449456	268449456	268449379	268449380	0	0	0	0	0	0	0	0
268449457	268449457	268449381	268449382	0	0	0	0	0	0	0	0
268483477	268483477	268482646	268482647	0	0	0	0	0	0	0	0
268481368	268481368	268481327	268481328	0	0	0	0	0	0	0	0
268483478	268483478	268482648	268482649	0	0	0	0	0	0	0	0
268469992	268469992	268469970	268469971	0	0	0	0	0	0	0	0
268483479	268483479	268482650	268482651	0	0	0	0	0	0	0	0
342166052	342166052	444928512	0	0	0	0	0	0	0	0	0
342134308	342134308	440865280	0	0	0	0	0	0	0	0	0
342197796	342197796	448991744	0	0	0	0	0	0	0	0	0
268483480	268483480	268482652	268482653	0	0	0	0	0	0	0	0
268484585	268484585	268484566	268484567	0	0	0	0	0	0	0	0
342167922	342167922	445167872	445167873	0	0	0	0	0	0	0	0
342136178	342136178	441104640	441104641	0	0	0	0	0	0	0	0
342199666	342199666	449231104	449231105	0	0	0	0	0	0	0	0
268483481	268483481	268482654	268482655	0	0	0	0	0	0	0	0
268469993	268469993	268469972	268469973	0	0	0	0	0	0	0	0
268483482	268483482	268482656	268482657	0	0	0	0	0	0	0	0
268475522	268475522	268490614	268490615	0	0	0	0	0	0	0	0
268483483	268483483	268482658	268482659	0	0	0	0	0	0	0	0
342167241	342167241	445080704	445080705	0	0	0	0	0	0	0	0
342135497	342135497	441017472	441017473	0	0	0	0	0	0	0	0
342198985	342198985	449143936	449143937	0	0	0	0	0	0	0	0
268483484	268483484	268482660	268482661	0	0	0	0	0	0	0	0
268481369	268481369	268481329	268481330	0	0	0	0	0	0	0	0
268483485	268483485	268482662	268482663	0	0	0	0	0	0	0	0
268442552	268442552	268442471	268442472	0	0	0	0	0	0	0	0
268442553	268442553	268442473	268442474	0	0	0	0	0	0	0	0
268442554	268442554	268442475	268442476	0	0	0	0	0	0	0	0
268483486	268483486	268482664	268482665	0	0	0	0	0	0	0	0
268442555	268442555	268442477	268442478	0	0	0	0	0	0	0	0
268442556	268442556	268442479	268442480	0	0	0	0	0	0	0	0
268442557	268442557	268442481	268442482	0	0	0	0	0	0	0	0
268483487	268483487	268482666	268482667	0	0	0	0	0	0	0	0
268449736	268449736	268449712	268449713	0	0	0	0	0	0	0	0
268449737	268449737	268449714	268449715	0	0	0	0	0	0	0	0
268449460	268449460	268449387	268449388	0	0	0	0	0	0	0	0
268483488	268483488	268482668	268482669	0	0	0	0	0	0	0	0
268449461	268449461	268449389	268449390	0	0	0	0	0	0	0	0
268449462	268449462	268449391	268449392	0	0	0	0	0	0	0	0
268483489	268483489	268482670	268482671	0	0	0	0	0	0	0	0
342164519	342164519	444732288	444732289	0	0	0	0	0	0	0	0
342131751	342131751	440537984	440537985	0	0	0	0	0	0	0	0
342197287	342197287	448926592	448926593	0	0	0	0	0	0	0	0
342164513	342164513	444731520	444731521	0	0	0	0	0	0	0	0
342131745	342131745	440537216	440537217	0	0	0	0	0	0	0	0
342197281	342197281	448925824	448925825	0	0	0	0	0	0	0	0
342170264	342170264	445467648	445467649	0	0	0	0	0	0	0	0
342138520	342138520	441404416	441404417	0	0	0	0	0	0	0	0
342200984	342200984	449399808	449399809	0	0	0	0	0	0	0	0
268483490	268483490	268482672	268482673	0	0	0	0	0	0	0	0
268483491	268483491	268482674	0	0	0	0	0	0	0	0	0
268483492	268483492	268482675	0	0	0	0	0	0	0	0	0
342170267	342170267	445468032	445468033	0	0	0	0	0	0	0	0
342138523	342138523	441404800	441404801	0	0	0	0	0	0	0	0
342200987	342200987	449400192	449400193	0	0	0	0	0	0	0	0
268483493	268483493	268482676	268482677	0	0	0	0	0	0	0	0
342169241	342169241	445336704	445336705	0	0	0	0	0	0	0	0
342137497	342137497	441273472	441273473	0	0	0	0	0	0	0	0
342200985	342200985	449399936	449399937	0	0	0	0	0	0	0	0
268483494	268483494	268482678	268482679	0	0	0	0	0	0	0	0
268442558	268442558	268442483	268442484	0	0	0	0	0	0	0	0
268442559	268442559	268442485	268442486	0	0	0	0	0	0	0	0
268442560	268442560	268442487	268442488	0	0	0	0	0	0	0	0
268483495	268483495	268482680	268482681	0	0	0	0	0	0	0	0
268475523	268475523	268475500	0	0	0	0	0	0	0	0	0
268483496	268483496	268482682	268482683	0	0	0	0	0	0	0	0
341902912	341902912	411175168	0	0	0	0	0	0	0	0	0
268444847	268444847	268444741	0	0	0	0	0	0	0	0	0
268451887	268451887	268451845	0	0	0	0	0	0	0	0	0
268463203	268463203	268463108	0	0	0	0	0	0	0	0	0
268467783	268467783	268467761	0	0	0	0	0	0	0	0	0
341903936	341903936	411306240	0	0	0	0	0	0	0	0	0
341904960	341904960	411437312	0	0	0	0	0	0	0	0	0
341905984	341905984	411568384	0	0	0	0	0	0	0	0	0
341907008	341907008	411699456	0	0	0	0	0	0	0	0	0
341908032	341908032	411830528	0	0	0	0	0	0	0	0	0
268440834	268440834	268437331	0	0	0	0	0	0	0	0	0
268440835	268440835	268439598	0	0	0	0	0	0	0	0	0
268444848	268444848	268444742	0	0	0	0	0	0	0	0	0
341870144	341870144	406980864	0	0	0	0	0	0	0	0	0
268444849	268444849	268444743	0	0	0	0	0	0	0	0	0
268444850	268444850	268444744	0	0	0	0	0	0	0	0	0
341871168	341871168	407111936	0	0	0	0	0	0	0	0	0
341872192	341872192	407243008	0	0	0	0	0	0	0	0	0
341873216	341873216	407374080	0	0	0	0	0	0	0	0	0
341874240	341874240	407505152	0	0	0	0	0	0	0	0	0
341875264	341875264	407636224	0	0	0	0	0	0	0	0	0
341876288	341876288	407767296	0	0	0	0	0	0	0	0	0
268440836	268440836	268437332	0	0	0	0	0	0	0	0	0
268440837	268440837	268439599	0	0	0	0	0	0	0	0	0
341935680	341935680	415369472	0	0	0	0	0	0	0	0	0
341936704	341936704	415500544	0	0	0	0	0	0	0	0	0
341937728	341937728	415631616	0	0	0	0	0	0	0	0	0
341938752	341938752	415762688	0	0	0	0	0	0	0	0	0
268440838	268440838	268437333	0	0	0	0	0	0	0	0	0
268444851	268444851	268444745	0	0	0	0	0	0	0	0	0
268451888	268451888	268450165	0	0	0	0	0	0	0	0	0
268463204	268463204	268463109	0	0	0	0	0	0	0	0	0
268466761	268466761	268466735	0	0	0	0	0	0	0	0	0
268442994	268442994	268442950	0	0	0	0	0	0	0	0	0
268444852	268444852	268444746	0	0	0	0	0	0	0	0	0
268451889	268451889	268451846	0	0	0	0	0	0	0	0	0
268463205	268463205	268463110	0	0	0	0	0	0	0	0	0
268466883	268466883	268466866	0	0	0	0	0	0	0	0	0
342164613	342164613	444744320	444744321	0	0	0	0	0	0	0	0
342131845	342131845	440550016	440550017	0	0	0	0	0	0	0	0
342197381	342197381	448938624	448938625	0	0	0	0	0	0	0	0
342164928	342164928	444784640	444784641	0	0	0	0	0	0	0	0
342133184	342133184	440721408	440721409	0	0	0	0	0	0	0	0
342197696	342197696	448978945	0	0	0	0	0	0	0	0	0
268483497	268483497	268482684	268482685	0	0	0	0	0	0	0	0
342164580	342164580	444740096	444740097	0	0	0	0	0	0	0	0
342131812	342131812	440545792	440545793	0	0	0	0	0	0	0	0
342197348	342197348	448934400	448934401	0	0	0	0	0	0	0	0
342166928	342166928	445040641	0	0	0	0	0	0	0	0	0
342135184	342135184	440977409	0	0	0	0	0	0	0	0	0
342198672	342198672	449103873	0	0	0	0	0	0	0	0	0
268483498	268483498	268482686	268482687	0	0	0	0	0	0	0	0
268449464	268449464	268449395	0	0	0	0	0	0	0	0	0
268449465	268449465	268449397	0	0	0	0	0	0	0	0	0
268449466	268449466	268449399	0	0	0	0	0	0	0	0	0
268483499	268483499	268482688	268482689	0	0	0	0	0	0	0	0
268449467	268449467	268449401	0	0	0	0	0	0	0	0	0
268449468	268449468	268449403	0	0	0	0	0	0	0	0	0
268449469	268449469	268449405	0	0	0	0	0	0	0	0	0
268483500	268483500	268482690	268482691	0	0	0	0	0	0	0	0
