ROWID	_Name|TEXT	_ClassID|INTEGER	_VisibleProb|FLOAT	_VisibleWeather|TEXT	_AniName|TEXT	_ActName|TEXT	_DefaultAction|TEXT	_IntersectionType|INTEGER	_Particle|INTEGER	_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_CullingRange|INTEGER	_IsStaticCollision|BOOLEAN	_SpecLevel|INTEGER	_IsCastLightmap|BOOLEAN	_IsLightmapInfluence|BOOLEAN	_IsIncludeNavMesh|BOOLEAN	_IsCastWater|BOOLEAN	_IsProjectileSkip|BOOLEAN	_IsMonsterAggro|BOOLEAN	_IsMonsterCardTypeSkip|INTEGER	_ForceShow|BOOLEAN
169	Treasurebox_Red_100.skn	6	1.0	All	Ttreasurebox_Gold.ani	Treasurebox_Red.act	Close	2	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
182	Cave_Hall01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
183	Cave_Path01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
184	Cave_Path02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
185	Cave_Stone01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
186	Cave_Stone02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
187	Cave_Stone03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
188	Cave_Stone04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
189	Cave_Stone05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
190	Cave_Stone06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
191	Cave_Stone07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
192	Cave_Stone08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
193	Cave_Stone09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
194	Cave_Stone10.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
195	Cave_Stone11.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
196	Cave_Stone12.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
197	BackDragon01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
198	BackDragon02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
199	BackDragon03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
200	BackDragon04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
201	BackDragon05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
202	Cave_Stone13.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
203	Cave_Stone14.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
204	Cave_Stone15.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
205	Cave_Stone16.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
206	Cave_Stone17.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
207	Cave_Stone18.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
208	Nonem_Cave_Stone15.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
209	EYE_FXL_WO_CaveSmoke_01.skn	1	1.0	All		EYE_FXL_WO_CaveSmoke_01.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
211	Npc_Prop_Circusleader.skn	5	1.0	All	Npc_Circusleader.ani	Npc_Circusleader.act	Stand	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
212	Npc_Prop_Circuspierrot.skn	5	1.0	All	Npc_Circuspierrot.ani	Npc_Circuspierrot.act	Stand	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
213	PVPmap01_Collision.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
222	VillageGate01.skn	1	1.0	All		VillageGate01.act	Open	2	0	0	10.0	0.5	500	false	0	true	false	true	true	false	false	0	false
223	Blacksmith.skn	1	1.0	All	Blacksmith.ani	Blacksmith.act	Idle	2	0	0	10.0	0.5	200	true	0	true	false	true	true	false	false	0	false
224	Washing.skn	1	1.0	All	Washing.ani	Washing.act	Idle	1	0	0	10.0	0.5	0	true	3	true	true	true	true	false	false	0	false
225	Atockade.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
226	Cleric Camp01.skn	1	1.0	All	Cleric Camp01.ani	Cleric Camp01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
227	GuardTower.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
228	Fence01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
229	Fence02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
230	Fence03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
231	Fence04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
232	RiceStraw.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
233	Torchlihgt01.skn	1	1.0	All		Torchlihgt01.act	Idle	1	0	0	10.0	0.5	300	true	0	true	true	true	true	false	false	0	false
234	Torchlihgt02.skn	1	1.0	All		Torchlihgt02.act	Idle	1	0	0	10.0	0.5	300	true	0	true	true	true	true	false	false	0	false
235	MagicStone_Stone01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
236	MagicStone_Stone02.skn	1	1.0	All	MagicStone_Stone02.ani	MagicStone_Stone02.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
237	MagicStone_Stone03.skn	1	1.0	All	MagicStone_Stone03.ani	MagicStone_Stone03.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
238	EYE_Lwy_WO_portal_00.skn	1	1.0	All		EYE_Lwy_WO_portal_00.act	Close	0	0	0	10.0	0.5	1500	true	0	true	false	true	true	false	false	0	true
239	General Shop.skn	1	1.0	All	General Shop.ani	General Shop.act	Idle	2	0	0	10.0	0.5	200	true	0	true	false	true	true	false	false	0	false
240	IronFence01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
241	IronFence02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
242	Dungeon_Entrance.skn	1	1.0	All	Dungeon_Entrance.ani	Dungeon_Entrance.act	Close	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
243	EYE_LWY_CO_fountain_01.skn	1	1.0	All		EYE_LWY_CO_fountain_01.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
244	EYE_LWY_CO_fountain_02.skn	1	1.0	All		EYE_LWY_CO_fountain_02.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
245	EYE_LWY_CO_fountain-pct_03.skn	1	1.0	All		EYE_LWY_CO_fountain-pct_03.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
246	EYE_LWY_CO_fountain-crytal_04.skn	1	1.0	All		EYE_LWY_CO_fountain-crytal_04.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
247	EYE_LWY_CO_fountain-crytal_05.skn	1	1.0	All		EYE_LWY_CO_fountain-crytal_05.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
248	Campfire.skn	1	1.0	All		Campfire.act	Idle	0	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
249	EYE_LWY_CO_Campfire_00.skn	1	1.0	All		EYE_LWY_CO_Campfire_00.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
250	EYE_LWY_CO_Campfire_01.skn	1	1.0	All		EYE_LWY_CO_Campfire_01.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
251	ProtectionStone.skn	5	1.0	All	ProtectionStone.ani	ProtectionStone.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
252	EYE_LWY_WO_porta-close_00.skn	1	1.0	All		EYE_LWY_WO_porta-close_00.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	false
253	LogBridge_Long01.skn	1	1.0	All	LogBridge_Long01.ani	LogBridge_Long01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
254	LogBridge_Short01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
255	EYE_Lwy_WO_portal-s_02.skn	1	1.0	All		EYE_Lwy_WO_portal-s_02.act	Close	1	0	0	10.0	0.5	1500	true	0	true	false	true	true	false	false	0	true
256	EYE_Lwy_WO_portal_01.skn	1	1.0	All		EYE_LWY_WO_portal_01.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	true
257	EYE_Lwy_WO_portal_00.skn	1	1.0	All		EYE_LWY_WO_portal_00.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	true
258	Workshop01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
259	Workshop02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
260	Applebox01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
261	Gunnysack01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
262	Liquid Medicine.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
263	EYE_Lwy_WO_portal-s_03.skn	1	1.0	All		EYE_LWY_WO_portal-s_03.act	Close	1	0	0	10.0	0.5	1500	true	0	true	false	true	true	false	false	0	false
264	Basket.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
265	DevilSummoner_Statue01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
266	Firewood.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
267	GoddessStatue.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
268	GreenlandVill_Cart.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
269	Pot_1.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
270	Pot_2.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
271	Pot_3.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
272	Prison01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
273	Prison02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
274	RoadSignal1.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
275	RoadSignal2.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
276	RoadSignal3.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
277	RoadSignal4.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
278	Skull01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	3	true	true	true	true	false	false	0	false
279	TombStone01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
280	TombStone02..skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
281	WoodAxe.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
282	Wooden Barrel02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
283	Woodtable.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
284	Wooden Barrel01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
285	CollisionBox.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
286	Co_A_BrokenBridge01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
287	Co_A_BrokenBridge02.skn	1	1.0	All	Co_A_BrokenBridge02.ani	Co_A_BrokenBridge02.act	Idle	0	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
288	Co_A_BrokenBridge03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
289	Kettle01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
290	Kettle02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
291	Co_D_CaveGate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
292	ItemRecall_Low.skn	1	1.0	All	ItemRecall_Low.ani	ItemRecall_Low.act	Idle	1	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
293	ItemRecall_High.skn	1	1.0	All	ItemRecall_High.ani	ItemRecall_High.act	Idle	1	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
294	EYE_LWY_WO_close_00.skn	1	1.0	All		EYE_LWY_WO_close_00.act	Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
295	ItemDissolution_Around.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
296	See_fog_billboard.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	true	false	false	false	false	0	false
297	Npc_ItemDissolution.skn	9	1.0	All	Npc_ItemDissolution.ani	Npc_ItemDissolution.act	Stand	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
298	Nonem_IronFence02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	true	true	false	true	true	false	0	false
299	Bird00.skn	1	1.0	All	bird00.ani	Bird00.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
300	SH_Blacksmith.skn	1	1.0	All	Blacksmith.ani	SH_Blacksmith.act	Idle	2	0	0	10.0	0.5	200	true	0	true	false	true	true	false	false	0	false
301	Fence02_no_collision.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
302	BeautifulBird01.skn	16	1.0	All	BeautifulBird01.ani	BeautifulBird01.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
303	BeautifulBird02.skn	16	1.0	All	BeautifulBird02.ani	BeautifulBird02.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
304	BeautifulBird03.skn	16	1.0	All	BeautifulBird03.ani	BeautifulBird03.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
305	Meat.skn	5	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
306	EYE_FXL_WO_CandleLight_S_01.skn	1	1.0	All		EYE_FXL_WO_CandleLight_S_01.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
307	EYE_FXL_WO_Fire_S_01.skn	1	1.0	All		EYE_FXL_WO_Fire_S_01.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
308	EYE_FXL_WO_Fire_T_01.skn	1	1.0	All		EYE_FXL_WO_Fire_T_01.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
309	EYE_LWY_WO_Warpgate-Eff.skn	1	1.0	All		EYE_LWY_WO_Warpgate-Eff.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	false	true	false	false	0	false
310	Crow1.skn	16	1.0	All	Crow1.ani	Crow1.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
311	Crow2.skn	16	1.0	All	Crow2.ani	Crow2.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
312	StoneStatue01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
313	ironfence03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
314	EYE_FXL_WO_Wave_01.skn	1	1.0	All		EYE_FXL_WO_Wave_01.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
315	EYE_FXL_WO_Flash_02.skn	1	1.0	All		EYE_FXL_WO_Flash_02.act	Activate	0	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
316	ProtectionStone_1.skn	5	1.0	All	ProtectionStone_1.ani	ProtectionStone_1.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	true	false	0	false
317	EYE_ZUN_WO_waterfall_01.skn	1	1.0	All		EYE_ZUN_WO_waterfall_01.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
318	EYE_ZUN_WO_waterfall_02.skn	1	1.0	All		EYE_ZUN_WO_waterfall_02.act	Idle	1	0	0	10.0	0.5	500	true	0	true	false	true	true	false	false	0	false
319	CollisionBox_SoundPlayer.skn	1	1.0	All		CollisionBox_SoundPlayer.act	Off	0	0	0	10.0	0.5	0	false	0	false	false	false	false	false	false	0	false
322	GreenLand_DungeonPath_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
323	GreenLand_DungeonPath_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
324	GreenLand_DungeonPath_03.skn	1	1.0	All		GreenLand_DungeonPath_03.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
325	GreenLand_DungeonPath_Pillar01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
326	BasilliskRoom.skn	1	1.0	All		BasilliskRoom.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
327	GreenLand_DungeonHall_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
328	GreenLand_DungeonHall_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
329	GreenLand_DungeonHall_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
330	GreenLand_DungeonHall_Ceil.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
331	Dungeon_BigGate01.skn	1	1.0	All	Dungeon_BigGate01.ani	Dungeon_BigGate01.act	Close	2	0	0	10.0	0.5	100	false	0	true	false	false	true	false	false	0	false
332	Greenland_prison01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
333	Greenland_prison02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
334	Greenland_prison_Gate.skn	1	1.0	All	Greenland_prison_Gate.ani	Greenland_prison_Gate.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
335	DungeonStones.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
336	Dungeon_BigGate02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
337	Greenland_prison_Burner.skn	1	1.0	All		Greenland_prison_Burner.act	Idle	2	0	0	10.0	0.5	200	true	0	true	true	true	true	false	false	0	false
338	Altar_BlackStone.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
339	BookCase05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	3	true	true	true	true	false	false	0	false
340	GreenLand_DungeonPath_04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
341	GreenLand_DungeonPath_05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
342	GreenLand_DungeonRound_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
343	GreenLand_DungeonRound_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
344	GreenLand_DungeonRound_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
345	Greenland_prison03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
346	Greenland_prison04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
347	Greenland_prison05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
348	Greenland_prison06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
349	RobeStone1.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
350	RobeStone2.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
351	Chandelier01.skn	1	1.0	All		Chandelier01.act	Idle	2	0	0	10.0	0.5	100	true	3	true	false	true	true	false	false	0	false
352	Greenland_prison_Table.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
353	Greenland_prison_Pillar.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
354	Greenland_prison_Ceil.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
355	GreenLand_DungeonWall04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
356	GreenLand_DungeonWall03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
357	GreenLand_DungeonWall02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
358	GreenLand_DungeonWall01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
359	GreenLand_DungeonPath_07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
360	GreenLand_Dungeon_window02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
361	GreenLand_Dungeon_Window01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
362	GreenLand_Dungeon_Stair.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
363	GreenLand_Dungeon_Pillar01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
364	GreenLand_Dungeon_Glasswindow02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
365	GreenLand_Dungeon_Glasswindow01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
366	GreenLand_DungeonPath_08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
367	test_prison_Gate.skn	1	1.0	All	test_prison_Gate.ani	test_prison_Gate.act	Idle	2	0	0	10.0	0.5	100	false	0	true	false	true	true	false	false	0	false
368	RobeStone3.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
369	Broken_Candlestick01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
370	Laboratory_Candlestick01.skn	1	1.0	All		Laboratory_Candlestick01.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
371	Laboratory_Candlestick02.skn	1	1.0	All		Laboratory_Candlestick02.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
372	Laboratory_Candlestick03.skn	1	1.0	All		Laboratory_Candlestick03.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
373	Laboratory_Table01.skn	1	1.0	All		Laboratory_Table01.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
374	Laboratory_Table02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
375	Monastery_Stone01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
376	Monastery_Stone02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	false	true	true	true	false	false	0	false
377	Monastery_Chandelier01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
378	Monastery_Chandelier02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
379	Monastery_Chair01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
380	Monastery_Chair02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
381	Monastery_CandleStick.skn	1	1.0	All		Monastery_CandleStick.act	Idle	0	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
