ROWID	_StaticName|TEXT	_StateEffectIndex|INTEGER	_ShowTimingType|INTEGER	_EffectOutputType|INTEGER	_EffectPlayType|INTEGER	_EffectSkinFileName|INTEGER	_EffectAniFileName|INTEGER	_EffectActFileName|INTEGER	_ActorActionName|TEXT	_UseDiffuseVariation|INTEGER	_DiffuseR1|DOUBLE	_DiffuseG1|DOUBLE	_DiffuseB1|DOUBLE	_DiffuseR2|DOUBLE	_DiffuseG2|DOUBLE	_DiffuseB2|DOUBLE	_DiffuseChangeSpeed|DOUBLE	_LinkBoneIndex|TEXT	_ContentsID|TEXT	_SetParent|BOOLEAN
23549		55	0	2	0	0	0	68650		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0		false
23550		0	0	2	0	0	0	68912		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0		false
23551	Ice	0	0	2	0	0	0	68536	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23552	Ice	0	0	2	0	0	0	68537	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23553	Ice	0	0	2	0	0	0	68538	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23554	Ice	0	0	2	0	0	0	68539	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23555		0	0	0	0	0	0	68547	Idle	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23556	Ice	0	0	2	0	0	0	68627	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23557	Ice	0	0	2	0	0	0	68640	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23558	Ice	0	0	2	0	0	0	68641	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23559	Ice	0	0	2	0	0	0	68642	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23560	Ice	0	0	2	0	0	0	68643	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23561	Ice	0	0	2	0	0	0	68644	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23562	Ice	0	0	2	0	0	0	68645	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23563	Ice	0	0	2	0	0	0	68646	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23564	Ice	0	0	2	0	0	0	68647	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23565	Ice	0	0	2	0	0	0	68648	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23566	Ice	0	0	2	0	0	0	68649	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23567		100	0	2	0	0	0	68890		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1		false
23568		100	0	2	0	0	0	68891		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1		false
23569	Ice	0	0	2	0	0	0	68897	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23570	Ice	0	0	2	0	0	0	68898	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23571	Ice	0	0	2	0	0	0	68899	Idle	1	0.15294118	0.5764706	0.9372549	0.25882354	0.6509804	0.9843137	1.0	1;3;4;5;6		false
23601		12	0	2	0	0	0	68561		1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1;3;4;5;6		false
23602		16	0	2	1	0	0	68562		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0		false
23603		0	0	0	0	0	0	68605		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23604		0	0	0	0	0	0	68604		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23605	Ice	0	0	2	0	0	0	68893		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23606		0	0	2	0	0	0	68894		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23607	Ice	0	0	0	0	0	0	68983		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23608		0	0	2	0	0	0	68985		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23609		0	0	2	0	0	0	68986		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23610		0	0	2	0	0	0	68987		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23611		0	0	2	0	0	0	69045		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23612		0	0	2	0	0	0	69052		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23613		0	0	2	0	0	0	69053		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23614		0	0	2	0	0	0	69054		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23615	Ice	0	0	0	0	0	0	69248		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23616	Ice	0	0	0	0	0	0	69249		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23617	Ice	0	0	0	0	0	0	69250		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23618	Ice	0	0	0	0	0	0	69251		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23619	Ice	0	0	0	0	0	0	69252		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23620	Ice	0	0	0	0	0	0	69253		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23621		0	0	0	0	0	0	69271		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23622	Ice	0	0	2	0	0	0	69323		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23623	Ice	0	0	2	0	0	0	69324		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23624		0	0	2	0	0	0	69325		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23625		0	0	2	0	0	0	69326		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23626		0	0	2	0	0	0	69327		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23627		0	0	2	0	0	0	69328		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23628		0	0	0	0	0	0	69338		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23629		0	0	2	0	0	0	69339		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23630		0	0	0	0	0	0	70229		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23631		0	0	0	0	0	0	70230		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23632		0	0	0	0	0	0	70231		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23633		0	0	0	0	0	0	70232		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23634		0	0	0	0	0	0	70233		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23635		0	0	0	0	0	0	70234		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23636		0	0	0	0	0	0	70235		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23637		0	0	0	0	0	0	70236		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23651		0	0	2	0	0	0	68910	Idle	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1;3;4;5;6		false
23661		392	0	2	0	0	0	69040		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0		false
23662		392	0	2	0	0	0	69041		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23663		392	0	2	0	0	0	69042		0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2		false
23664		392	0	2	0	0	0	69043		1	0.23	1.0	0.18	0.105882354	0.46666667	0.023529412	2.0	1;3;4;5;6		false
23665		392	0	2	0	0	0	69044		1	0.23	1.0	0.18	0.105882354	0.46666667	0.023529412	2.0	1;3;4;5;6		false
