ROWID	_JobID|INTEGER	_Mode|INTEGER	_PhysicalAttackMinRevision|INTEGER	_PhysicalAttackMaxRevision|INTEGER	_MagicAttackMinRevision|INTEGER	_MagicAttackMaxRevision|INTEGER	_PhysicalDefenseRevision|INTEGER	_MagicDefenseRevision|INTEGER	_MaxHPRevision|INTEGER	_MaxSPRevision|INTEGER	_RecoverySPRevision|INTEGER	_StiffRevision|INTEGER	_StiffResistanceRevision|INTEGER	_CriticalRevision|INTEGER	_CriticalResistanceRevision|INTEGER	_StunRevision|INTEGER	_StunResistanceRevision|INTEGER	_SuperAmmorRevision|INTEGER	_MoveSpeedRevision|INTEGER	_FinalDamageRevision|INTEGER	_ElementAttackRevision|DOUBLE	_ElementDefenseRevision|DOUBLE	_StrengthRevision|INTEGER	_AgilityRevision|INTEGER	_IntelligenceRevision|INTEGER	_StaminaRevision|INTEGER	_BaseLevel|INTEGER	_CriticalDamageRevision|INTEGER	_PVPAttackPowerRevision|INTEGER	_PVPDefencePowerRevision|INTEGER
731	31	8	1868	2283	1309	1600	6665	7271	41160	39340	410	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
732	32	8	1868	2283	1309	1600	6665	7271	41160	39340	410	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
733	33	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
734	34	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
735	35	8	928	1135	1303	1592	4650	9362	37440	76440	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
736	36	8	928	1135	1303	1592	4650	9362	37440	76440	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
737	37	8	1393	1702	2084	2547	6510	9362	37440	76440	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
738	38	8	1393	1702	2084	2547	6510	9362	37440	76440	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
739	39	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
740	40	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
741	41	8	1548	1892	1114	1362	6908	6682	53892	54600	410	3437	1638	1247	1312	3896	1248	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
742	42	8	1522	1860	1167	1426	6898	6717	50544	65520	410	3344	1545	1191	1144	3818	1170	100	300	0	0.0	0.0	515	109	468	468	80	1191	0	0
743	43	8	1266	1547	1543	1886	6888	6751	47196	84545	410	2211	1311	1840	1470	1092	1092	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
744	44	8	1266	1547	1543	1886	6888	6751	47196	84545	410	2211	1311	1840	1470	1092	1092	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
745	45	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
746	46	8	1878	2295	1859	2272	6646	6693	37440	54600	410	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
747	47	8	1878	2295	1859	2272	6646	6693	37440	54600	410	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
748	48	8	1878	2295	1859	2272	6646	6693	37440	54600	410	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
749	49	8	1778	2173	1964	2401	6646	9049	37440	76440	410	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
750	50	8	1185	1449	1309	1600	6646	9049	37440	76440	410	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
751	51	8	1185	1449	1309	1600	6646	9049	37440	76440	410	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
752	52	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
753	53	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
754	54	8	1715	2096	1702	2081	6684	9049	44880	76440	410	843	843	2124	3770	702	935	100	300	0	0.0	0.0	281	359	546	374	80	2124	0	0
755	55	8	1699	2077	1702	2081	6693	9049	46800	76440	410	750	750	2177	3927	625	975	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
756	56	8	1699	2077	1702	2081	6693	9049	46800	76440	410	750	750	2177	3927	625	975	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
757	57	8	1807	2209	1594	1948	6684	8837	44880	39340	410	1638	1638	2124	3770	1365	935	100	300	0	0.0	0.0	546	359	281	374	80	2124	0	0
758	58	8	1812	2214	1573	1922	6693	8812	46800	35000	410	2457	1638	2177	3927	1365	975	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
759	59	8	1812	2214	1573	1922	6693	8812	46800	35000	410	2457	1638	2177	3927	1365	975	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
760	60	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
761	61	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
762	62	8	1899	2321	1455	1778	8621	7761	33120	42840	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
763	63	8	1908	2332	1459	1783	8624	7766	33720	43680	410	1449	1449	2465	5082	1208	702	100	300	0	0.0	0.0	339	526	292	323	80	2465	0	0
764	64	8	1908	2332	1459	1783	8624	7766	33720	43680	410	1449	1449	2465	5082	1208	702	100	300	0	0.0	0.0	292	448	417	323	80	2465	0	0
765	65	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
766	66	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
767	67	8	1899	2321	1455	1778	8621	7761	33120	42840	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
768	68	8	1899	2321	1455	1778	8621	7761	33120	42840	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
769	69	8	1899	2321	1455	1778	8621	7761	33120	42840	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
770	70	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
771	71	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
772	72	8	2250	2749	1447	1768	10136	8981	54240	55650	410	2743	1779	1743	2625	2206	1130	100	300	0	0.0	0.0	573	230	245	432	80	1743	0	0
773	73	8	2228	2723	1458	1782	10146	8994	56160	59010	410	2695	1731	1687	2457	2166	1170	100	300	0	0.0	0.0	557	214	261	448	80	1687	0	0
774	74	8	1966	2403	1650	2016	10146	9206	56160	76440	410	1807	843	1795	2782	1426	1170	100	300	0	0.0	0.0	261	245	526	448	80	1795	0	0
775	75	8	1853	2264	1607	1965	9394	6864	44460	50260	410	2272	1404	2655	3602	1712	975	100	300	0	0.0	0.0	468	343	359	390	80	2655	0	0
776	76	8	1898	2319	1567	1916	9394	6826	44460	43680	410	2506	1638	2525	3276	1907	975	100	300	0	0.0	0.0	546	312	312	390	80	2525	0	0
777	77	8	1358	1660	1011	1236	10146	8956	56160	32760	410	1755	984	2723	5565	1362	1170	100	300	0	0.0	0.0	328	530	234	468	80	2723	0	0
778	78	8	1358	1660	1011	1236	10164	8956	59880	32760	410	1848	1077	2506	4914	1440	1248	100	300	0	0.0	0.0	359	468	234	499	80	2506	0	0
779	79	8	1358	1660	1011	1236	10127	8956	52440	32760	410	1848	1077	2723	5565	1440	1092	100	300	0	0.0	0.0	359	530	234	437	80	2723	0	0
780	80	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
781	81	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
782	82	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
783	83	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
784	84	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
785	85	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
786	86	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
787	87	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
788	88	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
789	89	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
790	90	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
791	91	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
792	92	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
793	93	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
794	94	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
795	95	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
796	96	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
797	97	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
798	98	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
799	99	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
801	1	9	1886	2305	1777	2172	15002	10141	97812	12880	136	2760	1608	1758	3538	3148	2145	100	300	0	0.0	0.0	536	337	230	429	80	1758	0	0
802	2	9	1772	2166	1180	1443	9992	10901	76836	15456	136	977	1149	4961	5628	958	1685	100	300	0	0.0	0.0	383	536	276	337	80	4961	0	0
803	3	9	1481	1810	2075	2536	6969	14032	69768	30072	155	742	873	3360	4179	728	1530	100	300	0	0.0	0.0	291	398	537	306	80	3360	0	0
804	4	9	1415	1730	1528	1868	14124	13662	100548	24690	136	2132	1608	1780	1292	1340	2450	100	300	0	0.0	0.0	536	123	383	490	80	1780	0	0
805	5	9	1928	2356	2044	2498	9992	13488	76836	26600	136	625	735	2530	4988	612	1685	100	300	0	0.0	0.0	245	475	475	337	80	2530	0	0
806	6	9	1939	2370	2033	2485	9964	13470	55814	18032	136	1173	1380	1939	3213	1150	1530	100	300	0	0.0	0.0	460	306	460	306	80	1939	0	0
807	7	9	2026	2476	1552	1896	12932	11641	62928	17136	136	1211	1425	2434	4988	1188	1380	100	300	0	0.0	0.0	516	256	317	317	80	2434	0	0
808	8	9	2380	2909	1563	1911	10628	10127	88031	16296	136	2304	1746	1673	2415	2178	2145	100	300	0	0.0	0.0	562	210	271	409	80	1673	0	0
809	9	9	1446	1767	1076	1315	15211	13429	104880	12880	136	1477	966	2688	5460	1347	2300	100	300	0	0.0	0.0	322	520	230	460	80	2688	0	0
810	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
811	11	9	2038	2491	1895	2316	14972	10296	88920	20104	136	1931	1404	2213	3602	1712	1950	100	300	0	0.0	0.0	468	343	359	390	80	2213	0	0
812	12	9	1611	1969	1188	1451	11477	9131	99636	10483	136	2785	1638	1779	3602	1586	2185	100	300	0	0.0	0.0	546	343	234	437	80	1779	0	0
813	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
814	14	9	1760	2152	1204	1471	9997	10944	78204	17472	136	994	1170	4887	5408	975	1715	100	300	0	0.0	0.0	390	515	312	343	80	4887	0	0
815	15	9	1793	2192	1257	1536	9997	10907	78204	15736	136	994	1170	4225	5733	975	1715	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
816	16	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
817	17	9	1485	1816	2084	2547	6975	14043	71136	30576	155	755	888	3388	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
818	18	9	1485	1816	2084	2547	6975	14043	71136	30576	155	755	888	3388	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
819	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
820	20	9	1651	2018	1189	1453	10362	10024	102395	21840	136	2922	1638	1247	1312	1948	2495	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
821	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
822	22	9	1378	1685	1987	2429	10347	10075	96034	20615	136	1958	1404	1896	1638	1170	2340	100	300	0	0.0	0.0	468	156	468	468	80	1896	0	0
823	23	9	2087	2551	1848	2258	11449	10239	88920	17472	136	2130	1638	2104	3276	1907	1950	100	300	0	0.0	0.0	546	312	312	390	80	2104	0	0
824	24	9	1819	2223	2097	2564	11449	10370	88920	23576	136	1852	1770	2104	3276	1635	1950	100	300	0	0.0	0.0	437	312	421	390	80	2104	0	0
825	25	9	1621	1981	1188	1451	11477	9131	99636	10483	136	2864	1731	1670	3276	3250	2185	100	300	0	0.0	0.0	577	312	234	437	80	1670	0	0
826	26	9	1621	1981	1188	1451	11477	9131	99636	10483	136	2864	1731	1670	3276	3250	2185	100	300	0	0.0	0.0	577	312	234	437	80	1670	0	0
827	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
828	28	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
829	29	9	1771	2164	1204	1471	9997	10944	78204	17472	136	915	1077	4996	5733	898	1715	100	300	0	0.0	0.0	359	546	312	343	80	4996	0	0
830	30	9	1326	1621	1570	1919	9997	11094	78204	24472	136	796	936	4723	4914	780	1715	100	300	0	0.0	0.0	312	468	437	343	80	4723	0	0
831	31	9	1793	2192	1257	1536	9997	10907	78204	15736	136	994	1170	4225	5733	975	1715	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
832	32	9	1793	2192	1257	1536	9997	10907	78204	15736	136	994	1170	4225	5733	975	1715	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
833	33	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
834	34	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
835	35	9	1485	1816	2084	2547	6975	14043	71136	30576	155	755	888	3388	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
836	36	9	1485	1816	2084	2547	6975	14043	71136	30576	155	755	888	3388	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
837	37	9	1485	1816	2084	2547	6975	14043	71136	30576	155	755	888	3388	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
838	38	9	1485	1816	2084	2547	6975	14043	71136	30576	155	755	888	3388	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
839	39	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
840	40	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
841	41	9	1816	2220	1308	1598	10362	10024	102395	21840	136	2922	1638	1247	1312	3896	2495	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
842	42	9	1623	1984	1618	1978	10347	10075	96034	26208	136	2843	1545	1191	1144	3818	2340	100	300	0	0.0	0.0	515	109	468	468	80	1191	0	0
843	43	9	1350	1650	2304	2816	10331	10127	89672	23672	136	1879	1311	1840	1470	1092	2185	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
844	44	9	1350	1650	2304	2816	10331	10127	89672	23672	136	1879	1311	1840	1470	1092	2185	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
845	45	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
846	46	9	2003	2448	1983	2423	9970	13386	78250	17472	136	796	936	2779	5733	780	1560	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
847	47	9	2003	2448	1983	2423	9970	13386	78250	17472	136	796	936	2779	5733	780	1560	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
848	48	9	2003	2448	1983	2423	9970	13386	78250	17472	136	796	936	2779	5733	780	1560	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
849	49	9	1897	2318	2095	2561	9970	13574	78250	30576	136	755	888	2289	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
850	50	9	1897	2318	2095	2561	9970	13574	78250	30576	136	755	888	2289	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
851	51	9	1897	2318	2095	2561	9970	13574	78250	30576	136	755	888	2289	4263	740	1560	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
852	52	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
853	53	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
854	54	9	1829	2236	2095	2561	10025	13574	68218	21403	136	717	843	2124	3770	702	1870	100	300	0	0.0	0.0	281	359	546	374	80	2124	0	0
855	55	9	1812	2215	2095	2561	10040	13574	71136	21403	136	638	750	2177	3927	625	1950	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
856	56	9	1812	2215	1676	2049	10040	13574	71136	21403	136	638	750	2177	3927	625	1950	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
857	57	9	1779	2175	1700	2078	10025	13256	68218	12589	136	1392	1638	2124	3770	1365	1870	100	300	0	0.0	0.0	546	359	281	374	80	2124	0	0
858	58	9	1784	2180	1678	2051	10040	13218	71136	11200	136	2088	1638	2177	3927	1365	1950	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
859	59	9	1784	2180	1678	2051	10040	13218	71136	11200	136	2088	1638	2177	3927	1365	1950	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
860	60	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
861	61	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
862	62	9	1418	1733	1552	1896	12932	11641	62928	17136	136	1211	1425	2434	4988	1188	1380	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
863	63	9	1424	1741	1556	1902	12936	11649	64068	17472	136	1232	1449	2465	5082	1208	1405	100	300	0	0.0	0.0	339	526	292	323	80	2465	0	0
864	64	9	1424	1741	1556	1902	12936	11649	64068	17472	136	1232	1449	2465	5082	1208	1405	100	300	0	0.0	0.0	292	448	417	323	80	2465	0	0
865	65	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
866	66	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
867	67	9	1418	1733	1552	1896	12932	11641	62928	17136	136	1211	1425	2434	4988	1188	1380	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
868	68	9	1418	1733	1552	1896	12932	11641	62928	17136	136	1211	1425	2434	4988	1188	1380	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
869	69	9	1418	1733	1552	1896	12932	11641	62928	17136	136	1211	1425	2434	4988	1188	1380	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
870	70	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
871	71	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
872	72	9	2400	2933	1543	1886	10643	10103	92750	22260	136	2332	1779	1743	2625	2206	2260	100	300	0	0.0	0.0	573	230	245	432	80	1743	0	0
873	73	9	2377	2905	1556	1901	10653	10118	96034	23604	136	2291	1731	1687	2457	2166	2340	100	300	0	0.0	0.0	557	214	261	448	80	1687	0	0
874	74	9	2097	2563	1760	2151	10653	10356	96034	30576	136	1536	843	1795	2782	1426	2340	100	300	0	0.0	0.0	261	245	526	448	80	1795	0	0
875	75	9	2038	2491	1895	2316	14092	10296	84474	20104	136	1931	1404	2655	3602	1712	1950	100	300	0	0.0	0.0	468	343	359	390	80	2655	0	0
876	76	9	2087	2551	1848	2258	14092	10239	84474	17472	136	2130	1638	2525	3276	1907	1950	100	300	0	0.0	0.0	546	312	312	390	80	2525	0	0
877	77	9	1448	1770	1079	1319	15219	13434	106704	13104	136	1492	984	2723	5565	1362	2340	100	300	0	0.0	0.0	328	530	234	468	80	2723	0	0
878	78	9	1448	1770	1079	1319	15246	13434	113772	13104	136	1571	1077	2506	4914	1440	2495	100	300	0	0.0	0.0	359	468	234	499	80	2506	0	0
879	79	9	1448	1770	1079	1319	15191	13434	99636	13104	136	1571	1077	2723	5565	1440	2185	100	300	0	0.0	0.0	359	530	234	437	80	2723	0	0
880	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
881	81	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
882	82	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
883	83	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
884	84	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
885	85	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
886	86	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
887	87	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
888	88	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
889	89	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
890	90	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
891	91	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
892	92	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
893	93	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
894	94	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
895	95	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
896	96	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
897	97	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
898	98	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
899	99	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
901	1	10	1768	2161	1481	1810	10001	6761	128700	40250	410	3247	1608	1758	3538	3148	1072	100	300	0	0.0	0.0	536	337	230	429	80	1758	0	0
902	2	10	1846	2256	1229	1503	6661	7267	101100	48300	410	1149	1149	4961	5628	958	842	100	300	0	0.0	0.0	383	536	276	337	80	4961	0	0
903	3	10	1388	1696	1945	2377	4646	9355	91800	93975	464	873	873	3360	4179	728	765	100	300	0	0.0	0.0	291	398	537	306	80	3360	0	0
904	4	10	1327	1622	1433	1751	9416	9108	132300	77156	410	2508	1608	1780	1292	1340	1225	100	300	0	0.0	0.0	536	123	383	490	80	1780	0	0
905	5	10	1807	2209	1916	2342	6661	8992	101100	83125	410	735	735	2530	4988	612	842	100	300	0	0.0	0.0	245	475	475	337	80	2530	0	0
906	6	10	1818	2222	1906	2330	6643	8980	91800	80500	410	1380	1380	1939	3213	1150	765	100	300	0	0.0	0.0	460	306	460	306	80	1939	0	0
907	7	10	1899	2321	1455	1778	8621	7761	82800	53550	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	516	256	317	317	80	2434	0	0
908	8	10	2231	2727	1466	1791	10122	9002	128700	50925	410	2710	1746	1673	2415	2178	1072	100	300	0	0.0	0.0	562	210	271	409	80	1673	0	0
909	9	10	1355	1656	1009	1233	10141	8953	138000	40250	410	1737	966	2688	5460	1347	1150	100	300	0	0.0	0.0	322	520	230	460	80	2688	0	0
910	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
911	11	10	1853	2264	1607	1965	9982	6864	117000	62825	410	2272	1404	2213	3602	1712	975	100	300	0	0.0	0.0	468	343	359	390	80	2213	0	0
912	12	10	1481	1810	1113	1361	10006	6764	131100	40950	410	1966	1638	1779	3602	1586	1092	100	300	0	0.0	0.0	546	343	234	437	80	1779	0	0
913	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
914	14	10	1834	2241	1254	1532	6665	7296	102900	54600	410	1170	1170	4887	5408	975	858	100	300	0	0.0	0.0	390	515	312	343	80	4887	0	0
